Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Jorge Barrosa#,18,57,252,223,25,56,12,2,1,26,8,4,21,32,.251,.335,.336,.671,75,2,7,1,0,0,0
Dominic Canzone*,21,21,92,88,15,23,6,1,3,12,2,0,3,16,.261,.293,.455,.748,40,2,1,0,0,0,0
Corbin Carroll*,18,11,49,43,13,14,3,4,0,6,2,0,5,12,.326,.408,.581,.990,25,0,1,0,0,0,0
Nick Dalesandro,22,22,83,67,4,13,1,0,0,8,2,0,14,15,.194,.337,.209,.546,14,3,1,0,1,0,0
Tristin English,22,50,216,193,32,56,12,2,7,30,1,0,13,24,.290,.356,.482,.838,93,5,8,0,2,0,0
David Garza,24,32,125,106,23,29,7,0,1,13,7,0,16,21,.274,.384,.368,.752,39,5,3,0,0,0,0
Joe Gillette,23,27,106,92,11,19,4,0,2,13,5,0,13,39,.207,.302,.315,.617,29,1,0,0,1,0,0
Nick Grande,21,31,118,102,12,15,0,1,0,9,7,1,13,23,.147,.254,.167,.421,17,0,2,0,1,0,0
Lucas Herbert,22,5,23,21,3,7,3,1,0,5,0,0,1,4,.333,.391,.571,.963,12,1,1,0,0,0,0
Eddie Hernandez#,20,25,106,95,12,23,3,3,2,10,3,1,10,28,.242,.321,.400,.721,38,0,1,0,0,0,0
Ryan January*,22,29,120,95,14,24,7,0,3,21,1,0,21,27,.253,.392,.421,.813,40,1,2,0,2,0,0
Kevin Lachance,24,12,47,34,4,5,2,0,0,6,1,2,10,7,.147,.340,.206,.546,7,1,1,0,2,0,0
Brandon Leyton,20,41,183,159,30,42,7,2,4,16,3,1,17,25,.264,.355,.409,.764,65,5,6,0,1,0,0
Lyle Lin,22,31,124,112,8,23,2,0,0,8,0,0,8,15,.205,.274,.223,.497,25,3,3,0,1,0,0
Jesus Marriaga,20,66,286,234,51,57,14,4,1,27,17,6,45,85,.244,.374,.350,.725,82,3,5,0,2,0,0
Ricky Martinez,21,62,276,240,34,68,10,0,0,16,15,8,26,45,.283,.362,.325,.687,78,5,6,0,4,0,0
Liover Peguero,18,22,93,84,13,22,4,2,0,11,3,1,8,17,.262,.333,.357,.690,30,2,1,0,0,0,0
Joe Robbins,25,3,13,9,1,2,1,0,0,1,0,0,2,5,.222,.385,.333,.718,3,0,1,0,1,0,0
Kristian Robinson,18,44,189,163,29,52,10,1,9,35,14,3,23,47,.319,.407,.558,.966,91,4,2,0,1,1,0
Daniel Wasinger#,23,34,130,119,9,24,9,0,0,18,4,0,5,39,.202,.254,.277,.531,33,2,4,0,2,0,0
Andy Yerzy*,20,63,272,232,30,51,11,0,6,34,1,1,37,61,.220,.331,.345,.676,80,6,2,0,1,1,0
