Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Evan Alexander*,21,48,159,135,20,26,4,2,0,9,4,5,22,50,.193,.308,.252,.560,34,0,1,0,1,1,0,2019,Short-Season A,NYY
Nelson Alvarez*,23,26,88,74,7,11,3,0,2,7,1,1,12,33,.149,.273,.270,.543,20,1,1,0,1,0,0,2019,Short-Season A,NYY
Jesus Bastidas,20,5,18,16,2,3,0,0,0,2,0,0,2,0,.188,.278,.188,.465,3,0,0,0,0,0,0,2019,Short-Season A,NYY
Andres Chaparro,20,57,227,187,22,46,7,0,3,22,0,0,29,39,.246,.366,.332,.697,62,5,8,0,3,0,0,2019,Short-Season A,NYY
Juan De Leon,21,51,194,169,16,36,8,0,5,14,2,2,18,78,.213,.309,.349,.658,59,2,6,0,1,0,0,2019,Short-Season A,NYY
Pat DeMarco,21,28,109,100,12,12,3,0,3,12,2,1,6,40,.120,.174,.240,.414,24,1,1,0,2,0,0,2019,Short-Season A,NYY
Ezequiel Duran,20,66,277,246,49,63,12,4,13,37,11,4,25,77,.256,.329,.496,.824,122,1,3,0,3,1,0,2019,Short-Season A,NYY
Miguel Flames,21,5,19,17,2,3,0,0,1,5,0,0,2,4,.176,.263,.353,.616,6,0,0,0,0,0,0,2019,Short-Season A,NYY
Carlos Gallardo,22,24,69,60,6,10,3,0,0,4,0,0,9,25,.167,.275,.217,.492,13,0,0,0,0,0,0,2019,Short-Season A,NYY
Spencer Henson,21,14,55,45,7,10,3,0,2,8,0,0,9,12,.222,.364,.422,.786,19,2,1,0,0,0,0,2019,Short-Season A,NYY
Chase Illig#,22,10,36,29,1,7,3,0,0,1,0,1,6,12,.241,.361,.345,.706,10,0,0,0,1,1,0,2019,Short-Season A,NYY
Alex Junior*,23,14,41,36,4,9,1,0,1,3,1,0,4,15,.250,.317,.361,.678,13,0,0,0,1,0,0,2019,Short-Season A,NYY
Ryan Lidge#,24,3,11,10,1,3,0,0,0,1,0,0,1,0,.300,.364,.300,.664,3,0,0,0,0,0,0,2019,Short-Season A,NYY
Borinquen Mendez#,21,5,14,13,1,2,0,1,0,3,0,0,0,5,.154,.154,.308,.462,4,0,0,1,0,0,0,2019,Short-Season A,NYY
David Metzgar,24,29,111,98,16,35,4,1,0,8,2,0,13,21,.357,.432,.418,.851,41,3,0,0,0,0,0,2019,Short-Season A,NYY
Leonardo Molina,21,12,49,43,3,6,2,1,0,8,0,1,6,13,.140,.245,.233,.477,10,1,0,0,0,0,0,2019,Short-Season A,NYY
Carlos Narvaez,20,43,170,147,17,39,6,0,1,13,1,0,17,21,.265,.349,.327,.676,48,5,3,1,2,0,0,2019,Short-Season A,NYY
Isaiah Pasteur,23,37,102,81,19,16,5,1,2,14,10,0,17,42,.198,.343,.358,.701,29,0,2,0,2,0,0,2019,Short-Season A,NYY
Oswald Peraza,19,19,85,79,7,19,1,1,2,7,5,2,5,9,.241,.294,.354,.649,28,3,1,0,0,0,0,2019,Short-Season A,NYY
Everson Pereira,18,18,74,70,9,12,3,0,1,3,3,0,4,26,.171,.216,.257,.473,18,0,0,0,0,0,0,2019,Short-Season A,NYY
Matt Pita,22,35,115,99,13,23,3,0,3,16,2,0,14,23,.232,.339,.354,.693,35,2,2,0,0,0,0,2019,Short-Season A,NYY
Mitchell Robinson,23,30,114,99,11,16,5,0,2,13,0,0,15,38,.162,.272,.273,.545,27,2,0,0,0,0,0,2019,Short-Season A,NYY
Jorge Saez,28,4,15,14,0,3,0,0,0,1,0,0,1,2,.214,.267,.214,.481,3,0,0,0,0,0,0,2019,Short-Season A,NYY
Jake Sanford*,21,60,249,231,27,55,13,3,7,27,3,3,14,81,.238,.289,.411,.700,95,1,3,0,1,1,0,2019,Short-Season A,NYY
Luis Santos,19,30,99,86,12,19,0,1,1,5,5,4,11,19,.221,.323,.279,.602,24,0,2,0,0,0,0,2019,Short-Season A,NYY
Jerry Seitz,24,28,90,84,3,18,4,0,0,9,0,0,4,17,.214,.247,.262,.509,22,2,0,1,1,0,0,2019,Short-Season A,NYY
Josh Smith*,21,33,141,111,17,36,6,1,3,15,6,3,25,17,.324,.450,.477,.927,53,3,2,1,2,2,0,2019,Short-Season A,NYY
Ricky Surum,24,7,24,18,4,1,0,0,0,3,1,0,2,7,.056,.136,.056,.192,1,0,0,2,2,0,0,2019,Short-Season A,NYY
Jose Villa,20,6,21,21,0,4,0,0,0,1,0,0,0,6,.190,.190,.190,.381,4,1,0,0,0,0,0,2019,Short-Season A,NYY
