Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Brian Anderson,23,49,207,182,27,55,12,2,3,25,3,0,22,38,.302,.377,.440,.816,80,4,1,0,2,0,,1
Ryan Aper,23,5,17,17,0,1,0,0,0,1,0,0,0,6,.059,.059,.059,.118,1,0,0,0,0,0,,0
Taylor Ard,26,130,529,472,47,111,21,1,14,73,0,1,41,111,.235,.303,.373,.676,176,12,8,1,7,0,,0
Justin Bohn,23,98,362,331,42,75,8,5,3,25,5,3,26,85,.227,.288,.308,.596,102,5,3,1,1,0,,0
Rony Cabrera,20,46,168,154,9,32,5,0,0,12,2,1,9,44,.208,.252,.240,.492,37,1,0,5,0,0,,0
Joe Chavez,23,3,9,6,0,1,0,0,0,0,0,0,3,3,.167,.444,.167,.611,1,0,0,0,0,0,,0
Rehiner Cordova,22,57,165,139,22,23,1,0,0,11,1,1,19,22,.165,.270,.173,.443,24,5,1,6,0,0,,0
Brad Haynal,24,92,368,335,26,84,17,0,3,48,2,3,23,66,.251,.304,.328,.632,110,5,4,3,3,0,,0
Chris Hoo,24,77,264,233,19,49,6,0,2,14,0,0,17,48,.210,.291,.262,.553,61,3,10,3,1,0,,0
Dexter Kjerstad,24,124,514,462,64,105,17,5,15,55,9,7,29,132,.227,.291,.383,.674,177,5,14,5,4,1,,0
Ronnie Mitchell*,25,14,62,53,7,16,2,0,0,6,2,2,7,7,.302,.377,.340,.717,18,2,0,1,1,0,,0
John Norwood,23,127,531,469,68,127,24,4,9,50,14,12,49,116,.271,.347,.397,.744,186,8,8,1,4,1,,0
Sharif Othman*,27,5,20,20,0,1,0,0,0,2,0,0,0,7,.050,.050,.050,.100,1,0,0,0,0,0,,0
Jeremias Pineda#,25,65,290,253,36,76,6,2,0,15,21,4,32,64,.300,.381,.340,.721,86,6,1,4,0,0,,0
Yuniel Ramírez,27,33,113,108,11,20,3,1,2,9,2,4,4,18,.185,.212,.287,.499,31,3,0,0,1,0,,0
James Roberts,24,3,12,10,1,4,0,0,1,4,1,1,2,1,.400,.500,.700,1.200,7,1,0,0,0,0,,0
Arturo Rodriguez,24,28,102,92,3,23,1,0,0,8,0,0,9,13,.250,.314,.261,.575,24,2,0,0,1,0,,0
Avery Romero,23,75,296,269,28,68,13,0,3,27,1,0,20,39,.253,.311,.335,.645,90,5,4,0,3,0,,0
Brian Schales,20,109,424,371,38,72,9,1,0,16,3,1,40,77,.194,.284,.224,.508,83,9,7,5,1,0,,0
Junior Sosa*,25,83,360,305,35,79,7,1,0,24,8,2,39,60,.259,.345,.289,.633,88,5,2,12,2,0,,0
Rodrigo Vigil,23,24,89,84,4,21,2,3,0,8,0,0,2,12,.250,.284,.345,.629,29,1,2,1,0,0,,0
Garrett Weber,27,6,25,20,3,5,0,0,0,2,0,0,4,3,.250,.400,.250,.650,5,0,1,0,0,0,,0
K.J. Woods*,20,24,94,84,6,13,1,0,2,7,0,0,8,34,.155,.245,.238,.483,20,3,2,0,0,0,,0
23 Players,23.5,137,5021,4469,496,1061,155,25,57,442,74,42,405,1006,.237,.308,.322,.630,1437,85,68,48,31,2,,0
