Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Lana Akau,20,64,235,206,13,44,8,0,1,24,0,2,16,79,.214,.289,.267,.556,55,4,7,3,3,0,,0
Arismendy Alcantara#,24,6,27,26,4,8,3,1,1,8,0,0,1,9,.308,.333,.615,.949,16,0,0,0,0,0,,1
Joe Bennie,25,111,490,434,64,131,31,0,11,69,6,7,48,116,.302,.376,.449,.826,195,13,5,1,2,0,,0
BJ Boyd*,22,101,458,413,48,119,14,3,8,58,8,6,34,74,.288,.346,.395,.740,163,7,4,4,3,3,,0
Jose Brizuela*,23,100,403,354,42,90,18,1,16,54,2,4,41,110,.254,.337,.446,.784,158,5,5,0,3,1,,0
Seth Brown*,23,127,532,453,83,109,21,5,8,53,13,2,65,124,.241,.340,.362,.702,164,7,6,2,6,0,,1
Alex Glenn*,25,3,13,12,3,4,2,1,0,1,0,0,1,2,.333,.385,.667,1.051,8,0,0,0,0,0,,0
James Harris,22,119,559,492,81,149,30,4,7,53,21,9,54,118,.303,.379,.423,.802,208,6,8,2,3,0,,0
Justin Higley*,23,12,55,50,7,18,5,2,0,6,2,1,5,20,.360,.418,.540,.958,27,0,0,0,0,0,,0
Chris Iriart,21,16,72,61,14,19,5,0,6,15,0,0,9,15,.311,.417,.689,1.105,42,1,2,0,0,0,,0
Tyler Marincov,24,36,167,147,26,38,11,0,9,32,5,2,15,38,.259,.343,.517,.860,76,4,4,1,0,2,,0
Richie Martin,21,86,382,330,46,76,14,2,3,31,12,8,36,73,.230,.322,.312,.634,103,9,10,3,3,0,,1
Melvin Mercedes#,24,107,426,358,52,93,12,5,1,30,7,8,56,71,.260,.363,.330,.693,118,7,2,10,0,0,,0
John Nogowski,23,84,325,288,35,82,15,0,7,37,0,1,25,37,.285,.354,.410,.764,118,9,7,3,2,1,,1
Andy Paz,23,6,23,19,5,8,1,1,0,2,1,0,4,1,.421,.522,.579,1.101,11,0,0,0,0,0,,0
Sandber Pimentel*,21,117,485,417,61,99,18,1,21,66,1,0,60,145,.237,.342,.436,.779,182,9,7,0,1,1,,0
Argenis Raga,21,84,330,289,40,76,19,1,2,41,5,1,29,62,.263,.329,.356,.686,103,15,2,5,5,0,,0
Max Schrock*,21,2,9,9,0,1,0,0,0,0,0,0,0,0,.111,.111,.111,.222,1,1,0,0,0,0,,1
Eric Sogard*,30,2,7,7,1,2,0,0,0,1,0,0,0,2,.286,.286,.286,.571,2,0,0,0,0,0,,1
Danny Valencia,31,2,7,7,1,1,0,0,1,1,0,0,0,0,.143,.143,.571,.714,4,0,0,0,0,0,,1
Mikey White,22,124,521,469,65,116,25,3,6,50,4,2,40,130,.247,.315,.352,.666,165,12,7,3,2,0,,0
21 Players,22.4,140,5526,4841,691,1283,252,30,108,632,87,53,539,1226,.265,.346,.396,.742,1919,109,76,37,33,8,,0
