Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Michael Aubrey*,22,60,258,218,34,74,14,1,10,60,3,1,27,26,.339,.438,.550,.988,120,4,12,0,1,1,1
Caleb Brock,24,41,149,134,19,34,13,0,3,19,2,0,8,27,.254,.324,.418,.742,56,3,6,1,0,0,0
Armando Camacaro,25,25,87,82,6,22,3,0,1,10,0,0,3,14,.268,.310,.341,.652,28,2,2,0,0,0,0
B.J. Cashman,24,1,5,4,1,1,0,0,0,1,0,0,1,3,.250,.400,.250,.650,1,0,0,0,0,0,0
Rodney Choy Foo#,22,54,211,191,24,41,10,1,1,20,8,2,17,40,.215,.281,.293,.574,56,3,1,1,1,1,0
Luis Cotto,22,12,41,38,9,8,2,0,0,2,0,0,3,7,.211,.268,.263,.531,10,0,0,0,0,0,0
Trey Dyson*,24,12,47,39,5,7,2,0,1,5,0,0,7,7,.179,.319,.308,.627,12,1,1,0,0,0,0
Ryan Garko,23,65,280,238,44,78,17,1,16,57,4,1,26,34,.328,.425,.609,1.034,145,6,15,0,1,3,1
Javi Herrera,23,42,175,151,24,37,7,0,5,24,0,2,17,23,.245,.339,.391,.730,59,4,5,1,1,1,0
Shaun Larkin*,24,118,485,435,67,113,25,0,12,62,3,3,37,67,.260,.318,.400,.718,174,8,4,0,9,0,0
Anthony Lunetta,23,71,254,218,30,46,8,0,2,16,3,2,25,41,.211,.309,.275,.584,60,5,6,5,0,1,0
Pat Magness*,26,41,172,141,18,38,8,0,7,31,0,1,28,41,.270,.401,.475,.876,67,4,3,0,0,0,0
Dennis Malave*,24,64,203,182,30,45,11,0,4,20,5,6,18,36,.247,.322,.374,.695,68,1,2,1,0,0,0
Clayton McCullough*,24,4,10,9,1,2,0,0,0,2,0,0,0,3,.222,.222,.222,.444,2,0,0,1,0,0,0
Ivan Ochoa,21,66,292,257,41,61,9,3,1,26,11,4,21,56,.237,.308,.307,.615,79,1,6,6,2,1,1
Pat Osborn,23,86,354,307,69,105,16,6,10,55,6,6,39,53,.342,.422,.531,.953,163,5,5,1,2,1,0
Nathan Panther*,22,120,526,457,79,117,15,2,7,50,11,4,51,118,.256,.345,.344,.688,157,2,12,4,2,3,0
Brett Parker,23,12,27,23,3,4,2,0,0,1,0,0,1,5,.174,.240,.261,.501,6,1,1,2,0,0,0
Cristobal Santana,22,8,29,28,2,4,0,0,1,4,0,0,1,10,.143,.172,.250,.422,7,0,0,0,0,0,0
J.J. Sherrill#,23,97,379,324,49,78,12,3,12,51,8,2,40,92,.241,.337,.407,.744,132,3,8,5,2,2,0
Brad Snyder*,22,29,125,110,20,39,7,1,6,21,4,2,13,28,.355,.424,.600,1.024,66,1,1,0,1,1,1
Eider Torres#,21,113,477,440,68,133,24,3,3,46,48,6,22,46,.302,.337,.391,.728,172,6,3,8,4,5,1
Jonathan Van Every*,24,113,459,392,67,108,22,2,21,71,11,3,53,129,.276,.368,.503,.871,197,3,8,0,6,0,1
Dave Wallace,24,39,155,136,12,28,9,0,1,14,1,2,11,45,.206,.268,.294,.562,40,5,2,2,4,0,0
Todd West,25,4,11,9,2,4,0,0,0,3,0,0,2,2,.444,.545,.444,.990,4,0,0,0,0,0,0
