Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Gera Alvarez,24,113,445,383,56,96,14,0,12,37,5,2,34,64,.251,.324,.381,.705,146,8,10,13,5,1,0
Tommy Arko,21,11,40,33,3,5,1,0,2,3,0,1,6,16,.152,.300,.364,.664,12,0,1,0,0,0,0
Evel Bastida*,25,15,58,51,4,5,1,0,1,2,0,0,4,7,.098,.179,.176,.355,9,0,1,2,0,0,0
Larry Bigbie*,26,1,5,5,2,2,0,0,2,2,0,0,0,1,.400,.400,1.600,2.000,8,0,0,0,0,0,1
Brian Bock,22,18,59,51,4,10,1,0,1,1,0,0,5,4,.196,.293,.275,.568,14,4,2,1,0,0,0
Chris Carter,25,98,390,343,39,93,16,1,11,45,6,8,41,115,.271,.351,.420,.771,144,6,2,3,1,1,0
Woody Cliffords*,23,87,358,314,52,92,20,0,5,39,4,4,37,53,.293,.373,.404,.777,127,6,4,1,2,3,0
Gregg Davies*,24,12,29,25,3,5,0,0,0,3,0,0,2,8,.200,.241,.200,.441,5,1,0,0,2,0,0
Rafael Diaz,23,6,22,21,2,8,1,0,0,2,1,0,0,3,.381,.381,.429,.810,9,0,0,1,0,0,0
Mike Done#,24,77,297,251,27,54,7,0,4,26,1,0,37,71,.215,.324,.291,.615,73,3,5,1,3,0,0
Jake Duncan*,22,21,67,64,11,22,4,0,3,14,0,2,1,17,.344,.354,.547,.901,35,1,0,2,0,0,0
Brandon Fahey*,23,62,212,181,20,49,7,0,3,19,3,3,22,20,.271,.354,.359,.713,65,3,2,6,1,1,1
Branden Florence,26,63,252,230,33,73,17,0,12,49,0,1,9,12,.317,.347,.548,.894,126,6,5,1,7,0,0
Jay Gibbons*,27,3,13,11,2,2,1,0,1,5,0,0,2,2,.182,.308,.545,.853,6,0,0,0,0,0,1
Doug Gredvig,24,118,475,427,38,117,23,1,7,53,0,4,43,102,.274,.337,.382,.719,163,13,0,0,5,2,0
Cory Harris,24,34,134,116,13,26,10,1,2,12,6,3,14,16,.224,.316,.379,.695,44,4,2,1,1,0,0
Matt Houston,22,30,98,85,8,20,2,1,1,9,0,0,6,20,.235,.313,.318,.630,27,3,4,2,1,0,0
Ryan Hubele,23,93,333,296,31,75,14,0,6,23,2,1,29,72,.253,.321,.361,.683,107,8,2,3,3,1,0
Tripper Johnson,22,129,526,465,62,125,19,2,21,74,14,5,51,93,.269,.343,.454,.797,211,16,4,1,5,4,0
Cory Keylor*,24,122,491,433,64,110,21,0,17,72,11,9,50,120,.254,.332,.420,.752,182,3,2,3,3,5,0
B.J. Littleton#,24,102,421,378,56,111,18,6,2,25,22,9,31,71,.294,.357,.389,.746,147,6,6,6,0,1,0
Octavio Martinez,24,8,34,32,4,8,0,0,0,2,1,0,1,4,.250,.294,.250,.544,8,0,1,0,0,0,0
Jose Morban#,24,56,223,200,34,47,9,0,3,13,17,5,19,65,.235,.303,.325,.628,65,3,1,2,1,1,1
Elvis Morel,23,11,45,43,5,10,1,0,0,0,1,1,2,8,.233,.267,.256,.522,11,1,0,0,0,0,0
Tony Mota#,26,3,14,14,3,3,2,0,0,0,1,0,0,3,.214,.214,.357,.571,5,0,0,0,0,0,0
Levi Robinson,24,26,82,71,6,13,3,0,1,4,1,0,6,14,.183,.247,.268,.514,19,3,0,5,0,0,0
David Segui#,37,3,12,10,1,1,0,0,1,2,0,0,1,2,.100,.167,.400,.567,4,0,0,0,1,0,1
Matt Walker,26,15,63,58,6,13,6,0,0,6,0,0,4,17,.224,.274,.328,.602,19,1,0,1,0,0,0
Kris Wilken#,25,4,16,15,2,3,0,0,1,3,0,1,1,5,.200,.250,.400,.650,6,0,0,0,0,0,0
