Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Robert Anston*,22,65,296,264,41,77,13,1,2,24,15,8,23,47,.292,.356,.371,.727,98,3,4,4,1,0,,0
Steven Baron,19,53,209,198,18,50,12,2,3,22,1,0,6,60,.253,.282,.379,.660,75,4,2,3,0,0,,1
Fred Bello,22,36,124,106,11,20,2,4,3,13,1,5,14,33,.189,.287,.368,.655,39,1,1,2,1,0,,0
Dwight Britton,22,42,163,148,20,32,7,0,4,10,9,1,9,50,.216,.288,.345,.633,51,4,6,0,0,0,,0
Jarrett Burgess,19,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Hawkins Gebbers,23,49,204,183,25,44,16,1,3,22,5,2,11,20,.240,.310,.388,.698,71,5,8,1,1,0,,0
Jimmy Jacquot,22,37,136,120,11,25,8,0,4,19,0,1,10,37,.208,.289,.375,.664,45,2,4,1,1,0,,0
Kevin Mailloux,24,65,284,250,63,74,19,3,15,52,7,4,28,51,.296,.367,.576,.943,144,9,2,1,3,0,,0
Billy Marcoe,23,22,66,59,5,9,0,0,0,3,0,1,1,15,.153,.231,.153,.383,9,0,5,1,0,0,,0
Julio Morban*,18,1,4,4,0,1,0,0,0,0,0,0,0,2,.250,.250,.250,.500,1,0,0,0,0,0,,0
Anthony Phillips,20,55,204,167,21,34,11,0,2,12,5,1,24,49,.204,.321,.305,.627,51,2,5,8,0,0,,0
Jose Rivero,20,17,62,53,8,10,2,1,0,6,2,1,7,20,.189,.306,.264,.571,14,2,2,0,0,0,,0
Kevin Rivers*,21,71,309,241,48,80,13,4,11,48,5,3,60,62,.332,.466,.556,1.022,134,2,4,0,4,5,,0
Ryan Royster*,24,35,152,135,21,32,12,4,2,12,8,2,12,35,.237,.318,.430,.748,58,2,4,1,0,2,,0
Kalian Sams,23,26,97,83,11,16,4,1,5,12,1,0,12,34,.193,.299,.446,.745,37,2,1,0,1,0,,0
Terry Serrano#,23,62,255,212,39,65,11,2,1,19,16,13,29,61,.307,.388,.392,.780,83,2,0,13,1,0,,0
Evan Sharpley*,23,71,280,242,27,56,14,3,6,42,4,2,30,92,.231,.318,.388,.706,94,2,3,0,5,1,,0
Mickey Wiswall*,21,12,52,48,7,13,3,0,5,17,0,0,2,16,.271,.327,.646,.973,31,2,2,0,0,1,,0
18 Players,22.1,76,2898,2514,376,638,147,26,66,333,79,44,278,685,.254,.338,.412,.750,1035,44,53,35,18,9,,0
