Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Cole Aker,22,0,3,.000,6.17,20,8,6,0,0,3,46.2,31,37,32,6,46,0,61,6,1,3,217,1.650,6.0,1.2,8.9,11.8,1.33,0
Rodard Avelino,20,0,3,.000,22.09,9,0,2,0,0,0,7.1,7,22,18,0,25,0,8,2,0,4,53,4.364,8.6,0.0,30.7,9.8,0.32,0
Michael Baird,23,0,1,.000,1.54,4,3,1,0,0,0,11.2,11,2,2,0,3,0,14,0,0,1,50,1.200,8.5,0.0,2.3,10.8,4.67,0
Fabian Blanco*,21,2,1,.667,7.65,17,0,9,0,0,0,20.0,23,17,17,1,19,0,22,3,1,8,101,2.100,10.4,0.5,8.6,9.9,1.16,0
Michael Brettell,21,5,10,.333,5.76,26,21,0,0,0,0,120.1,151,89,77,13,47,0,79,3,0,9,543,1.645,11.3,1.0,3.5,5.9,1.68,0
Franyel Casadilla,22,6,4,.600,5.21,27,8,3,0,0,0,76.0,94,50,44,11,24,0,61,4,3,1,338,1.553,11.1,1.3,2.8,7.2,2.54,0
Diego Cordero*,21,2,6,.250,3.45,12,12,0,0,0,0,70.1,72,32,27,4,22,0,49,1,3,3,301,1.336,9.2,0.5,2.8,6.3,2.23,0
Connor Coward,23,1,0,1.000,3.48,7,0,3,0,0,1,10.1,10,4,4,2,6,0,14,3,0,1,50,1.548,8.7,1.7,5.2,12.2,2.33,0
Noel De Jesus,22,0,0,,4.15,5,0,3,0,0,0,8.2,9,5,4,2,3,0,8,0,0,1,35,1.385,9.3,2.1,3.1,8.3,2.67,0
Edgar Escobar,22,1,2,.333,1.36,24,0,17,0,0,5,33.0,19,10,5,0,14,0,39,1,1,2,132,1.000,5.2,0.0,3.8,10.6,2.79,0
Edwin Figuera,21,0,0,,18.00,1,0,1,0,0,0,1.0,3,2,2,0,2,0,0,0,0,0,8,5.000,27.0,0.0,18.0,0.0,0.00,0
Logan Gragg,20,0,3,.000,3.38,9,8,1,0,0,1,34.2,37,17,13,3,12,0,35,0,0,0,149,1.413,9.6,0.8,3.1,9.1,2.92,0
Chris Hunt,24,0,0,,8.53,3,0,1,0,0,0,6.1,9,7,6,1,2,0,4,4,0,0,35,1.737,12.8,1.4,2.8,5.7,2.00,0
Parker Kelly,22,3,6,.333,4.08,21,9,5,0,0,0,75.0,72,41,34,6,19,0,62,3,1,5,308,1.213,8.6,0.7,2.3,7.4,3.26,0
Eli Kraus*,23,1,2,.333,5.79,10,0,5,0,0,0,14.0,15,9,9,2,5,1,13,2,0,0,62,1.429,9.6,1.3,3.2,8.4,2.60,0
Kyle Leahy,22,4,8,.333,3.00,16,16,0,1,0,0,90.0,78,33,30,4,22,0,81,3,0,4,365,1.111,7.8,0.4,2.2,8.1,3.68,0
Tony Locey,20,1,2,.333,6.00,10,0,0,0,0,0,15.0,15,12,10,1,10,0,28,0,0,3,68,1.667,9.0,0.6,6.0,16.8,2.80,0
Carlos Martinez,27,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1
Freddy Pacheco,21,1,4,.200,4.12,41,0,18,0,0,3,54.2,38,29,25,0,56,1,90,3,1,13,261,1.720,6.3,0.0,9.2,14.8,1.61,0
Thomas Parsons,23,4,0,1.000,0.26,5,5,0,1,1,0,35.0,14,1,1,1,5,0,26,0,0,3,122,0.543,3.6,0.3,1.3,6.7,5.20,0
Wilfredo Pereira,20,1,0,1.000,2.45,7,0,3,0,0,0,25.2,21,7,7,0,6,0,28,0,1,3,101,1.052,7.4,0.0,2.1,9.8,4.67,0
Dalton Roach,23,1,1,.500,3.71,6,6,0,0,0,0,34.0,30,16,14,0,15,0,34,2,0,0,144,1.324,7.9,0.0,4.0,9.0,2.27,0
Jacob Schlesener*,22,0,4,.000,12.42,8,5,1,0,0,0,16.2,16,26,23,1,35,0,22,6,1,8,106,3.060,8.6,0.5,18.9,11.9,0.63,0
Colin Schmid*,21,6,7,.462,4.58,20,20,0,0,0,0,106.0,119,63,54,8,42,0,97,3,3,7,468,1.519,10.1,0.7,3.6,8.2,2.31,0
Alvaro Seijas,20,4,5,.444,2.93,14,14,0,1,1,0,80.0,73,30,26,6,28,0,71,7,0,7,336,1.263,8.2,0.7,3.2,8.0,2.54,0
Josh Shaw,22,0,0,,81.00,1,0,1,0,0,0,0.1,3,3,3,2,0,0,1,0,0,0,4,9.000,81.0,54.0,0.0,27.0,,0
Evan Sisk*,22,3,6,.333,3.25,41,0,30,0,0,5,61.0,59,27,22,3,26,1,56,5,0,5,262,1.393,8.7,0.4,3.8,8.3,2.15,0
Thomas St. Clair,25,2,0,1.000,9.00,24,0,8,0,0,1,34.0,37,34,34,3,38,0,35,2,0,5,173,2.206,9.8,0.8,10.1,9.3,0.92,0
Sebastian Tabata,21,3,4,.429,9.30,40,0,11,0,0,5,49.1,50,57,51,6,55,0,49,8,2,13,257,2.128,9.1,1.1,10.0,8.9,0.89,0
Leonardo Taveras,20,1,0,1.000,4.50,6,0,5,0,0,3,8.0,9,4,4,0,7,0,13,1,0,1,41,2.000,10.1,0.0,7.9,14.6,1.86,0
Connor Thomas*,21,2,1,.667,3.62,10,2,1,0,0,1,27.1,25,12,11,2,9,0,19,0,0,2,111,1.244,8.2,0.7,3.0,6.3,2.11,0
Jim Voyles,24,0,0,,5.40,2,0,1,0,0,0,5.0,7,3,3,1,2,0,4,0,0,1,23,1.800,12.6,1.8,3.6,7.2,2.00,0
Dionis Zamora,22,0,2,.000,15.43,2,2,0,0,0,0,7.0,14,12,12,1,5,0,13,0,0,2,40,2.714,18.0,1.3,6.4,16.7,2.60,0
