Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Mike Sweeney,24,92,311,282,32,73,18,0,8,35,2,3,24,38,.259,.320,.408,.728,88,115,7,2,2,1,1,1
1B,Jeff King,33,131,540,486,83,128,17,1,24,93,10,2,42,73,.263,.319,.451,.769,97,219,10,2,0,10,1,1
2B,Jose Offerman#,29,158,709,607,102,191,28,13,7,66,45,12,89,96,.315,.403,.438,.841,119,266,7,5,2,6,1,1
SS,Mendy Lopez,24,74,225,206,18,50,10,2,1,15,5,2,12,40,.243,.286,.325,.612,59,67,6,1,5,1,0,1
3B,Dean Palmer,29,152,639,572,84,159,27,2,34,119,8,2,48,134,.278,.333,.510,.844,115,292,18,6,0,13,3,1
LF,Jeff Conine,32,93,343,309,30,79,26,0,8,43,3,0,26,68,.256,.312,.417,.729,87,129,8,2,0,6,1,1
CF,Johnny Damon*,24,161,710,642,104,178,30,10,18,66,26,12,58,84,.277,.339,.439,.779,100,282,4,4,3,3,4,1
RF,Jermaine Dye,24,60,230,214,24,50,5,1,5,23,2,2,11,46,.234,.270,.336,.606,56,72,8,1,0,4,2,1
DH,Terry Pendleton#,37,79,254,237,17,61,10,0,3,29,1,0,15,49,.257,.299,.338,.637,65,80,2,0,0,2,1,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
UT,Hal Morris*,33,127,516,472,50,146,27,2,1,40,1,0,32,52,.309,.350,.381,.731,90,180,15,1,4,7,6,1
OF,Larry Sutton*,28,111,351,310,29,76,14,2,5,42,3,3,29,46,.245,.311,.352,.663,72,109,5,3,4,5,3,1
C,Sal Fasano,26,74,247,216,21,49,10,0,8,31,1,0,10,56,.227,.307,.384,.692,78,83,4,16,3,2,1,1
LF,Shane Mack,34,66,229,207,30,58,15,1,6,29,8,2,15,36,.280,.345,.449,.794,104,93,6,6,0,1,0,1
SS,Shane Halter,28,86,226,204,17,45,12,0,2,13,2,5,12,38,.221,.265,.309,.574,49,63,3,1,7,2,0,1
SS,Luis Rivera,34,42,98,89,14,22,4,0,0,7,1,1,7,17,.247,.302,.292,.594,56,26,1,0,2,0,0,1
SS,Felix Martinez#,24,34,95,85,7,11,1,1,0,5,3,1,5,21,.129,.187,.165,.352,-7,14,1,1,4,0,0,1
CF,Jermaine Allensworth,26,30,91,73,15,15,5,0,0,3,7,0,9,17,.205,.326,.274,.600,58,20,0,4,5,0,0,1
LF,Jeremy Giambi*,23,18,70,58,6,13,4,0,2,8,0,1,11,9,.224,.343,.397,.739,92,23,3,0,0,1,0,1
CF,Carlos Beltran#,21,14,63,58,12,16,5,3,0,7,3,0,3,12,.276,.317,.466,.783,100,27,2,1,0,1,0,1
