Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Gregg Zaun#,27,106,338,298,19,56,12,2,5,29,5,2,35,52,.188,.274,.292,.566,53,87,7,1,2,2,2,1
1B,Derrek Lee,22,141,513,454,62,106,29,1,17,74,5,2,47,120,.233,.318,.414,.732,96,188,12,10,0,2,1,1
2B,Craig Counsell*,27,107,400,335,43,84,19,5,4,40,3,0,51,47,.251,.355,.373,.729,98,125,5,4,8,1,7,1
SS,Edgar Renteria,21,133,580,517,79,146,18,2,3,31,41,22,48,78,.282,.347,.342,.689,88,177,13,4,9,2,1,1
3B,Todd Zeile,32,66,270,234,37,68,12,1,6,39,2,3,31,34,.291,.374,.427,.801,116,100,4,2,0,3,2,1
LF,Cliff Floyd*,25,153,641,588,85,166,45,3,22,90,27,14,47,112,.282,.337,.481,.818,118,283,10,3,0,3,7,1
CF,Todd Dunwoody*,23,116,462,434,53,109,27,7,5,28,5,1,21,113,.251,.292,.380,.672,80,165,6,4,3,0,0,1
RF,Mark Kotsay*,22,154,623,578,72,161,25,7,11,68,10,5,34,61,.279,.318,.403,.721,94,233,17,1,7,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
1B,Ryan Jackson*,26,111,284,260,26,65,15,1,5,31,1,1,20,73,.250,.305,.373,.678,82,97,3,1,2,1,0,1
IF,Dave Berg,27,81,215,182,18,57,11,0,2,21,3,0,26,46,.313,.393,.407,.800,117,74,1,0,4,3,1,1
CF,John Cangelosi#,35,104,208,171,19,43,8,0,1,10,2,3,30,23,.251,.365,.316,.680,87,54,5,1,5,1,0,1
3B,Kevin Orie,25,48,195,175,23,46,8,1,6,17,1,0,14,24,.263,.335,.423,.758,104,74,4,5,1,0,2,1
2B,Luis Castillo#,22,44,177,153,21,31,3,2,1,10,3,0,22,33,.203,.307,.268,.575,58,41,1,1,1,0,0,1
RF,Gary Sheffield,29,40,166,136,21,37,11,1,6,28,4,2,26,16,.272,.392,.500,.892,139,68,3,2,0,2,1,1
