Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Carlos Batista,20,54,225,202,20,45,9,0,3,17,2,2,18,52,.223,.298,.312,.610,63,2,4,0,1,0,0
Tommy Bost*,24,54,224,208,30,60,14,5,8,42,18,1,11,36,.288,.330,.519,.850,108,4,3,0,2,1,0
Edgar Cruz,21,90,358,320,44,58,13,1,11,38,0,0,21,81,.181,.245,.331,.576,106,8,8,3,6,1,0
Marques Esquerra#,24,48,179,162,22,46,6,1,2,16,6,3,11,18,.284,.341,.370,.711,60,5,3,3,0,0,0
T.T. Gallaher,22,72,257,215,36,56,6,2,3,21,18,5,34,39,.260,.361,.349,.710,75,5,1,5,2,0,0
Oscar Garcia,19,41,165,138,22,35,5,1,1,14,9,2,21,30,.254,.364,.326,.690,45,4,4,0,2,0,0
Curt Gay*,22,97,370,337,30,57,14,1,7,37,2,0,30,128,.169,.238,.279,.517,94,4,1,1,1,0,0
Justin Griffin,23,8,14,13,0,2,0,1,0,1,0,0,0,5,.154,.154,.308,.462,4,0,0,1,0,0,0
Nate Grindell,23,132,571,500,80,143,36,3,18,98,17,2,55,74,.286,.363,.478,.841,239,8,9,0,7,3,0
Javier Hernandez#,19,13,52,48,7,13,3,0,0,8,3,0,3,18,.271,.308,.333,.641,16,2,0,0,1,0,0
Maicer Izturis#,19,10,32,29,4,8,1,0,0,1,0,0,3,3,.276,.344,.310,.654,9,1,0,0,0,0,1
Eric Johnson,22,67,310,262,63,81,11,2,4,45,41,7,37,49,.309,.405,.412,.817,108,1,7,1,3,1,0
Steve Lowe,23,46,163,135,16,36,4,3,1,19,3,1,14,43,.267,.370,.363,.733,49,0,10,1,3,0,0
Victor Martinez#,21,21,84,70,11,26,9,1,2,12,0,0,11,6,.371,.452,.614,1.067,43,1,1,0,2,0,1
Omar Moraga*,23,114,478,424,53,126,18,4,4,59,10,4,45,71,.297,.365,.387,.752,164,7,3,1,5,1,0
Jorge Moreno,20,55,238,211,37,64,15,2,7,32,10,2,19,57,.303,.359,.493,.852,104,2,2,1,5,0,0
Kyle Moyer*,19,52,199,177,13,44,4,0,3,24,0,0,19,67,.249,.322,.322,.644,57,6,1,0,2,0,0
Jhonny Peralta,18,106,413,349,52,84,13,1,3,34,7,6,59,102,.241,.352,.309,.661,108,13,2,1,2,0,1
Rusty Puffinbarger,24,19,66,57,8,7,0,2,0,6,2,0,5,20,.123,.219,.193,.412,11,4,2,2,0,0,0
Alex Requena#,19,126,560,482,90,125,6,6,1,24,87,20,66,137,.259,.354,.303,.657,146,1,6,4,2,0,0
Jim Rickon,24,17,45,40,3,8,2,1,0,1,0,0,5,17,.200,.289,.300,.589,12,1,0,0,0,0,0
Jeff Ryan,23,3,6,5,0,2,0,0,0,1,0,0,1,1,.400,.500,.400,.900,2,0,0,0,0,0,0
Travis Santini,19,52,196,185,10,33,9,0,0,12,2,0,9,52,.178,.224,.227,.452,42,6,2,0,0,0,0
