Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Eliezer Alfonzo,21,49,190,175,28,54,16,0,5,21,2,0,6,35,.309,.349,.486,.835,85,6,6,1,2,0,1,2000,A,STL
Danilo Araujo,23,62,206,183,22,41,6,2,0,9,5,3,16,36,.224,.296,.279,.574,51,4,3,3,1,0,0,2000,A,STL
Ramon Araujo#,22,92,410,361,55,85,20,8,2,23,20,6,31,79,.235,.300,.352,.652,127,3,3,13,2,0,0,2000,A,STL
Travis Bailey,23,118,487,418,64,103,21,5,9,58,10,7,58,154,.246,.341,.385,.726,161,4,4,3,4,4,0,2000,A,STL
Greg Clark,23,35,128,108,8,23,0,0,3,11,1,0,19,25,.213,.331,.296,.627,32,0,0,1,0,0,0,2000,A,STL
Coco Crisp#,20,27,118,98,14,27,9,0,0,7,7,3,16,15,.276,.377,.367,.745,36,1,0,4,0,0,1,2000,A,STL
Chris Duncan*,19,122,494,450,52,115,34,0,8,57,1,2,36,111,.256,.318,.384,.703,173,11,6,1,1,1,1,2000,A,STL
Gustavo Escobar,20,43,149,128,12,23,3,2,0,10,3,3,15,29,.180,.262,.234,.496,30,4,0,4,2,1,0,2000,A,STL
Johnny Hernandez#,20,109,432,379,47,84,13,2,6,33,27,12,41,85,.222,.300,.314,.614,119,7,3,6,3,2,0,2000,A,STL
Ben Johnson,19,93,391,330,58,80,22,1,13,46,17,6,53,78,.242,.353,.433,.786,143,8,5,0,3,0,1,2000,A,STL
Gabe Johnson,20,58,219,197,20,31,8,0,4,22,1,2,13,91,.157,.223,.259,.482,51,5,4,4,1,1,0,2000,A,STL
Chris Kelly,23,8,19,16,0,1,0,0,0,1,0,0,1,9,.063,.167,.063,.229,1,1,1,1,0,0,0,2000,A,STL
Tim Lemon,19,127,497,466,64,105,25,5,10,52,25,10,17,105,.225,.260,.365,.625,170,6,5,8,1,0,0,2000,A,STL
Matt Ortiz,22,9,25,23,2,4,0,0,1,3,0,0,2,6,.174,.240,.304,.544,7,1,0,0,0,0,0,2000,A,STL
Jamie Pogue,22,22,83,66,8,11,1,1,1,6,0,1,12,20,.167,.321,.258,.579,17,2,3,2,0,0,0,2000,A,STL
Albert Pujols,20,109,440,395,62,128,32,6,17,84,2,4,38,37,.324,.389,.565,.953,223,10,5,0,2,7,1,2000,A,STL
Shawn Schumacher*,23,13,48,46,5,13,5,0,0,5,0,0,2,6,.283,.313,.391,.704,18,0,0,0,0,0,0,2000,A,STL
Joe Secoda,22,36,104,89,9,25,1,1,0,11,2,3,14,29,.281,.379,.315,.693,28,0,0,1,0,0,0,2000,A,STL
Damon Thames,23,82,306,280,23,65,11,2,3,29,9,3,17,59,.232,.277,.318,.595,89,4,2,3,4,1,0,2000,A,STL
Matt Vincent*,23,58,1,0,1,0,0,0,0,0,0,0,1,0,,1.000,,,0,0,0,0,0,0,0,2000,A,STL
Key Voshell,23,12,45,40,5,12,1,0,1,5,1,0,3,6,.300,.364,.400,.764,16,1,1,1,0,0,0,2000,A,STL
Charlie Williams#,22,82,321,276,31,65,12,1,2,14,11,5,36,63,.236,.331,.308,.639,85,5,5,1,3,1,0,2000,A,STL
