Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Joey Aquino,24,1,1,.500,10.57,8,0,2,0,0,1,7.2,12,11,9,1,5,1,5,0,0,2,41,2.217,14.1,1.2,5.9,5.9,1.00,,0
Travis Bergen*,21,2,0,1.000,0.00,2,0,0,0,0,0,5.1,2,0,0,0,1,0,11,0,0,0,19,0.563,3.4,0.0,1.7,18.6,11.00,,1
Ryan Borucki*,21,0,1,.000,3.86,2,2,0,0,0,0,4.2,6,2,2,0,3,0,6,0,0,0,23,1.929,11.6,0.0,5.8,11.6,2.00,,1
Tyler Burden,21,0,0,,0.00,2,0,1,0,0,0,2.0,1,0,0,0,1,0,1,0,0,1,8,1.000,4.5,0.0,4.5,4.5,1.00,,0
Andrew Case,22,1,2,.333,2.93,27,0,24,0,0,10,30.2,25,10,10,2,12,1,29,1,0,4,130,1.207,7.3,0.6,3.5,8.5,2.42,,0
Joe Claver*,23,0,0,,3.00,7,0,0,0,0,0,6.0,3,3,2,0,8,0,3,0,0,0,27,1.833,4.5,0.0,12.0,4.5,0.38,,0
Ryan Cook,22,1,0,1.000,3.93,6,1,1,0,0,1,18.1,20,11,8,0,8,0,20,1,1,4,86,1.527,9.8,0.0,3.9,9.8,2.50,,0
Josh DeGraaf,22,2,2,.500,3.15,13,3,3,0,0,1,34.1,34,16,12,2,12,1,23,1,1,2,148,1.340,8.9,0.5,3.1,6.0,1.92,,0
Conor Fisk,23,1,0,1.000,1.64,3,1,1,0,0,0,11.0,7,3,2,1,4,0,11,1,0,0,47,1.000,5.7,0.8,3.3,9.0,2.75,,0
Jon Harris,21,0,5,.000,6.75,12,11,0,0,0,0,36.0,48,31,27,1,21,0,32,1,1,2,176,1.917,12.0,0.3,5.3,8.0,1.52,,0
Brandon Hinkle*,24,5,1,.833,1.14,20,0,6,0,0,1,39.1,24,7,5,2,23,0,33,0,0,7,155,1.195,5.5,0.5,5.3,7.6,1.43,,0
Clinton Hollon,20,2,2,.500,3.18,9,9,0,0,0,0,45.1,37,18,16,1,15,0,40,3,2,3,186,1.147,7.3,0.2,3.0,7.9,2.67,,0
Stuart Holmes*,22,1,2,.333,3.91,15,0,2,0,0,0,25.1,19,12,11,0,13,0,24,2,0,1,108,1.263,6.8,0.0,4.6,8.5,1.85,,0
Michael Kraft*,23,0,3,.000,3.68,24,1,10,0,0,0,36.2,43,21,15,2,32,1,30,2,0,2,184,2.045,10.6,0.5,7.9,7.4,0.94,,0
Turner Lee*,23,2,1,.667,3.38,23,1,6,0,0,1,34.2,29,15,13,1,7,0,20,1,0,1,139,1.038,7.5,0.3,1.8,5.2,2.86,,0
Dan Lietz*,21,0,2,.000,7.50,5,2,1,0,0,0,12.0,18,11,10,0,8,0,9,1,0,1,63,2.167,13.5,0.0,6.0,6.8,1.13,,0
Jackson McClelland,20,0,0,,5.06,3,1,0,0,0,0,5.1,4,3,3,0,4,0,2,0,0,1,24,1.500,6.8,0.0,6.8,3.4,0.50,,0
Angel Perdomo*,21,2,0,1.000,2.53,5,3,1,0,0,0,21.1,10,6,6,1,16,0,31,1,0,1,85,1.219,4.2,0.4,6.8,13.1,1.94,,1
Sean Ratcliffe,20,2,2,.500,3.60,22,1,2,0,0,0,40.0,36,19,16,1,16,0,30,3,0,1,170,1.300,8.1,0.2,3.6,6.8,1.88,,0
Francisco Rios,20,3,6,.333,4.27,15,12,1,0,0,0,65.1,72,36,31,1,25,0,59,3,0,12,287,1.485,9.9,0.1,3.4,8.1,2.36,,0
Tom Robson,22,0,1,.000,5.06,2,2,0,0,0,0,5.1,2,3,3,0,4,0,9,0,0,0,22,1.125,3.4,0.0,6.8,15.2,2.25,,0
Tayler Saucedo*,22,3,1,.750,2.52,7,7,0,0,0,0,35.2,33,11,10,0,19,0,31,1,0,1,155,1.458,8.3,0.0,4.8,7.8,1.63,,1
Evan Smith*,19,2,4,.333,4.71,13,12,0,0,0,0,49.2,63,35,26,5,18,0,27,3,1,7,226,1.631,11.4,0.9,3.3,4.9,1.50,,0
Jon Wandling,23,1,3,.250,4.66,11,6,0,0,0,0,46.1,55,29,24,3,11,0,34,2,0,4,200,1.424,10.7,0.6,2.1,6.6,3.09,,0
Bob Wheatley*,23,2,2,.500,4.99,23,0,11,0,0,1,30.2,36,18,17,5,17,2,27,1,0,2,143,1.728,10.6,1.5,5.0,7.9,1.59,,0
Danny Young*,21,1,1,.500,6.33,15,1,4,0,0,0,27.0,43,19,19,3,12,1,8,0,0,3,127,2.037,14.3,1.0,4.0,2.7,0.67,,0
26 Players,21.7,34,42,.447,3.95,76,76,76,0,4,16,676.0,682,350,297,32,315,7,555,28,6,62,2979,1.475,9.1,0.4,4.2,7.4,1.76,,0
