Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Bobby Alcombrack,19,38,148,127,20,31,10,0,7,23,2,0,14,41,.244,.345,.488,.833,62,2,6,0,1,0,0
Corteze Armstrong*,23,37,131,113,12,30,5,0,0,14,10,1,12,33,.265,.359,.310,.669,35,0,5,0,1,0,1
Shin-Soo Choo*,24,2,6,5,0,1,1,0,0,2,0,0,0,1,.200,.333,.400,.733,2,0,1,0,0,0,1
Stephen Douglas*,22,9,35,33,4,11,2,1,0,6,5,1,1,10,.333,.343,.455,.797,15,0,0,0,1,0,0
Brian Finegan,25,5,16,14,1,1,0,0,0,0,0,1,2,4,.071,.188,.071,.259,1,2,0,0,0,0,0
Bo Greenwell*,18,37,161,144,12,31,5,0,0,8,5,4,16,24,.215,.298,.250,.548,36,5,1,0,0,0,0
Ramon Hernandez,20,51,189,163,26,36,7,1,3,23,8,2,17,38,.221,.301,.331,.632,54,3,3,3,3,0,0
Daryl King,19,21,53,47,7,7,2,0,1,5,0,0,6,30,.149,.245,.255,.501,12,0,0,0,0,0,0
Richard Martinez,20,27,103,88,11,22,2,0,0,14,1,0,12,18,.250,.350,.273,.622,24,2,2,0,1,0,0
Chris Nash,20,47,188,166,28,52,16,0,3,21,4,1,17,35,.313,.372,.464,.836,77,5,1,0,4,0,0
Jay Nilsson,19,26,98,83,21,19,6,0,2,9,0,0,4,27,.229,.340,.373,.714,31,1,10,1,0,0,0
Luis Rincon,20,34,132,127,12,29,4,0,4,20,2,1,4,20,.228,.252,.354,.606,45,4,0,1,0,0,0
Ron Rivas,19,26,110,98,15,24,4,0,1,11,6,2,8,19,.245,.318,.316,.635,31,1,3,0,1,0,0
Angel Rodriguez*,19,41,166,153,15,44,5,2,0,17,7,3,11,29,.288,.337,.346,.684,53,4,1,0,1,1,0
Kevin Rucker,17,11,38,32,3,9,1,0,0,8,0,0,4,8,.281,.361,.313,.674,10,0,0,2,0,1,0
Karexon Sanchez#,19,48,195,176,29,48,7,0,3,21,10,1,16,42,.273,.338,.364,.702,64,2,2,0,1,0,0
Jason Smit,17,35,132,117,10,25,6,0,1,15,0,0,10,35,.214,.295,.291,.586,34,1,4,0,1,0,0
Isaias Velasquez,19,47,181,159,33,44,8,0,0,18,22,3,16,29,.277,.356,.327,.683,52,1,4,1,1,0,0
Matt Willard,21,26,103,90,14,22,4,0,0,6,12,0,9,25,.244,.333,.289,.622,26,3,3,1,0,0,0
