Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jim Abbott,26,1,2,.333,6.32,14,0,6,0,0,1,15.2,18,15,11,0,8,0,18,0,0,1,74,1.660,10.3,0.0,4.6,10.3,2.25,,0
Carlos Alvarado,28,5,1,.833,3.28,31,1,10,0,0,0,49.1,38,20,18,1,25,1,58,2,2,6,212,1.277,6.9,0.2,4.6,10.6,2.32,,0
Rick Asadoorian,25,1,0,1.000,0.00,3,0,2,0,0,0,4.0,4,0,0,0,0,0,7,0,0,0,17,1.000,9.0,0.0,0.0,15.8,,,0
Homer Bailey,20,7,1,.875,1.59,13,13,0,0,0,0,68.0,50,13,12,1,28,0,77,2,0,5,277,1.147,6.6,0.1,3.7,10.2,2.75,,1
Jeff Bannon,26,0,0,,0.00,1,0,1,0,0,0,1.0,2,2,0,0,2,0,0,0,0,0,8,4.000,18.0,0.0,18.0,0.0,0.00,,0
Matt Belisle,26,0,0,,0.00,2,1,0,0,0,0,3.1,3,0,0,0,0,0,4,0,0,1,13,0.900,8.1,0.0,0.0,10.8,,,1
Chad Bentz*,26,0,1,.000,5.68,3,1,1,0,0,0,6.1,2,4,4,1,5,0,7,0,0,2,26,1.105,2.8,1.4,7.1,9.9,1.40,,1
Jung Bong*,25,1,1,.500,5.09,4,2,1,0,0,0,17.2,20,11,10,2,8,0,17,0,0,0,82,1.585,10.2,1.0,4.1,8.7,2.13,,1
Jeff Bruksch,26,0,0,,2.25,2,0,0,0,0,0,4.0,3,1,1,0,2,0,1,1,0,1,18,1.250,6.8,0.0,4.5,2.3,0.50,,0
Travis Chick,22,4,5,.444,4.61,16,16,0,0,0,0,84.0,79,45,43,12,36,0,77,3,2,1,366,1.369,8.5,1.3,3.9,8.3,2.14,,1
Jon Coutlangus*,25,1,3,.250,2.86,49,0,27,0,0,9,63.0,40,24,20,0,32,3,56,9,0,5,264,1.143,5.7,0.0,4.6,8.0,1.75,,1
Phil Dumatrait*,24,3,4,.429,3.62,10,10,0,0,0,0,49.2,39,24,20,4,22,2,45,1,1,3,206,1.228,7.1,0.7,4.0,8.2,2.05,,1
Jean Granado*,23,0,0,,0.00,2,0,2,0,0,0,3.0,0,0,0,0,1,0,2,0,0,0,10,0.333,0.0,0.0,3.0,6.0,2.00,,0
Carlos Guevara,24,2,3,.400,3.72,49,0,12,0,0,1,77.1,74,35,32,6,27,0,89,2,0,7,332,1.306,8.6,0.7,3.1,10.4,3.30,,1
Josh Hall,25,9,6,.600,3.39,19,19,0,1,0,0,116.2,130,61,44,11,34,0,69,4,0,8,507,1.406,10.0,0.8,2.6,5.3,2.03,,1
Steve Kelly,26,9,4,.692,2.82,15,14,0,0,0,0,83.0,88,34,26,4,24,1,63,4,0,1,355,1.349,9.5,0.4,2.6,6.8,2.63,,0
Ben Kozlowski*,25,2,1,.667,1.17,10,0,3,0,0,0,23.0,20,5,3,1,11,1,13,1,0,3,99,1.348,7.8,0.4,4.3,5.1,1.18,,1
Justin Mallett,24,0,0,,0.00,1,0,0,0,0,0,4.0,3,0,0,0,1,0,3,0,0,1,15,1.000,6.8,0.0,2.3,6.8,3.00,,0
Calvin Medlock,23,7,2,.778,2.97,42,0,12,0,0,2,63.2,54,24,21,4,28,0,70,3,0,2,278,1.288,7.6,0.6,4.0,9.9,2.50,,0
Rafael Motooka,24,0,0,,45.00,1,0,1,0,0,0,1.0,3,5,5,0,3,0,0,0,0,0,9,6.000,27.0,0.0,27.0,0.0,0.00,,0
Mike Nannini,25,0,1,.000,2.31,7,1,1,0,0,0,11.2,8,3,3,2,3,0,10,1,0,0,47,0.943,6.2,1.5,2.3,7.7,3.33,,0
Logan Ondrusek,21,0,0,,0.00,1,0,0,0,0,0,4.0,0,0,0,0,3,0,7,0,0,0,13,0.750,0.0,0.0,6.8,15.8,2.33,,1
Tyler Pelland*,22,9,5,.643,3.99,28,28,0,0,0,0,142.0,144,78,63,11,89,2,107,9,2,11,633,1.641,9.1,0.7,5.6,6.8,1.20,,0
Brad Salmon,26,2,1,.667,2.70,16,0,6,0,0,2,23.1,18,7,7,0,16,0,24,0,0,1,103,1.457,6.9,0.0,6.2,9.3,1.50,,1
David Shafer,24,1,2,.333,2.36,44,0,36,0,0,26,49.2,37,14,13,2,16,0,52,3,0,2,203,1.067,6.7,0.4,2.9,9.4,3.25,,0
Tom Shearn,28,0,0,,7.71,1,0,0,0,0,0,2.1,4,2,2,0,1,0,4,0,0,0,12,2.143,15.4,0.0,3.9,15.4,4.00,,1
Rich Stahl*,25,1,0,1.000,3.60,3,0,1,0,0,0,5.0,2,2,2,0,10,0,3,0,0,0,25,2.400,3.6,0.0,18.0,5.4,0.30,,0
Brock Till,25,6,1,.857,2.17,40,0,15,0,0,6,62.1,50,19,15,1,30,0,40,2,0,3,262,1.283,7.2,0.1,4.3,5.8,1.33,,0
Edward Valdez,26,7,10,.412,3.89,29,23,2,0,0,0,136.2,134,66,59,9,38,0,111,9,1,13,576,1.259,8.8,0.6,2.5,7.3,2.92,,0
Camilo Vazquez*,22,3,5,.375,4.33,11,11,0,0,0,0,60.1,66,39,29,6,25,0,56,1,0,1,267,1.508,9.8,0.9,3.7,8.4,2.24,,0
30 Players,24.3,81,59,.579,3.37,140,140,139,1,12,47,1235.0,1133,553,463,78,528,10,1090,57,8,78,5309,1.345,8.3,0.6,3.8,7.9,2.06,,0
