Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Joe Bisenius,23,4,2,.667,3.09,16,0,9,0,0,5,23.1,14,9,8,2,8,0,33,0,0,0,87,0.943,5.4,0.8,3.1,12.7,4.13,,1
Allen Davis*,30,5,6,.455,3.95,21,19,1,1,0,0,118.1,122,59,52,20,34,0,71,3,0,3,504,1.318,9.3,1.5,2.6,5.4,2.09,,0
Nick Evangelista,24,3,0,1.000,2.93,22,0,7,0,0,1,43.0,34,19,14,3,10,0,23,1,1,6,172,1.023,7.1,0.6,2.1,4.8,2.30,,0
Evan Fahrner,28,1,4,.200,3.38,33,0,12,0,0,3,45.1,38,22,17,3,24,4,50,0,0,4,196,1.368,7.5,0.6,4.8,9.9,2.08,,0
Dan Giese,29,1,2,.333,2.48,23,0,10,0,0,1,36.1,27,11,10,5,14,1,27,0,0,0,144,1.128,6.7,1.2,3.5,6.7,1.93,,1
Gio Gonzalez*,20,7,12,.368,4.66,27,27,0,0,0,0,154.2,140,88,80,24,81,2,166,8,2,9,684,1.429,8.1,1.4,4.7,9.7,2.05,,1
Daniel Haigwood*,22,2,5,.286,3.54,15,15,0,0,0,0,84.0,72,36,33,7,42,0,85,6,0,7,361,1.357,7.7,0.8,4.5,9.1,2.02,,0
Talley Haines,29,5,2,.714,3.67,29,0,10,0,0,0,49.0,46,20,20,4,14,1,43,3,0,1,206,1.224,8.4,0.7,2.6,7.9,3.07,,0
J.A. Happ*,23,6,2,.750,2.65,12,12,0,0,0,0,74.2,58,27,22,2,29,0,81,3,0,0,307,1.165,7.0,0.2,3.5,9.8,2.79,,1
Nate Johnson,24,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,0
Chris Key*,28,3,2,.600,2.55,37,0,30,0,0,20,49.1,60,21,14,2,13,2,20,1,0,2,212,1.480,10.9,0.4,2.4,3.6,1.54,,0
Steve Langone,28,0,0,,0.00,7,0,4,0,0,0,11.0,7,0,0,0,2,0,6,0,0,0,39,0.818,5.7,0.0,1.6,4.9,3.00,,0
Luke Lockwood*,24,3,2,.600,5.00,20,1,7,0,0,1,27.0,29,15,15,5,8,0,17,1,0,0,119,1.370,9.7,1.7,2.7,5.7,2.13,,0
Scott Mathieson,22,7,2,.778,3.21,14,14,0,0,0,0,92.2,73,35,33,8,29,1,99,7,0,1,375,1.101,7.1,0.8,2.8,9.6,3.41,,1
Nick Mattioni,27,5,5,.500,3.39,37,3,18,0,0,5,66.1,63,26,25,10,14,0,52,4,0,1,271,1.161,8.5,1.4,1.9,7.1,3.71,,0
Brian Mazone*,29,1,3,.250,2.39,6,6,0,1,0,0,37.2,32,10,10,3,7,0,26,0,0,0,147,1.035,7.6,0.7,1.7,6.2,3.71,,0
Tim McClaskey,30,4,8,.333,4.97,32,18,4,1,0,0,128.2,139,76,71,12,21,0,81,9,1,1,539,1.244,9.7,0.8,1.5,5.7,3.86,,0
Brian Reed,25,1,1,.500,7.61,16,0,11,0,0,2,23.2,31,21,20,2,7,0,15,0,0,1,111,1.606,11.8,0.8,2.7,5.7,2.14,,0
Julio Santana,33,0,0,,0.00,2,0,0,0,0,0,2.0,1,1,0,0,0,0,3,0,0,0,9,0.500,4.5,0.0,0.0,13.5,,,1
Zack Segovia,23,11,5,.688,3.11,17,16,0,3,1,0,107.0,90,45,37,8,24,2,75,8,0,5,437,1.065,7.6,0.7,2.0,6.3,3.13,,1
Adam Shafer,27,1,2,.333,8.10,11,0,6,0,0,3,10.0,15,10,9,3,6,0,11,1,0,0,49,2.100,13.5,2.7,5.4,9.9,1.83,,0
John Stephens,26,0,2,.000,6.26,8,6,0,0,0,0,23.0,23,17,16,3,11,0,16,2,0,3,100,1.478,9.0,1.2,4.3,6.3,1.45,,1
Matt Sweeney,23,0,1,.000,8.64,13,0,4,0,0,1,16.2,25,17,16,2,9,0,12,1,0,5,84,2.040,13.5,1.1,4.9,6.5,1.33,,0
Randy Wolf*,29,1,1,.500,6.75,3,3,0,0,0,0,12.0,15,10,9,0,7,0,11,0,0,3,58,1.833,11.3,0.0,5.3,8.3,1.57,,1
24 Players,25.8,71,69,.507,3.86,140,140,134,6,9,42,1236.2,1154,595,530,128,414,13,1023,58,4,52,5214,1.268,8.4,0.9,3.0,7.4,2.47,,0
