Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Colin Allen,21,3,2,.600,2.31,14,11,1,0,0,0,62.1,59,25,16,2,20,1,64,3,0,10,273,1.267,8.5,0.3,2.9,9.2,3.20,0
Jose Barajas,20,1,0,1.000,2.75,17,0,17,0,0,7,19.2,15,8,6,0,3,0,26,2,0,3,78,0.915,6.9,0.0,1.4,11.9,8.67,0
Samuel Basta*,22,0,0,,13.50,5,0,1,0,0,0,8.2,12,13,13,1,16,0,3,3,0,1,53,3.231,12.5,1.0,16.6,3.1,0.19,0
Oliver Drake,21,1,0,1.000,0.77,7,0,1,0,0,0,11.2,7,2,1,1,2,0,11,0,0,0,44,0.771,5.4,0.8,1.5,8.5,5.50,1
Daniel Eastham,23,1,4,.200,9.45,12,0,6,0,0,0,20.0,26,24,21,1,18,0,18,7,0,8,111,2.200,11.7,0.5,8.1,8.1,1.00,0
Josh Faiola,24,1,1,.500,3.94,13,0,4,0,0,0,32.0,26,20,14,1,14,2,37,2,0,8,138,1.250,7.3,0.3,3.9,10.4,2.64,0
Eddie Gamboa,23,1,7,.125,3.63,12,12,0,1,0,0,62.0,64,31,25,6,14,0,41,2,0,7,260,1.258,9.3,0.9,2.0,6.0,2.93,1
Adolfito Garcia,23,0,0,,54.00,1,0,0,0,0,0,0.1,1,2,2,0,2,0,1,2,0,1,6,9.000,27.0,0.0,54.0,27.0,0.50,0
Jason Gurka*,20,0,0,,9.00,2,0,0,0,0,0,3.0,5,3,3,1,0,0,5,0,0,0,14,1.667,15.0,3.0,0.0,15.0,,1
Patrick Kantakevich,21,3,0,1.000,1.29,14,0,12,0,0,3,21.0,9,5,3,0,8,0,18,3,0,1,83,0.810,3.9,0.0,3.4,7.7,2.25,0
T.R. Keating,22,2,1,.667,3.45,13,0,6,0,0,2,28.2,29,17,11,1,7,0,23,2,1,2,127,1.256,9.1,0.3,2.2,7.2,3.29,0
Kenny Moreland,22,6,4,.600,2.93,13,13,0,0,0,0,67.2,70,22,22,5,6,0,65,3,0,2,275,1.123,9.3,0.7,0.8,8.6,10.83,0
Conrad Orman*,21,0,1,.000,20.86,7,0,2,0,0,0,7.1,17,18,17,2,2,0,7,2,0,3,44,2.591,20.9,2.5,2.5,8.6,3.50,0
Thomas Phelps,20,2,2,.500,4.75,10,4,1,0,0,0,30.1,41,17,16,3,9,0,17,1,0,1,134,1.648,12.2,0.9,2.7,5.0,1.89,0
Chase Phillips,21,1,0,1.000,4.70,4,0,2,0,0,0,7.2,9,5,4,0,8,0,8,1,0,2,39,2.217,10.6,0.0,9.4,9.4,1.00,0
Raul Rivero,22,1,5,.167,5.78,13,13,0,0,0,0,62.1,84,49,40,5,16,1,47,1,0,4,289,1.604,12.1,0.7,2.3,6.8,2.94,0
Tyler Sexton*,22,3,5,.375,4.19,12,12,0,1,1,0,53.2,65,36,25,1,17,0,42,3,1,1,241,1.528,10.9,0.2,2.9,7.0,2.47,0
Brian Sisk*,22,3,1,.750,3.74,13,0,6,0,0,0,21.2,34,18,9,3,6,0,10,2,0,1,110,1.846,14.1,1.2,2.5,4.2,1.67,0
Josh Tarnow,23,0,0,,7.71,1,0,1,0,0,0,2.1,5,2,2,1,0,0,0,0,0,0,11,2.143,19.3,3.9,0.0,0.0,,0
Kyle Touchatt,23,0,3,.000,4.31,13,0,3,0,0,0,31.1,37,20,15,1,13,1,26,1,2,3,142,1.596,10.6,0.3,3.7,7.5,2.00,0
