Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Jason Basil,23,17,56,52,6,12,3,1,1,5,0,0,4,9,.231,.286,.385,.670,20,4,0,0,0,0,0,2002,Adv A,OAK
Matt Bowser*,23,84,354,305,34,71,13,1,4,36,0,1,38,54,.233,.325,.321,.646,98,5,5,3,3,4,0,2002,Adv A,OAK
Caonabo Cosme,23,131,601,529,90,154,33,6,11,68,19,14,46,113,.291,.353,.439,.791,232,10,7,14,5,1,0,2002,Adv A,OAK
Beau Craig#,23,87,310,273,30,57,10,3,0,26,3,1,29,71,.209,.282,.267,.549,73,8,0,5,3,1,0,2002,Adv A,OAK
Bobby Crosby,22,73,323,280,47,86,17,2,2,38,5,0,33,43,.307,.393,.404,.796,113,5,7,2,1,0,1,2002,Adv A,OAK
Kyle Crowell,23,42,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,Adv A,OAK
Jermaine Dye,28,2,8,8,1,4,3,0,0,2,0,0,0,0,.500,.500,.875,1.375,7,0,0,0,0,0,1,2002,Adv A,OAK
Isaac Garcia,23,40,102,93,21,33,5,0,2,14,1,2,7,17,.355,.402,.473,.875,44,4,1,0,1,0,0,2002,Adv A,OAK
Josh Hoffpauir*,24,15,41,34,7,4,1,1,1,1,1,1,6,6,.118,.250,.294,.544,10,0,0,1,0,0,0,2002,Adv A,OAK
Matt Howe,25,71,317,277,42,71,17,1,11,53,8,1,31,66,.256,.340,.444,.784,123,1,5,2,2,1,0,2002,Adv A,OAK
Steve Jackson,24,99,356,314,35,79,21,0,9,42,0,0,32,92,.252,.328,.404,.732,127,6,5,2,3,0,0,2002,Adv A,OAK
Dan Johnson*,22,126,492,426,56,125,23,1,21,85,4,1,57,87,.293,.371,.500,.871,213,8,0,1,8,4,1,2002,Adv A,OAK
Adam Morrissey,21,36,164,141,23,41,7,1,3,26,4,3,20,28,.291,.383,.418,.801,59,3,1,2,0,0,0,2002,Adv A,OAK
Casey Myers,23,60,251,219,23,54,16,0,4,30,1,2,24,33,.247,.328,.374,.702,82,13,4,1,3,0,0,2002,Adv A,OAK
Austin Nagle,19,64,246,216,26,47,13,2,2,25,3,2,27,58,.218,.302,.324,.626,70,2,0,1,2,0,0,2002,Adv A,OAK
Andy Neufeld*,23,39,130,111,22,29,5,1,1,8,3,2,19,26,.261,.369,.351,.721,39,1,0,0,0,0,0,2002,Adv A,OAK
Brian Sellier*,24,116,504,417,57,125,26,6,5,58,16,6,73,82,.300,.402,.427,.829,178,4,2,7,5,2,0,2002,Adv A,OAK
Steve Stanley*,22,63,309,262,48,75,11,1,1,17,4,6,39,46,.286,.382,.347,.729,91,10,2,5,1,1,0,2002,Adv A,OAK
Mark Teahen*,20,59,257,234,25,56,9,1,1,26,1,2,21,53,.239,.307,.299,.607,70,4,2,0,0,1,1,2002,Adv A,OAK
Gary Thomas,22,118,493,428,74,110,18,6,5,49,31,11,45,77,.257,.340,.362,.702,155,9,10,8,2,0,0,2002,Adv A,OAK
Chris Tritle,20,51,192,178,20,35,9,0,4,23,3,1,11,55,.197,.242,.315,.557,56,1,0,2,1,0,0,2002,Adv A,OAK
Tanner Trosper,24,26,0,0,1,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,2002,Adv A,OAK
Mario Valdez*,27,2,9,8,2,2,1,0,0,1,0,0,1,1,.250,.333,.375,.708,3,0,0,0,0,0,1,2002,Adv A,OAK
Kory Wayment,21,16,45,39,0,7,2,0,0,5,1,0,4,15,.179,.244,.231,.475,9,2,0,0,2,0,0,2002,Adv A,OAK
