Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Matt Cain,25,13,11,.542,3.14,33,33,0,4,2,0,223.1,181,84,78,22,61,4,177,4,0,8,896,1.084,7.3,0.9,2.5,7.1,2.90,1
Tim Lincecum,26,16,10,.615,3.43,33,33,0,1,1,0,212.1,194,84,81,18,76,7,231,5,0,9,897,1.272,8.2,0.8,3.2,9.8,3.04,1
Barry Zito*,32,9,14,.391,4.15,34,33,1,1,0,0,199.1,184,97,92,20,84,7,150,7,0,7,848,1.344,8.3,0.9,3.8,6.8,1.79,1
Jonathan Sanchez*,27,13,9,.591,3.07,34,33,0,0,0,0,193.1,142,74,66,21,96,4,205,9,1,15,812,1.231,6.6,1.0,4.5,9.5,2.14,1
Madison Bumgarner*,20,7,6,.538,3.00,18,18,0,0,0,0,111.0,119,40,37,11,26,2,86,5,1,1,472,1.306,9.6,0.9,2.1,7.0,3.31,1
Todd Wellemeyer,31,3,5,.375,5.68,13,11,0,0,0,0,58.2,57,37,37,12,35,1,41,3,0,3,265,1.568,8.7,1.8,5.4,6.3,1.17,1
Brian Wilson,28,3,3,.500,1.81,70,0,59,0,0,48,74.2,62,16,15,3,26,5,93,1,0,0,311,1.179,7.5,0.4,3.1,11.2,3.58,1
Sergio Romo,27,5,3,.625,2.18,68,0,13,0,0,0,62.0,46,16,15,6,14,2,70,4,0,0,247,0.968,6.7,0.9,2.0,10.2,5.00,1
Santiago Casilla,29,7,2,.778,1.95,52,0,13,0,0,2,55.1,40,14,12,2,26,4,56,4,0,10,225,1.193,6.5,0.3,4.2,9.1,2.15,1
Guillermo Mota,36,1,3,.250,4.33,56,0,17,0,0,1,54.0,49,29,26,4,22,5,38,0,0,5,228,1.315,8.2,0.7,3.7,6.3,1.73,1
Jeremy Affeldt*,31,4,3,.571,4.14,53,0,14,0,0,4,50.0,56,25,23,4,24,5,44,3,0,4,228,1.600,10.1,0.7,4.3,7.9,1.83,1
Denny Bautista,29,2,0,1.000,3.74,31,0,8,0,0,0,33.2,25,14,14,4,27,4,44,3,0,7,157,1.545,6.7,1.1,7.2,11.8,1.63,1
Dan Runzler*,25,3,0,1.000,3.03,41,0,7,0,0,0,32.2,29,12,11,1,20,3,37,1,0,2,144,1.500,8.0,0.3,5.5,10.2,1.85,1
Ramon Ramirez,28,1,0,1.000,0.67,25,0,6,0,0,1,27.0,13,3,2,1,11,1,15,0,1,1,106,0.889,4.3,0.3,3.7,5.0,1.36,1
Chris Ray,28,3,0,1.000,4.13,28,0,7,0,0,1,24.0,24,11,11,1,9,1,15,0,0,0,101,1.375,9.0,0.4,3.4,5.6,1.67,1
Javier Lopez*,32,2,0,1.000,1.42,27,0,4,0,0,0,19.0,11,3,3,0,2,0,16,0,0,0,69,0.684,5.2,0.0,0.9,7.6,8.00,1
Brandon Medders,30,0,0,,7.20,14,0,7,0,0,0,15.0,26,12,12,3,6,1,8,0,0,0,73,2.133,15.6,1.8,3.6,4.8,1.33,1
Joe Martinez,27,0,1,.000,4.91,4,1,0,0,0,0,11.0,15,6,6,1,6,2,3,1,0,0,53,1.909,12.3,0.8,4.9,2.5,0.50,1
Waldis Joaquin,23,0,0,,9.64,4,0,0,0,0,0,4.2,6,6,5,0,7,0,2,1,1,2,27,2.786,11.6,0.0,13.5,3.9,0.29,1
