Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Roy Halladay,33,21,10,.677,2.44,33,33,0,9,4,0,250.2,231,74,68,24,30,1,219,6,1,5,993,1.041,8.3,0.9,1.1,7.9,7.30,1,2010,MLB,PHI
Cole Hamels*,26,12,11,.522,3.06,33,33,0,1,0,0,208.2,185,74,71,26,61,5,211,8,0,3,856,1.179,8.0,1.1,2.6,9.1,3.46,1,2010,MLB,PHI
Kyle Kendrick,25,11,10,.524,4.73,33,31,1,1,0,0,180.2,199,103,95,26,49,4,84,3,2,1,771,1.373,9.9,1.3,2.4,4.2,1.71,1,2010,MLB,PHI
Joe Blanton,29,9,6,.600,4.82,29,28,0,0,0,0,175.2,206,104,94,27,43,6,134,3,0,2,765,1.417,10.6,1.4,2.2,6.9,3.12,1,2010,MLB,PHI
Jamie Moyer*,47,9,9,.500,4.84,19,19,0,2,1,0,111.2,103,64,60,20,20,0,63,6,0,0,460,1.101,8.3,1.6,1.6,5.1,3.15,1,2010,MLB,PHI
Roy Oswalt,32,7,1,.875,1.74,13,12,0,1,1,0,82.2,53,18,16,6,21,0,73,3,0,0,316,0.895,5.8,0.7,2.3,7.9,3.48,1,2010,MLB,PHI
Brad Lidge,33,1,1,.500,2.96,50,0,38,0,0,27,45.2,32,16,15,5,24,4,52,1,1,3,193,1.226,6.3,1.0,4.7,10.2,2.17,1,2010,MLB,PHI
Chad Durbin,32,4,1,.800,3.80,64,0,9,0,0,0,68.2,63,29,29,7,27,2,63,5,0,0,291,1.311,8.3,0.9,3.5,8.3,2.33,1,2010,MLB,PHI
José Contreras,38,6,4,.600,3.34,67,0,21,0,0,4,56.2,53,22,21,5,16,2,57,4,0,0,233,1.218,8.4,0.8,2.5,9.1,3.56,1,2010,MLB,PHI
Ryan Madson,29,6,2,.750,2.55,55,0,21,0,0,5,53.0,42,16,15,4,13,3,64,4,0,2,217,1.038,7.1,0.7,2.2,10.9,4.92,1,2010,MLB,PHI
J.C. Romero*,34,1,0,1.000,3.68,60,0,14,0,0,3,36.2,30,17,15,3,29,7,28,5,1,0,171,1.609,7.4,0.7,7.1,6.9,0.97,1,2010,MLB,PHI
David Herndon,24,1,3,.250,4.30,47,0,14,0,0,0,52.1,67,27,25,2,17,4,29,2,0,1,232,1.605,11.5,0.3,2.9,5.0,1.71,1,2010,MLB,PHI
Danys Báez,32,3,4,.429,5.48,51,0,17,0,0,0,47.2,55,31,29,6,23,2,28,3,0,1,216,1.636,10.4,1.1,4.3,5.3,1.22,1,2010,MLB,PHI
Nelson Figueroa,36,2,1,.667,3.46,13,1,5,0,0,1,26.0,20,10,10,1,9,2,15,0,0,2,104,1.115,6.9,0.3,3.1,5.2,1.67,1,2010,MLB,PHI
Antonio Bastardo*,24,2,0,1.000,4.34,25,0,2,0,0,0,18.2,19,9,9,1,9,0,26,2,0,0,86,1.500,9.2,0.5,4.3,12.5,2.89,1,2010,MLB,PHI
J.A. Happ*,27,1,0,1.000,1.76,3,3,0,0,0,0,15.1,13,4,3,1,12,0,9,0,0,1,70,1.630,7.6,0.6,7.0,5.3,0.75,1,2010,MLB,PHI
Vance Worley,22,1,1,.500,1.38,5,2,2,0,0,0,13.0,8,2,2,1,4,0,12,0,0,1,51,0.923,5.5,0.7,2.8,8.3,3.00,1,2010,MLB,PHI
Mike Zagurski*,27,0,0,,10.29,8,0,3,0,0,0,7.0,8,8,8,1,5,0,11,2,0,1,34,1.857,10.3,1.3,6.4,14.1,2.20,1,2010,MLB,PHI
Drew Carpenter,25,0,1,.000,9.00,1,0,0,0,0,0,3.0,5,3,3,1,0,0,2,0,0,1,14,1.667,15.0,3.0,0.0,6.0,,1,2010,MLB,PHI
Scott Mathieson,26,0,0,,10.80,2,0,0,0,0,0,1.2,5,3,2,0,2,0,1,0,0,1,12,4.200,27.0,0.0,10.8,5.4,0.50,1,2010,MLB,PHI
Nate Robertson*,32,0,0,,54.00,2,0,1,0,0,0,1.0,5,6,6,1,2,0,2,0,0,1,10,7.000,45.0,9.0,18.0,18.0,1.00,1,2010,MLB,PHI
