Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Mike Brownstein,23,45,178,148,20,41,8,0,2,20,8,3,24,25,.277,.381,.372,.752,55,1,2,2,2,1,0,2011,A,MIL
Chris Dennis*,22,51,206,179,26,47,10,3,8,35,4,1,24,51,.263,.350,.486,.836,87,4,1,0,2,0,0,2011,A,MIL
Cameron Garfield,20,6,19,17,3,2,1,0,0,2,0,1,1,3,.118,.211,.176,.387,3,1,1,0,0,0,0,2011,A,MIL
Robbie Garvey*,22,45,147,137,14,27,2,1,1,9,5,3,8,38,.197,.245,.248,.493,34,0,1,0,1,0,0,2011,A,MIL
Carlos George,22,26,84,80,4,19,1,0,0,9,1,3,2,16,.238,.274,.250,.524,20,0,2,0,0,0,0,2011,A,MIL
Carlos Gomez,25,4,13,12,3,4,0,0,0,0,3,1,1,0,.333,.385,.333,.718,4,1,0,0,0,0,1,2011,A,MIL
Cody Hawn*,22,101,438,377,56,111,24,0,6,50,3,4,51,85,.294,.382,.406,.787,153,9,4,3,3,0,0,2011,A,MIL
Greg Hopkins,22,114,449,415,54,95,16,3,7,53,16,4,21,88,.229,.271,.333,.603,138,8,4,6,3,1,0,2011,A,MIL
Reggie Keen,23,111,455,411,60,108,16,7,3,30,41,14,25,77,.263,.318,.358,.675,147,5,9,8,2,0,0,2011,A,MIL
Brandon Macias,22,22,78,72,11,19,6,0,0,6,3,1,3,9,.264,.321,.347,.668,25,2,3,0,0,0,0,2011,A,MIL
T.J. Mittelstaedt*,23,113,465,379,72,111,13,4,12,46,28,7,76,116,.293,.410,.443,.853,168,1,2,4,4,1,0,2011,A,MIL
Rafael Neda,22,10,38,35,3,4,0,0,0,4,0,0,3,3,.114,.184,.114,.298,4,1,0,0,0,0,0,2011,A,MIL
Joey Paciorek,22,40,157,144,17,37,7,1,2,14,0,3,12,35,.257,.318,.361,.680,52,1,1,0,0,0,0,2011,A,MIL
Tony Pechek#,24,48,167,151,11,24,7,1,0,10,0,0,13,41,.159,.229,.219,.447,33,6,1,1,1,0,0,2011,A,MIL
Nick Ramirez*,21,36,149,137,11,27,12,0,3,23,0,0,9,36,.197,.248,.350,.599,48,1,1,0,2,0,1,2011,A,MIL
Yadiel Rivera,19,32,111,103,6,20,2,1,1,5,0,0,4,34,.194,.224,.262,.486,27,0,0,4,0,0,1,2011,A,MIL
Tyler Roberts,20,46,168,152,14,32,9,0,4,27,1,0,12,58,.211,.274,.349,.622,53,3,2,0,2,0,0,2011,A,MIL
Jason Rogers,23,64,270,240,29,66,15,2,6,37,6,1,22,48,.275,.336,.429,.765,103,1,2,2,4,2,1,2011,A,MIL
Franklin Romero,23,93,326,304,30,69,9,7,2,31,19,12,6,92,.227,.249,.322,.572,98,1,4,9,3,0,0,2011,A,MIL
Nick Shaw*,22,126,566,465,80,121,16,6,2,40,8,7,82,82,.260,.374,.333,.707,155,3,4,12,3,0,0,2011,A,MIL
Chad Stang,22,65,261,238,30,64,10,6,2,14,12,5,14,50,.269,.315,.387,.702,92,4,3,4,2,0,0,2011,A,MIL
Mike Walker*,23,105,440,369,54,101,20,1,15,72,7,5,60,120,.274,.387,.455,.842,168,8,8,3,0,1,0,2011,A,MIL
