Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Josh Ashenbrenner*,23,21,70,61,10,18,3,0,0,6,0,0,7,14,.295,.377,.344,.721,21,1,1,1,0,0,0
Javier Azcona,19,3,10,9,2,2,1,0,1,5,0,0,1,3,.222,.300,.667,.967,6,0,0,0,0,0,0
Rob Brantly*,21,75,317,284,42,86,16,1,7,44,2,2,24,39,.303,.366,.440,.806,125,12,5,3,1,3,1
Curt Casali,22,25,92,75,10,17,7,0,2,14,0,0,13,9,.227,.344,.400,.744,30,5,1,2,1,0,1
Nick Castellanos,19,135,562,507,65,158,36,3,7,76,3,2,45,130,.312,.367,.436,.803,221,5,3,1,6,2,1
Luis Castillo#,22,122,530,468,46,125,26,2,3,38,5,8,40,69,.267,.324,.350,.674,164,11,2,14,6,0,0
Ryan Enos*,23,16,61,54,5,11,4,0,0,8,2,1,5,5,.204,.279,.278,.556,15,1,1,0,1,0,0
Edwin Gomez#,19,22,81,77,2,14,3,1,0,5,0,2,3,30,.182,.222,.247,.469,19,0,1,0,0,0,0
Jimmy Gulliver*,25,20,56,51,6,8,0,0,1,3,2,1,3,12,.157,.218,.216,.434,11,1,1,1,0,0,0
Ryan Hamme*,24,70,282,254,37,68,15,1,3,24,2,0,23,49,.268,.332,.370,.702,94,2,2,2,1,0,0
Clay Jones,23,46,184,156,29,48,11,0,2,21,0,0,25,28,.308,.402,.417,.819,65,5,1,0,2,1,0
Jason Krizan*,22,53,205,184,13,44,4,1,3,19,1,1,13,30,.239,.293,.321,.614,59,5,1,7,0,0,0
Dixon Machado,19,124,491,429,47,101,1,2,0,28,25,5,46,77,.235,.314,.247,.561,106,12,4,10,2,1,1
James McCann,21,9,38,34,0,2,1,0,0,1,0,0,2,12,.059,.132,.088,.220,3,0,1,0,1,0,1
James Meador,23,1,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Steven Moya*,19,86,337,323,38,66,10,1,13,39,1,1,12,127,.204,.234,.362,.597,117,4,1,0,1,1,1
Billy Nowlin,24,46,173,152,21,37,4,0,6,17,0,1,14,33,.243,.324,.388,.712,59,5,5,0,2,0,0
Hernan Perez,20,129,566,503,69,130,23,3,8,42,23,6,38,87,.258,.314,.364,.677,183,9,6,11,8,1,1
P.J. Polk,22,40,139,124,15,21,0,0,0,5,2,2,12,28,.169,.254,.169,.423,21,6,2,1,0,0,0
James Robbins*,20,129,524,490,55,123,26,1,16,65,5,0,16,158,.251,.283,.406,.690,199,12,7,9,2,0,0
Jeff Rowland*,23,83,308,255,31,62,11,3,5,19,7,2,41,83,.243,.357,.369,.725,94,2,4,8,0,1,0
Luis Sanz,20,41,131,119,6,35,5,0,0,18,2,1,8,19,.294,.346,.336,.682,40,3,2,1,1,0,0
Ryan Soares,23,2,7,6,1,0,0,0,0,0,0,0,0,0,.000,.143,.000,.143,0,0,1,0,0,0,0
