Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Eli Boike*,23,20,87,72,11,16,4,2,0,10,2,1,13,24,.222,.345,.333,.678,24,0,1,0,1,0,0,2011,A,TOR
Joe Bowen*,23,4,14,12,3,4,1,0,0,4,0,0,2,4,.333,.429,.417,.845,5,1,0,0,0,0,0,2011,A,TOR
Markus Brisker,20,97,413,348,72,81,18,4,5,33,24,8,55,112,.233,.351,.351,.702,122,2,9,0,1,1,0,2011,A,TOR
Mike Crouse,20,101,421,364,73,95,26,5,14,55,38,8,44,113,.261,.352,.475,.827,173,7,9,0,4,2,0,2011,A,TOR
Oliver Dominguez#,22,97,383,322,56,70,11,6,4,39,15,6,55,76,.217,.333,.326,.659,105,3,2,2,2,0,0,2011,A,TOR
Lance Durham*,23,50,183,159,20,29,11,0,4,29,2,0,22,54,.182,.279,.327,.606,52,3,0,0,2,0,0,2011,A,TOR
Balbino Fuenmayor,21,29,104,94,10,27,5,1,0,11,0,1,8,19,.287,.346,.362,.708,34,6,1,0,1,0,0,2011,A,TOR
K.C. Hobson*,20,128,547,480,65,120,24,2,4,53,1,0,61,73,.250,.336,.333,.670,160,12,3,0,3,1,0,2011,A,TOR
Luis Hurtado,22,4,16,16,0,5,0,0,0,4,0,0,0,3,.313,.313,.313,.625,5,0,0,0,0,0,0,2011,A,TOR
Jon Jones,21,35,143,124,20,37,4,1,1,15,10,5,15,23,.298,.385,.371,.756,46,2,3,0,1,0,0,2011,A,TOR
Marcus Knecht,21,121,528,439,77,120,34,3,16,86,4,3,67,124,.273,.377,.474,.851,208,4,12,0,10,3,0,2011,A,TOR
Jake Marisnick,20,118,523,462,68,148,27,6,14,77,37,8,43,91,.320,.392,.496,.888,229,9,14,0,4,4,1,2011,A,TOR
Peter Mooney*,20,7,30,25,3,9,2,2,0,1,0,1,5,5,.360,.467,.600,1.067,15,0,0,0,0,0,0,2011,A,TOR
Jack Murphy#,23,50,185,162,14,36,11,0,3,24,0,2,21,43,.222,.314,.346,.659,56,5,1,0,1,0,0,2011,A,TOR
Bryson Namba,20,89,328,283,35,54,12,2,6,35,1,0,35,107,.191,.290,.311,.601,88,11,6,0,4,0,0,2011,A,TOR
Kevin Nolan,23,24,106,91,20,29,6,0,3,19,2,1,12,15,.319,.396,.484,.880,44,2,1,0,2,0,0,2011,A,TOR
Matt Nuzzo,24,68,293,258,33,69,15,1,4,32,4,0,29,67,.267,.341,.380,.721,98,3,2,0,4,1,0,2011,A,TOR
Garis Pena,19,77,294,280,28,60,11,1,5,24,2,2,8,81,.214,.235,.314,.550,88,9,1,1,4,0,0,2011,A,TOR
Carlos Perez,20,95,429,383,58,98,17,6,3,41,6,2,37,74,.256,.320,.355,.675,136,8,2,1,6,1,1,2011,A,TOR
Gustavo Pierre,19,56,202,187,25,35,4,2,2,18,6,3,13,52,.187,.244,.262,.506,49,7,1,1,0,0,0,2011,A,TOR
