Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Nick Akins,23,85,351,302,43,66,11,3,12,45,0,2,37,77,.219,.313,.394,.707,119,7,7,0,5,1,0
Joe Becker,25,13,52,45,2,11,0,0,0,5,0,0,6,9,.244,.346,.244,.591,11,1,1,0,0,0,0
Jesse Bosnik*,22,100,365,336,31,78,20,0,8,42,2,4,21,79,.232,.283,.363,.646,122,7,4,1,3,1,0
Steve Cilladi,24,12,29,27,1,5,0,0,1,2,0,0,0,5,.185,.185,.296,.481,8,0,0,2,0,0,0
Bobby Coyle*,22,98,416,380,42,95,16,1,9,44,3,2,30,68,.250,.303,.368,.671,140,12,1,0,5,0,0
Blake Dean*,23,96,396,350,32,83,16,1,7,44,1,0,37,47,.237,.309,.349,.657,122,10,2,1,6,0,0
Steve Domecus,24,60,237,210,28,58,11,2,5,23,2,2,12,37,.276,.352,.419,.771,88,2,13,1,1,1,0
Jon Garcia,19,130,513,464,58,106,28,2,19,63,2,1,34,133,.228,.290,.420,.710,195,13,8,2,5,0,0
Casio Grider,23,120,483,417,66,96,22,10,2,25,31,7,45,105,.230,.324,.345,.670,144,7,13,8,0,0,0
Chris Henderson*,23,61,209,186,17,41,6,1,1,10,2,2,19,36,.220,.293,.280,.573,52,8,1,1,2,0,0
Bryant Hernandez,23,58,210,189,22,35,6,2,3,19,3,1,14,59,.185,.246,.286,.532,54,3,2,3,2,0,0
David Iden,24,32,107,95,14,20,4,0,0,10,1,0,10,20,.211,.290,.253,.542,24,2,1,0,1,0,0
Chris Jacobs,22,65,252,215,31,62,14,0,12,33,0,0,34,62,.288,.393,.521,.914,112,7,3,0,0,1,0
Leon Landry*,21,125,552,500,59,125,21,11,4,41,28,12,37,67,.250,.307,.360,.667,180,5,5,8,2,0,0
Christian Lara#,26,63,264,218,35,57,12,2,2,22,4,4,35,43,.261,.358,.362,.720,79,2,1,4,6,1,0
Preston Mattingly,23,16,51,48,8,11,2,0,3,8,1,0,1,17,.229,.255,.458,.713,22,1,1,0,1,0,0
Charlie Mirabal#,24,33,120,108,6,27,4,0,0,7,1,0,9,20,.250,.311,.287,.598,31,5,1,1,1,0,0
Joc Pederson*,19,16,60,50,4,8,0,0,0,1,2,0,7,9,.160,.288,.160,.448,8,3,2,1,0,0,1
Roman Pena*,24,39,147,124,19,28,9,2,3,8,2,0,22,24,.226,.340,.403,.743,50,1,0,0,1,0,0
Michael Pericht,23,92,348,308,34,84,18,1,11,37,2,0,25,92,.273,.351,.445,.795,137,7,13,0,2,0,0
