Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jeremy Blevins,20,5,8,.385,4.81,24,23,0,0,0,0,119.2,121,80,64,5,66,0,110,5,1,10,545,1.563,9.1,0.4,5.0,8.3,1.67,0,1998,A,NYY
Alberto Castillo*,22,0,0,,3.72,5,0,3,0,0,0,9.2,8,6,4,0,14,0,13,0,0,2,48,2.276,7.4,0.0,13.0,12.1,0.93,1,1998,A,NYY
Randy Choate*,22,1,5,.167,3.00,8,8,0,1,0,0,39.0,46,21,13,1,7,0,32,0,0,3,165,1.359,10.6,0.2,1.6,7.4,4.57,1,1998,A,NYY
Rick Cremer*,21,8,1,.889,2.50,13,13,0,0,0,0,79.1,56,28,22,5,25,1,79,2,1,3,316,1.021,6.4,0.6,2.8,9.0,3.16,0,1998,A,NYY
Zach Day,20,1,2,.333,2.75,7,6,0,1,0,0,36.0,35,22,11,1,6,0,37,3,0,4,155,1.139,8.8,0.3,1.5,9.3,6.17,1,1998,A,NYY
Francisco De La Cruz,24,2,1,.667,3.98,5,3,1,0,0,0,20.1,15,9,9,3,10,1,18,1,0,0,83,1.230,6.6,1.3,4.4,8.0,1.80,0,1998,A,NYY
Clay Eavenson,20,0,0,,4.50,1,0,1,0,0,0,4.0,5,4,2,0,1,0,2,0,0,1,19,1.500,11.3,0.0,2.3,4.5,2.00,0,1998,A,NYY
Jason Ellison,22,4,6,.400,3.17,54,0,49,0,0,28,65.1,56,30,23,5,27,3,71,2,0,6,279,1.270,7.7,0.7,3.7,9.8,2.63,0,1998,A,NYY
Randy Flores*,22,12,7,.632,2.62,21,20,0,2,1,0,130.2,119,48,38,6,33,0,139,7,4,2,535,1.163,8.2,0.4,2.3,9.6,4.21,1,1998,A,NYY
Eric Krall*,24,0,1,.000,6.63,14,0,8,0,0,0,19.0,27,21,14,1,18,0,15,0,0,2,100,2.368,12.8,0.5,8.5,7.1,0.83,0,1998,A,NYY
Craig Lewis,21,11,6,.647,3.37,28,26,1,3,0,0,173.2,170,77,65,16,34,1,178,3,4,8,721,1.175,8.8,0.8,1.8,9.2,5.24,0,1998,A,NYY
Jason Mathys,22,1,0,1.000,6.75,4,0,1,0,0,0,9.1,18,8,7,1,3,0,8,0,0,1,48,2.250,17.4,1.0,2.9,7.7,2.67,0,1998,A,NYY
Jason McBride,22,0,0,,11.48,7,0,3,0,0,0,13.1,24,21,17,3,10,0,11,1,0,1,74,2.550,16.2,2.0,6.8,7.4,1.10,0,1998,A,NYY
Omar Obando,21,2,0,1.000,4.60,21,0,8,0,0,2,29.1,29,15,15,3,9,2,24,2,0,1,123,1.295,8.9,0.9,2.8,7.4,2.67,0,1998,A,NYY
Brian Reith,20,6,7,.462,2.28,20,20,0,3,1,0,118.1,86,42,30,7,32,0,116,3,0,1,475,0.997,6.5,0.5,2.4,8.8,3.63,1,1998,A,NYY
Brian Rogers,21,2,1,.667,7.88,3,3,0,0,0,0,16.0,18,15,14,6,6,0,19,1,0,3,71,1.500,10.1,3.4,3.4,10.7,3.17,0,1998,A,NYY
Eric Schaffner,23,5,2,.714,4.35,14,4,1,0,0,0,39.1,53,26,19,5,7,0,35,1,0,4,179,1.525,12.1,1.1,1.6,8.0,5.00,0,1998,A,NYY
Scott Seabol,23,0,0,,4.50,2,0,2,0,0,0,2.0,3,1,1,0,0,0,1,0,0,1,9,1.500,13.5,0.0,0.0,4.5,,1,1998,A,NYY
Cam Spence,23,3,2,.600,2.06,8,7,0,0,0,0,39.1,34,10,9,1,5,0,41,0,0,3,151,0.992,7.8,0.2,1.1,9.4,8.20,0,1998,A,NYY
Chris Spurling,21,1,0,1.000,3.00,1,1,0,0,0,0,6.0,7,2,2,1,1,0,5,0,0,0,25,1.333,10.5,1.5,1.5,7.5,5.00,1,1998,A,NYY
Brien Taylor*,26,0,1,.000,9.59,13,1,4,0,0,0,25.1,26,29,27,4,26,2,17,2,0,6,126,2.053,9.2,1.4,9.2,6.0,0.65,0,1998,A,NYY
Yoiset Valle*,20,4,2,.667,4.18,33,1,6,0,0,1,51.2,53,27,24,3,24,0,55,8,1,6,234,1.490,9.2,0.5,4.2,9.6,2.29,0,1998,A,NYY
Chris Wallace,22,4,7,.364,3.02,54,0,24,0,0,8,89.1,89,43,30,4,26,8,79,5,3,7,389,1.287,9.0,0.4,2.6,8.0,3.04,0,1998,A,NYY
Scott Wiggins*,22,2,2,.500,2.98,14,4,6,0,0,1,42.1,37,17,14,4,11,0,56,2,0,0,171,1.134,7.9,0.9,2.3,11.9,5.09,1,1998,A,NYY
Stanton Wood,21,5,2,.714,3.90,31,2,14,0,0,1,64.2,57,29,28,13,20,3,67,0,0,1,269,1.191,7.9,1.8,2.8,9.3,3.35,0,1998,A,NYY
