Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Eric Barrett*,20,1,2,.333,1.36,8,5,0,0,0,0,33.0,33,14,5,0,11,0,46,3,0,2,141,1.333,9.0,0.0,3.0,12.5,4.18,0,2007,Rookie,ATL
Caleb Brewer,18,0,1,.000,4.68,11,4,1,0,0,0,32.2,31,22,17,3,24,0,23,2,0,7,151,1.684,8.5,0.8,6.6,6.3,0.96,0,2007,Rookie,ATL
Yeliar Castro,19,1,1,.500,2.79,8,6,1,0,0,0,29.0,28,14,9,2,10,0,20,1,0,1,127,1.310,8.7,0.6,3.1,6.2,2.00,0,2007,Rookie,ATL
Jang Ji Cho,23,0,0,,0.00,2,0,0,0,0,0,3.0,1,0,0,0,0,0,5,0,0,0,10,0.333,3.0,0.0,0.0,15.0,,0,2007,Rookie,ATL
Kevin Davis,23,1,1,.500,2.25,14,0,11,0,0,0,24.0,22,8,6,0,16,2,23,3,0,0,109,1.583,8.3,0.0,6.0,8.6,1.44,0,2007,Rookie,ATL
Steven Figueroa,19,2,5,.286,5.63,12,9,2,0,0,0,48.0,47,32,30,10,13,0,44,1,0,4,199,1.250,8.8,1.9,2.4,8.3,3.38,0,2007,Rookie,ATL
Ysidro Garcia,20,0,4,.000,8.16,11,0,9,0,0,0,14.1,24,20,13,2,14,0,5,1,0,4,88,2.651,15.1,1.3,8.8,3.1,0.36,0,2007,Rookie,ATL
Raul Gonzalez,21,1,0,1.000,9.75,5,0,1,0,0,0,12.0,18,13,13,1,5,0,8,4,0,3,61,1.917,13.5,0.8,3.8,6.0,1.60,0,2007,Rookie,ATL
Randy Gress,22,0,0,,0.00,1,0,1,0,0,0,0.1,1,0,0,0,0,0,0,0,0,0,2,3.000,27.0,0.0,0.0,0.0,,0,2007,Rookie,ATL
Lee Hyde*,22,0,1,.000,1.50,3,3,0,0,0,0,6.0,3,1,1,0,1,0,6,0,0,0,22,0.667,4.5,0.0,1.5,9.0,6.00,0,2007,Rookie,ATL
Steve Kent*,18,3,2,.600,3.86,13,10,0,0,0,0,56.0,52,31,24,10,12,0,44,2,0,5,231,1.143,8.4,1.6,1.9,7.1,3.67,0,2007,Rookie,ATL
Eligio Lagua,20,0,3,.000,5.28,14,2,4,0,0,0,29.0,36,21,17,3,17,0,22,1,0,3,137,1.828,11.2,0.9,5.3,6.8,1.29,0,2007,Rookie,ATL
Clayton McMillan*,20,1,1,.500,4.50,10,0,4,0,0,2,14.0,19,10,7,4,4,0,13,1,0,0,65,1.643,12.2,2.6,2.6,8.4,3.25,0,2007,Rookie,ATL
Eliezer Murillo,18,1,2,.333,7.18,15,0,5,0,0,1,26.1,21,23,21,4,15,0,14,5,0,8,119,1.367,7.2,1.4,5.1,4.8,0.93,0,2007,Rookie,ATL
Camilo Parra,20,0,0,,inf,1,0,0,0,0,0,0.0,0,3,3,0,5,0,0,0,0,0,5,,,,,,0.00,0,2007,Rookie,ATL
Angelo Paulino,20,2,4,.333,4.71,12,8,0,0,0,0,42.0,39,26,22,5,22,0,46,5,1,5,189,1.452,8.4,1.1,4.7,9.9,2.09,0,2007,Rookie,ATL
Benino Pruneda,18,0,0,,0.00,3,0,0,0,0,0,6.0,6,0,0,0,1,0,8,0,0,0,24,1.167,9.0,0.0,1.5,12.0,8.00,0,2007,Rookie,ATL
Cody Railsback,20,1,3,.250,3.95,7,1,3,0,0,0,13.2,14,9,6,2,5,0,14,1,0,0,60,1.390,9.2,1.3,3.3,9.2,2.80,0,2007,Rookie,ATL
Rico Reid,18,0,0,,0.00,1,0,0,0,0,0,2.0,1,0,0,0,1,0,3,0,0,0,7,1.000,4.5,0.0,4.5,13.5,3.00,0,2007,Rookie,ATL
Santos Rodriguez*,19,0,1,.000,6.67,12,2,3,0,0,2,28.1,29,25,21,3,21,0,35,4,0,6,143,1.765,9.2,1.0,6.7,11.1,1.67,0,2007,Rookie,ATL
Junior Rojas,20,3,3,.500,4.26,7,6,1,0,0,0,31.2,33,15,15,3,10,0,28,2,0,2,135,1.358,9.4,0.9,2.8,8.0,2.80,0,2007,Rookie,ATL
Jared Shaffer,21,0,1,.000,3.20,8,0,6,0,0,2,19.2,22,8,7,1,10,0,15,1,0,4,88,1.627,10.1,0.5,4.6,6.9,1.50,0,2007,Rookie,ATL
Matthew Small,19,0,3,.000,4.91,10,0,6,0,0,1,14.2,15,12,8,0,6,0,18,1,0,4,70,1.432,9.2,0.0,3.7,11.0,3.00,0,2007,Rookie,ATL
Dan Smith*,23,0,1,.000,1.80,2,2,0,0,0,0,5.0,3,2,1,0,0,0,5,1,0,0,20,0.600,5.4,0.0,0.0,9.0,,0,2007,Rookie,ATL
Phil Stockman,27,0,0,,7.20,3,0,0,0,0,0,5.0,5,4,4,0,1,0,9,1,0,1,22,1.200,9.0,0.0,1.8,16.2,9.00,1,2007,Rookie,ATL
Tanyon Sturtze,36,0,2,.000,27.00,2,2,0,0,0,0,0.2,2,2,2,0,2,0,1,0,0,0,6,6.000,27.0,0.0,27.0,13.5,0.50,1,2007,Rookie,ATL
T.J. Wohlever*,20,0,2,.000,12.00,7,0,2,0,0,0,9.0,18,12,12,2,3,0,15,0,0,6,48,2.333,18.0,2.0,3.0,15.0,5.00,0,2007,Rookie,ATL
