Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Henry Arias,22,2,3,.400,6.26,13,9,1,0,0,0,46.0,60,38,32,4,18,0,29,3,2,3,214,1.696,11.7,0.8,3.5,5.7,1.61,0,2007,Rookie,KCR
Joe Augustine,22,4,1,.800,2.36,11,6,3,0,0,0,45.2,31,17,12,5,9,0,27,2,0,1,174,0.876,6.1,1.0,1.8,5.3,3.00,0,2007,Rookie,KCR
Ryan Belanger,22,0,0,,2.92,11,0,7,0,0,1,12.1,9,9,4,0,6,1,10,0,0,2,53,1.216,6.6,0.0,4.4,7.3,1.67,0,2007,Rookie,KCR
David Bernat,23,4,3,.571,4.98,13,4,4,0,0,0,43.1,44,30,24,5,17,1,40,6,0,3,193,1.408,9.1,1.0,3.5,8.3,2.35,0,2007,Rookie,KCR
George Biddle,22,3,2,.600,4.71,7,4,0,0,0,0,21.0,23,11,11,0,4,0,15,3,1,0,87,1.286,9.9,0.0,1.7,6.4,3.75,0,2007,Rookie,KCR
Tony Bradley*,21,2,2,.500,2.09,12,7,3,0,0,3,51.2,34,15,12,3,13,0,51,4,1,0,208,0.910,5.9,0.5,2.3,8.9,3.92,0,2007,Rookie,KCR
Alex Caldera,21,1,2,.333,3.40,12,7,3,1,1,2,42.1,39,17,16,5,13,0,39,4,0,3,180,1.228,8.3,1.1,2.8,8.3,3.00,0,2007,Rookie,KCR
Jose Diaz,21,2,1,.667,4.68,14,2,5,0,0,1,32.2,26,17,17,6,15,1,32,4,1,2,137,1.255,7.2,1.7,4.1,8.8,2.13,0,2007,Rookie,KCR
Brian Gausman,23,3,2,.600,2.68,13,6,2,0,0,0,53.2,58,20,16,3,12,0,34,2,0,8,224,1.304,9.7,0.5,2.0,5.7,2.83,0,2007,Rookie,KCR
Ted Gjeldum*,22,4,1,.800,3.63,17,0,8,0,0,1,34.2,32,16,14,2,14,2,37,1,0,1,151,1.327,8.3,0.5,3.6,9.6,2.64,0,2007,Rookie,KCR
Bobby Hastry,22,2,3,.400,3.65,14,0,4,0,0,1,24.2,31,15,10,2,7,0,13,1,0,3,115,1.541,11.3,0.7,2.6,4.7,1.86,0,2007,Rookie,KCR
Yensi Lopez,21,1,2,.333,3.58,16,0,7,0,0,2,32.2,37,16,13,2,16,0,33,3,1,5,149,1.622,10.2,0.6,4.4,9.1,2.06,0,2007,Rookie,KCR
Bryan Paukovits,20,3,4,.429,4.91,13,11,1,0,0,0,51.1,54,32,28,3,16,0,42,2,1,8,221,1.364,9.5,0.5,2.8,7.4,2.63,0,2007,Rookie,KCR
Eduardo Paulino,21,3,2,.600,4.86,12,12,0,0,0,0,53.2,42,34,29,7,18,0,42,3,3,8,223,1.118,7.0,1.2,3.0,7.0,2.33,0,2007,Rookie,KCR
Jimmy Rollins*,24,3,2,.600,4.60,12,0,5,0,0,3,15.2,15,11,8,2,9,0,20,0,0,1,72,1.532,8.6,1.1,5.2,11.5,2.22,0,2007,Rookie,KCR
Ryan Woods,22,1,0,1.000,2.25,17,0,14,0,0,7,28.0,23,9,7,1,5,0,18,1,0,1,114,1.000,7.4,0.3,1.6,5.8,3.60,0,2007,Rookie,KCR
