Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Erick Almonte,21,61,257,230,36,59,8,2,5,25,3,1,18,49,.257,.313,.374,.687,86,6,2,5,2,0,,1
Brian August,23,92,375,318,40,86,21,1,5,42,1,0,41,72,.270,.348,.390,.738,124,9,2,4,10,0,,0
Clint Barr,22,7,16,13,1,2,0,0,0,0,0,0,2,6,.154,.313,.154,.466,2,0,1,0,0,0,,0
Scott Brosius,32,1,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,,1
Russ Chambliss*,24,5,6,6,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,,0
Les Dennis,26,23,106,89,20,27,3,1,0,7,0,1,15,20,.303,.400,.360,.760,32,2,0,1,1,0,,0
Omar Fuentes,19,19,62,57,4,14,0,0,0,8,0,0,3,7,.246,.290,.246,.536,14,1,1,0,1,0,,0
Ken Harrell,24,1,1,1,1,1,0,0,0,1,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,,0
Drew Henson,19,69,284,254,37,71,12,0,13,37,3,1,26,71,.280,.345,.480,.825,122,6,1,0,3,0,,1
Michel Hernandez,20,82,307,281,26,69,10,1,2,23,2,2,18,49,.246,.296,.310,.606,87,8,3,3,2,0,,1
Aaron Jones*,23,132,537,454,50,126,25,11,4,57,6,5,76,92,.278,.384,.407,.792,185,18,4,1,2,3,,0
Eric Kofler*,23,15,60,53,7,19,6,2,0,14,1,0,5,10,.358,.417,.547,.964,29,2,1,0,1,1,,0
Vernon Maxwell,22,23,51,47,4,4,0,0,0,1,0,0,3,14,.085,.157,.085,.242,4,1,1,0,0,0,,0
Jackson Melian,19,128,535,467,65,132,17,13,6,61,11,8,49,98,.283,.358,.413,.771,193,8,10,1,8,1,,0
Marc Mirizzi#,24,90,378,330,40,79,16,3,6,30,1,0,37,87,.239,.324,.361,.684,119,8,5,4,2,1,,0
Mike Montilla#,25,12,42,33,2,4,0,0,0,0,0,0,8,10,.121,.310,.121,.431,4,0,1,0,0,0,,0
Rene Pinto,21,22,76,70,9,16,5,2,1,6,0,0,3,19,.229,.267,.400,.667,28,3,1,1,1,0,,0
Juan Rivera,20,109,465,426,50,112,20,2,14,77,5,4,26,67,.263,.308,.418,.725,178,13,5,0,8,3,,1
John Rodriguez*,21,71,317,269,37,82,14,3,8,43,2,5,41,52,.305,.399,.468,.867,126,5,3,1,3,7,,1
Rod Smith#,23,126,591,507,92,134,33,8,6,45,38,18,69,102,.264,.364,.396,.760,201,1,11,3,1,0,,0
Ryan Soules*,23,22,89,71,12,18,5,1,2,12,0,0,14,22,.254,.371,.437,.807,31,0,1,0,3,0,,0
Marcus Thames,22,69,305,266,47,65,12,4,11,38,3,0,33,58,.244,.332,.444,.776,118,1,3,1,2,1,,1
Jaime Torres,28,9,36,33,1,9,1,0,0,3,1,0,1,4,.273,.333,.303,.636,10,4,2,0,0,0,,0
Dennis Twombley,24,15,43,37,3,9,1,0,0,3,0,0,6,11,.243,.349,.270,.619,10,1,0,0,0,0,,0
Mike Vento,21,70,277,255,37,66,10,1,7,28,2,3,17,69,.259,.310,.388,.699,99,1,3,0,2,1,,1
Tommy Winrow*,18,3,7,7,1,3,0,0,0,0,0,0,0,0,.429,.429,.429,.857,3,1,0,0,0,0,,0
26 Players,21.6,136,5226,4577,622,1208,219,55,90,561,79,48,511,991,.264,.342,.395,.737,1807,99,61,25,52,18,,0
