Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Rafael Alvarez*,22,83,350,304,47,89,22,4,10,58,8,4,38,48,.293,.375,.490,.865,149,8,4,1,3,4,,0
Papo Bolivar,20,114,468,433,54,132,21,3,3,37,8,9,27,56,.305,.351,.388,.739,168,10,4,3,1,1,,0
Ramon Borrego#,21,27,94,86,9,19,3,0,0,6,4,0,7,15,.221,.287,.256,.543,22,1,1,0,0,0,,0
Allen Butler*,24,137,565,491,73,124,36,2,14,73,3,3,65,121,.253,.342,.420,.761,206,8,3,3,3,4,,0
Joey Cranford,24,38,149,124,18,30,4,1,3,14,3,2,17,22,.242,.329,.363,.692,45,4,2,0,6,0,,0
Michael Cuddyer,20,130,560,466,87,139,24,4,16,82,14,4,76,91,.298,.403,.470,.873,219,20,10,2,6,0,,1
Anthony Felston*,24,81,377,311,66,92,11,3,3,47,21,10,52,41,.296,.410,.379,.790,118,2,9,4,1,0,,0
Jamal Harrison,21,30,114,95,6,18,1,0,2,11,0,2,16,24,.189,.307,.263,.570,25,1,1,0,2,0,,0
Matt Lawton*,27,4,17,14,3,8,1,0,0,2,1,0,3,1,.571,.647,.643,1.290,9,0,0,0,0,0,,1
Matt LeCroy,23,89,379,333,54,93,20,1,20,69,0,1,42,51,.279,.364,.526,.890,175,10,3,0,1,3,,1
Manny Lopez,21,86,330,291,44,71,7,2,2,26,7,5,30,58,.244,.317,.302,.619,88,11,2,5,2,1,,0
Juan Lorenzo#,20,119,444,421,51,108,11,1,3,48,8,3,9,68,.257,.280,.309,.588,130,8,6,4,4,0,,0
Aaron Lough,22,5,14,14,0,2,0,0,0,0,0,0,0,3,.143,.143,.143,.286,2,0,0,0,0,0,,0
Brandon Marsters,24,54,198,173,18,41,11,0,2,28,1,0,19,33,.237,.308,.335,.643,58,7,1,0,5,0,,0
Jason McConnell#,23,48,176,151,23,36,6,0,0,13,5,0,20,24,.238,.324,.278,.602,42,2,0,3,2,0,,0
Felix Pagan,24,7,28,24,2,2,0,0,0,1,1,0,4,10,.083,.214,.083,.298,2,0,0,0,0,0,,0
Mike Ryan*,21,131,585,507,85,139,26,5,8,71,3,4,63,60,.274,.356,.393,.749,199,11,5,4,6,2,,1
Nestor Smith#,21,96,360,329,39,93,14,6,4,34,8,7,16,67,.283,.327,.398,.725,131,3,8,2,5,1,,0
Gabby Torres,21,22,75,68,7,15,3,0,1,6,0,0,3,8,.221,.270,.309,.579,21,5,2,1,1,0,,0
19 Players,21.7,139,5283,4635,686,1251,221,32,91,626,95,54,507,801,.270,.346,.390,.737,1809,111,61,32,48,16,,0
