Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Tim Alderson,19,13,4,.765,2.79,26,26,0,0,0,0,145.1,125,48,45,4,34,0,124,4,0,4,581,1.094,7.7,0.2,2.1,7.7,3.65,0
Chris Begg,28,1,1,.500,6.43,3,3,0,0,0,0,14.0,20,11,10,2,2,0,10,2,0,0,61,1.571,12.9,1.3,1.3,6.4,5.00,0
Kevin Correia,27,0,0,,0.00,1,1,0,0,0,0,3.1,1,0,0,0,1,0,1,0,0,0,12,0.600,2.7,0.0,2.7,2.7,1.00,1
Steve Edlefsen,23,8,5,.615,3.36,40,0,10,0,0,0,77.2,71,34,29,5,38,1,77,7,0,7,330,1.403,8.2,0.6,4.4,8.9,2.03,1
Jesse English*,23,13,7,.650,3.19,26,26,0,0,0,0,135.1,121,57,48,12,51,1,135,6,0,9,566,1.271,8.0,0.8,3.4,9.0,2.65,1
Dan Griffin,23,3,5,.375,3.28,33,0,9,0,0,4,60.1,53,25,22,4,25,3,51,2,0,4,252,1.293,7.9,0.6,3.7,7.6,2.04,0
Waldis Joaquin,21,0,1,.000,4.66,9,4,2,0,0,0,19.1,20,13,10,2,11,1,23,0,0,0,85,1.603,9.3,0.9,5.1,10.7,2.09,1
Daryl Maday,22,3,0,1.000,2.05,4,4,0,0,0,0,22.0,20,6,5,1,5,0,27,3,0,3,94,1.136,8.2,0.4,2.0,11.0,5.40,0
Mike Musgrave,24,2,1,.667,3.17,34,0,14,0,0,2,54.0,49,21,19,6,18,1,42,1,1,3,222,1.241,8.2,1.0,3.0,7.0,2.33,0
Dan Otero,23,1,1,.500,3.67,27,0,23,0,0,16,27.0,34,14,11,1,3,0,23,2,0,0,124,1.370,11.3,0.3,1.0,7.7,7.67,1
Joe Paterson*,22,3,2,.600,3.11,34,0,11,0,0,7,37.2,28,22,13,1,15,6,41,1,1,0,158,1.142,6.7,0.2,3.6,9.8,2.73,1
Ryan Paul*,23,0,0,,2.76,15,0,2,0,0,0,16.1,15,5,5,0,12,0,16,2,0,3,72,1.653,8.3,0.0,6.6,8.8,1.33,0
Nick Pereira,25,2,0,1.000,1.46,2,2,0,0,0,0,12.1,8,4,2,0,4,0,12,0,0,1,50,0.973,5.8,0.0,2.9,8.8,3.00,0
Kevin Pucetas,23,10,2,.833,3.02,24,24,0,0,0,0,125.1,115,46,42,6,27,0,102,5,0,6,502,1.133,8.3,0.4,1.9,7.3,3.78,0
Wilmin Rodriguez*,23,1,1,.500,5.64,19,0,4,0,0,0,22.1,32,17,14,0,19,0,21,1,0,2,116,2.284,12.9,0.0,7.7,8.5,1.11,0
Ryan Shaver,23,0,0,,4.50,8,0,2,0,0,0,14.0,13,9,7,1,2,0,12,2,0,2,61,1.071,8.4,0.6,1.3,7.7,6.00,0
Ben Snyder*,22,8,3,.727,2.00,15,14,0,0,0,0,85.2,79,23,19,2,18,0,73,0,0,4,343,1.132,8.3,0.2,1.9,7.7,4.06,0
Henry Sosa,22,3,4,.429,4.31,12,12,0,0,0,0,56.1,62,28,27,6,18,0,58,2,0,2,242,1.420,9.9,1.0,2.9,9.3,3.22,1
Clayton Tanner*,20,10,8,.556,3.69,24,24,0,0,0,0,117.0,124,61,48,1,39,0,84,8,0,8,507,1.393,9.5,0.1,3.0,6.5,2.15,0
Juan Trinidad,22,1,1,.500,1.53,43,0,20,0,0,0,59.0,51,11,10,5,20,3,49,4,2,6,248,1.203,7.8,0.8,3.1,7.5,2.45,0
Daniel Turpen,21,0,0,,4.91,6,0,2,0,0,0,11.0,11,7,6,0,6,0,11,1,0,0,51,1.545,9.0,0.0,4.9,9.0,1.83,0
Merkin Valdez,26,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,3,0,0,0,5,1.000,9.0,0.0,0.0,27.0,,1
Craig Whitaker,23,2,3,.400,4.88,42,0,16,0,0,1,59.0,46,40,32,6,46,2,59,7,1,19,274,1.559,7.0,0.9,7.0,9.0,1.28,0
Taylor Wilding,23,1,6,.143,3.39,46,0,24,0,0,11,71.2,72,29,27,5,19,2,74,1,0,4,301,1.270,9.0,0.6,2.4,9.3,3.89,0
