Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Jason LaRue,28,113,397,353,42,88,17,1,12,52,1,2,27,117,.249,.324,.405,.729,88,143,13,13,2,2,6,1
1B,Sean Casey*,27,120,476,425,56,111,25,0,6,42,2,1,43,47,.261,.334,.362,.696,81,154,11,5,0,3,6,1
2B,Todd Walker*,29,155,675,612,79,183,42,3,11,64,8,5,50,81,.299,.353,.431,.785,103,264,9,3,7,3,7,1
SS,Barry Larkin,38,145,567,507,72,124,37,2,7,47,13,4,44,57,.245,.305,.367,.672,74,186,13,3,6,7,9,1
3B,Aaron Boone,29,162,685,606,83,146,38,2,26,87,32,8,56,111,.241,.314,.439,.753,93,266,9,10,9,4,4,1
LF,Adam Dunn*,22,158,676,535,84,133,28,2,26,71,19,9,128,170,.249,.400,.454,.854,121,243,8,9,1,3,13,1
CF,Juan Encarnacion,26,83,354,321,43,89,11,2,16,51,9,4,26,63,.277,.330,.474,.804,106,152,7,1,3,3,0,1
RF,Austin Kearns,22,107,435,372,66,117,24,3,13,56,6,3,54,81,.315,.407,.500,.907,134,186,11,6,0,3,3,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
CF,Reggie Taylor*,25,135,311,287,41,73,15,4,9,38,11,8,14,79,.254,.291,.429,.719,84,123,6,2,5,3,3,1
UT,Russell Branyan*,26,84,255,217,34,53,9,1,16,39,3,1,34,86,.244,.349,.516,.865,121,112,2,2,0,2,3,1
CF,Ken Griffey Jr.*,32,70,232,197,17,52,8,0,8,23,1,2,28,39,.264,.358,.426,.784,103,84,6,3,0,4,6,1
C,Corky Miller,26,39,129,114,9,29,10,0,3,15,0,0,9,20,.254,.328,.421,.749,93,48,7,4,1,1,2,1
RF,Jose Guillen,26,31,118,109,12,27,3,0,4,16,1,1,7,18,.248,.299,.385,.684,76,42,6,1,1,0,0,1
C,Kelly Stinnett,32,34,108,93,10,21,5,0,3,13,2,0,15,25,.226,.333,.376,.710,84,35,1,0,0,0,1,1
RF,Ruben Mateo,24,46,94,86,11,22,6,0,2,7,0,0,6,20,.256,.319,.395,.714,84,34,1,2,0,0,0,1
MI,Juan Castro,30,54,91,82,5,18,3,0,2,11,0,0,7,18,.220,.278,.329,.607,57,27,0,0,1,1,0,1
IF,Wilton Guerrero#,27,59,89,78,9,19,1,1,0,4,2,1,6,13,.244,.298,.282,.580,52,22,1,0,5,0,0,1
OF,Brady Clark,29,51,74,66,6,10,3,0,0,9,1,2,6,9,.152,.233,.197,.430,13,13,2,1,1,0,2,1
UT,Brandon Larson,26,23,58,51,8,14,2,0,4,13,1,0,6,10,.275,.362,.549,.911,132,28,1,1,0,0,1,1
SS,Travis Dawkins,23,31,55,48,2,6,2,0,0,0,2,1,6,21,.125,.222,.167,.389,3,8,1,0,1,0,0,1
OF,Raul Gonzalez,28,10,25,23,4,6,1,0,0,1,2,0,2,5,.261,.320,.304,.624,63,7,1,0,0,0,0,1
OF,Wily Mo Pena,20,13,18,18,1,4,0,0,1,1,0,0,0,11,.222,.222,.389,.611,55,7,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jimmy Haynes,29,35,72,61,5,10,2,0,0,6,0,0,1,12,.164,.177,.197,.374,-3,12,1,0,10,0,0,1
P,Elmer Dessens,31,30,57,45,1,9,0,0,0,5,0,0,3,11,.200,.250,.200,.450,19,9,0,0,9,0,0,1
P,Chris Reitsma,24,30,38,30,0,3,0,0,0,2,0,0,1,12,.100,.129,.100,.229,-39,3,1,0,7,0,0,1
P,Ryan Dempster,25,17,35,29,2,6,1,0,0,1,0,0,1,8,.207,.233,.241,.475,24,7,0,0,5,0,0,1
P,Joey Hamilton,31,38,33,28,3,7,3,0,0,1,0,0,0,7,.250,.241,.357,.599,53,10,0,0,4,1,0,1
P,Jose Rijo,37,31,19,16,0,2,0,0,0,0,0,0,0,7,.125,.125,.125,.250,-35,2,1,0,3,0,0,1
P,Brian Moehler,30,10,16,14,0,0,0,0,0,0,0,0,1,4,.000,.067,.000,.067,-81,0,0,0,1,0,0,1
P,Jared Fernandez,30,14,13,10,2,2,0,0,0,1,0,0,1,7,.200,.273,.200,.473,25,2,0,0,2,0,0,1
P,Jose Acevedo,24,6,10,7,1,1,1,0,0,2,0,0,1,6,.143,.250,.286,.536,39,2,0,0,2,0,0,1
P,Shawn Estes,29,6,10,8,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Danny Graves,28,65,8,6,1,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,2,0,0,1
P,Jim Brower,29,21,5,4,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Bruce Chen*,25,39,4,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Scott Sullivan,31,68,3,3,0,1,0,0,0,0,0,0,0,1,.333,.333,.333,.667,74,1,0,0,0,0,0,1
P,Gabe White*,30,58,3,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,1,0,0,1
P,Luis Pineda,27,26,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Luke Hudson,25,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,Jose Silva,28,10,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,1,0,0,1
P,John Riedling,26,33,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Scott Williamson,26,61,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Carlos Almanzar,28,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
,Team Totals,27.8,162,6254,5470,709,1386,297,21,169,678,116,52,583,1188,.253,.330,.408,.738,91,2232,119,66,95,40,66,1
,Rank in 16 NL teams,,,,14,9,13,4,15,4,,3,13,7,15,12,10,11,10,,11,,3,,11,,1
