Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Brent Mayne*,34,101,370,326,35,77,8,2,4,30,4,4,34,54,.236,.309,.310,.619,60,101,8,2,4,4,1,1
1B,Mike Sweeney,28,126,545,471,81,160,31,1,24,86,9,7,61,46,.340,.417,.563,.979,148,265,9,6,0,7,10,1
2B,Carlos Febles,26,119,404,351,44,86,16,4,4,26,16,5,41,63,.245,.336,.348,.683,76,122,8,7,5,0,0,1
SS,Neifi Perez#,29,145,585,554,65,131,20,4,3,37,8,9,20,53,.236,.260,.303,.564,44,168,11,0,5,6,2,1
3B,Joe Randa,32,151,617,549,63,155,36,5,11,80,2,1,46,69,.282,.341,.426,.768,95,234,13,9,2,11,1,1
LF,Chuck Knoblauch,33,80,336,300,41,63,9,0,6,22,19,3,28,32,.210,.284,.300,.584,50,90,5,4,2,2,1,1
CF,Carlos Beltran#,25,162,722,637,114,174,44,7,29,105,35,7,71,135,.273,.346,.501,.847,114,319,12,4,3,7,1,1
RF,Michael Tucker*,31,144,543,475,65,118,27,6,12,56,23,9,56,105,.248,.330,.406,.737,88,193,5,3,7,2,1,1
DH,Raul Ibanez*,30,137,544,497,70,146,37,6,24,103,5,3,40,76,.294,.346,.537,.883,122,267,11,2,1,4,5,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,Luis Alicea#,36,94,273,237,28,54,8,2,1,23,2,3,32,34,.228,.322,.291,.613,59,69,5,1,3,0,1,1
RF,Aaron Guiel*,29,70,269,240,30,56,13,0,4,38,1,5,19,61,.233,.296,.338,.633,62,81,3,4,2,4,1,1
C,AJ Hinch,28,72,220,197,25,49,7,1,7,27,3,3,18,35,.249,.321,.401,.722,84,79,2,3,2,0,0,1
OF,Brandon Berger,27,51,145,134,16,27,5,1,6,17,1,0,8,32,.201,.255,.388,.643,62,52,2,2,0,1,2,1
2B,Luis Ordaz,26,33,111,94,11,21,2,0,0,4,2,3,12,13,.223,.308,.245,.553,45,23,2,0,4,1,0,1
RF,Mark Quinn,28,23,84,76,9,18,4,0,2,11,2,1,5,15,.237,.301,.368,.670,71,28,3,2,1,0,0,1
SS,Angel Berroa,24,20,83,75,8,17,7,1,0,5,3,0,7,10,.227,.301,.347,.648,66,26,1,1,0,0,1,1
CI,Kit Pellow,28,29,73,63,6,15,1,0,1,5,1,1,9,21,.238,.342,.302,.644,67,19,2,1,0,0,0,1
UT,Donnie Sadler,27,35,73,68,10,13,1,1,0,5,3,1,4,12,.191,.233,.235,.468,21,16,0,0,0,1,0,1
LF,Dee Brown*,24,16,55,51,5,12,3,1,1,7,0,0,4,20,.235,.291,.392,.683,73,20,0,0,0,0,0,1
