Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Gary Bennett,30,90,314,291,26,77,10,2,4,26,1,3,15,45,.265,.314,.354,.668,66,103,10,6,2,0,2,1
1B,Todd Helton*,28,156,668,553,107,182,39,4,30,109,5,1,99,91,.329,.429,.577,1.006,148,319,10,5,0,10,21,1
2B,Brent Butler,24,113,367,344,55,89,18,4,9,42,2,6,10,40,.259,.287,.413,.699,72,142,6,5,4,4,3,1
SS,Juan Uribe,23,155,618,566,69,136,25,7,6,49,9,2,34,120,.240,.286,.341,.627,56,193,17,5,7,6,1,1
3B,Todd Zeile,36,144,580,506,61,138,23,0,18,87,1,1,66,92,.273,.353,.425,.778,93,215,27,1,0,7,3,1
LF,Todd Hollandsworth*,29,95,328,298,39,88,21,1,11,48,7,8,26,71,.295,.352,.483,.835,105,144,8,1,1,2,4,1
CF,Juan Pierre*,24,152,640,592,90,170,20,5,1,35,47,12,31,52,.287,.332,.343,.675,69,203,7,9,8,0,0,1
RF,Larry Walker*,35,136,553,477,95,161,40,4,26,104,6,5,65,73,.338,.421,.602,1.023,151,287,8,7,0,4,6,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2B,Terry Shumpert,35,106,268,234,30,55,12,1,6,21,4,1,21,41,.235,.304,.372,.676,67,87,9,4,5,4,0,1
2B,Jose Ortiz,25,65,215,192,22,48,7,1,1,12,2,0,16,30,.250,.315,.313,.627,57,60,3,3,2,2,0,1
3B,Greg Norton#,29,113,195,168,19,37,8,1,7,37,2,3,24,52,.220,.314,.405,.719,78,68,4,0,1,2,0,1
LF,Jay Payton,29,47,181,170,36,57,14,4,8,28,3,3,8,20,.335,.376,.606,.982,139,103,3,3,0,0,0,1
C,Bobby Estalella,27,38,130,112,17,23,8,0,8,25,0,1,14,33,.205,.285,.491,.776,88,55,1,0,0,4,0,1
LF,Benny Agbayani,30,48,128,117,10,24,5,0,4,19,1,0,10,35,.205,.266,.350,.616,52,41,4,0,0,1,0,1
RF,Gabe Kapler,26,40,128,119,12,37,4,3,2,17,6,2,8,23,.311,.359,.445,.805,99,53,2,1,0,0,0,1
OF,Mark Little,29,61,123,105,20,21,5,2,0,5,2,1,13,28,.200,.311,.286,.597,50,30,1,4,1,0,0,1
C,Sandy Alomar,36,38,120,116,8,31,4,0,0,12,0,0,4,19,.267,.292,.302,.593,48,35,6,0,0,0,0,1
UT,Ben Petrick,25,38,106,95,10,20,3,1,5,11,0,1,9,33,.211,.283,.421,.704,72,40,1,1,0,1,0,1
LF,Jack Cust*,23,35,78,65,8,11,2,0,1,8,0,1,12,32,.169,.295,.246,.541,37,16,3,0,0,1,0,1
UT,Jason Romano,23,18,41,37,9,12,0,1,0,1,4,1,3,11,.324,.375,.378,.753,89,14,0,0,1,0,0,1
UT,Ross Gload*,26,26,34,31,4,8,1,0,1,4,0,0,3,7,.258,.324,.387,.711,76,12,0,0,0,0,0,1
C,Walt McKeel,30,5,13,13,1,4,0,0,0,0,0,0,0,3,.308,.308,.308,.615,54,4,0,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Jason Jennings*,23,30,68,62,6,19,4,0,0,11,0,0,3,13,.306,.348,.371,.719,80,23,0,1,2,0,0,1
P,Mike Hampton,29,33,66,64,9,22,2,0,3,5,1,1,1,13,.344,.354,.516,.869,113,33,1,0,1,0,0,1
P,Denny Neagle*,33,34,50,45,5,12,4,0,0,1,0,0,0,11,.267,.267,.356,.622,53,16,2,0,5,0,0,1
P,Denny Stark,27,31,45,41,4,7,3,0,1,4,0,0,0,19,.171,.167,.317,.484,17,13,0,0,3,1,0,1
P,John Thomson,28,19,40,34,2,6,0,0,0,2,0,0,2,12,.176,.216,.176,.393,-1,6,0,0,3,1,0,1
P,Shawn Chacon,24,20,37,35,3,9,1,0,0,2,0,0,0,14,.257,.257,.286,.543,35,10,0,0,2,0,0,1
P,Aaron Cook,23,9,12,11,0,1,0,0,0,1,0,0,0,0,.091,.091,.091,.182,-54,1,0,0,1,0,0,1
P,Randy Flores*,26,8,4,4,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Todd Jones*,34,76,3,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Chris Nichting,36,26,3,3,1,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,67,1,0,0,0,0,0,1
P,Justin Speier,28,60,3,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,67,1,0,0,0,0,0,1
P,Victor Santos,25,24,2,2,0,1,0,0,0,0,0,0,0,0,.500,.500,.500,1.000,151,1,0,0,0,0,0,1
P,Sean Lowe,31,8,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Cory Vance*,23,2,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Kent Mercker*,34,58,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Mark Corey,27,14,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,0,0,0,0,0,0,1
P,Brian Fuentes*,26,29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
P,Mike James,34,13,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,1
