Pos,Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,TB,GDP,HBP,SH,SF,IBB,MLB
C,Tom Lampkin*,38,104,327,281,32,61,10,1,10,37,4,2,38,59,.217,.313,.367,.679,87,103,4,3,1,4,7,1
1B,Ryan Klesko*,31,146,625,540,90,162,39,1,29,95,6,2,76,86,.300,.388,.537,.925,152,290,7,4,1,4,11,1
2B,Ramon Vazquez*,25,128,474,423,50,116,21,5,2,32,7,2,45,79,.274,.344,.362,.706,95,153,6,1,3,2,3,1
SS,Deivi Cruz,29,151,547,514,49,135,28,2,7,47,2,3,22,58,.263,.294,.366,.660,81,188,20,3,3,5,2,1
3B,Phil Nevin,31,107,450,407,53,116,16,0,12,57,4,0,38,87,.285,.344,.413,.757,108,168,12,1,0,4,4,1
LF,Ron Gant,37,102,353,309,58,81,14,1,18,59,4,6,36,59,.262,.338,.489,.827,125,151,8,2,1,5,1,1
CF,Mark Kotsay*,26,153,646,578,82,169,27,7,17,61,11,9,59,89,.292,.359,.452,.810,122,261,10,3,2,4,0,1
RF,Bubba Trammell,30,133,465,403,54,98,16,1,17,56,1,3,53,71,.243,.333,.414,.748,105,167,6,3,3,3,2,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
IF,D'Angelo Jimenez#,24,87,357,321,39,77,11,4,3,33,4,2,34,63,.240,.311,.327,.638,76,105,10,0,0,2,1,1
OF,Gene Kingsale#,25,89,243,216,27,60,10,3,2,28,9,2,20,47,.278,.346,.380,.725,100,82,5,3,3,1,0,1
LF,Ray Lankford*,35,81,240,205,20,46,7,1,6,26,2,2,30,61,.224,.326,.356,.682,88,73,3,2,1,2,3,1
3B,Sean Burroughs*,21,63,206,192,18,52,5,1,1,11,2,0,12,30,.271,.317,.323,.640,77,62,6,1,1,0,1,1
2B,Julius Matos,27,76,200,185,19,44,3,0,2,19,1,1,9,33,.238,.279,.286,.566,57,53,5,2,3,1,0,1
C,Wiki Gonzalez,28,56,194,164,16,36,8,1,1,20,0,0,27,24,.220,.330,.299,.629,75,49,10,1,0,2,3,1
UT,Trent Hubbard,38,89,144,129,16,27,5,0,1,7,9,6,14,28,.209,.285,.271,.556,55,35,3,0,0,1,0,1
UT,Brian Buchanan,28,48,102,92,12,27,5,0,6,13,0,1,9,26,.293,.363,.543,.906,146,50,2,1,0,0,0,1
C,Wil Nieves,24,28,76,72,2,13,3,1,0,3,1,0,4,15,.181,.224,.250,.474,31,18,1,0,0,0,4,1
UT,Mark Sweeney*,32,48,69,65,3,11,3,0,1,4,0,0,4,19,.169,.217,.262,.479,32,17,1,0,0,0,0,1
C,Javier Cardona,26,15,42,39,2,4,1,0,0,2,0,0,2,10,.103,.143,.128,.271,-24,5,1,0,0,1,0,1
UT,Cesar Crespo#,23,25,33,29,5,5,2,0,0,0,3,2,3,6,.172,.250,.241,.491,37,7,0,0,1,0,0,1
1B,Kevin Barker*,26,7,20,19,0,3,0,0,0,0,1,0,1,6,.158,.200,.158,.358,1,3,1,0,0,0,0,1
OF,Kory DeHaan*,25,12,11,11,1,1,0,0,0,0,0,0,0,6,.091,.091,.091,.182,-50,1,0,0,0,0,0,1
IF,Alex Pelaez,26,3,8,8,0,2,0,0,0,0,0,0,0,0,.250,.250,.250,.500,39,2,2,0,0,0,0,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,
P,Brett Tomko,29,30,74,66,2,12,2,0,0,6,0,0,1,20,.182,.194,.212,.406,12,14,2,0,7,0,0,1
