Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Michael Aubrey*,24,8,36,28,8,8,3,0,2,10,0,0,5,5,.286,.417,.607,1.024,17,0,2,0,1,0,,1
Brian Barton,24,82,359,295,56,91,16,3,13,57,26,3,39,83,.308,.410,.515,.925,152,3,16,3,6,2,,1
Caleb Brock,26,43,128,119,12,20,1,1,0,4,1,0,6,25,.168,.213,.193,.406,23,1,1,1,1,0,,0
Jordan Brown*,22,125,533,473,71,137,26,7,15,87,4,0,51,59,.290,.362,.469,.831,222,16,4,2,3,5,,1
Armando Camacaro,27,25,92,78,9,17,3,0,0,6,1,0,7,15,.218,.303,.256,.560,20,3,3,3,1,0,,0
Rodney Choy Foo#,24,89,370,314,55,92,17,2,12,60,14,1,49,77,.293,.382,.475,.857,149,3,0,1,6,3,,0
Jose Constanza*,22,76,321,275,55,90,15,6,1,27,20,4,42,50,.327,.419,.436,.855,120,5,2,1,1,0,,1
Trevor Crowe#,22,60,273,219,51,72,15,2,4,31,29,6,48,46,.329,.449,.470,.919,103,6,2,1,3,0,,1
Chris De La Cruz#,24,4,18,16,2,4,0,0,1,5,0,0,1,0,.250,.278,.438,.715,7,1,0,0,1,0,,0
Johnny Drennen*,19,31,128,113,15,27,6,2,0,8,2,1,12,21,.239,.328,.327,.656,37,3,3,0,0,1,,0
Brian Finegan,24,47,222,192,35,51,10,2,2,23,14,2,21,39,.266,.349,.370,.718,71,3,4,4,1,1,,0
Ryan Goleski,24,38,153,121,28,40,7,0,10,43,2,2,25,30,.331,.441,.636,1.077,77,2,2,1,4,0,,0
Stephen Head*,22,130,545,477,65,112,26,0,14,73,2,1,54,73,.235,.319,.377,.696,180,16,7,2,5,4,,0
Javi Herrera,25,50,200,168,24,48,13,0,1,24,0,2,21,27,.286,.392,.381,.773,64,2,9,1,1,1,,0
Trevor Mortensen,23,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,,0
Nathan Panther*,24,25,92,77,12,17,4,0,3,10,0,1,14,16,.221,.337,.390,.727,30,1,0,0,1,0,,0
Brandon Pinckney,24,100,434,382,57,106,26,2,5,55,5,1,35,54,.277,.342,.395,.737,151,13,5,7,5,0,,0
Argenis Reyes#,23,130,586,516,71,137,16,6,2,58,24,6,48,73,.266,.328,.331,.660,171,14,4,10,8,2,,1
Micah Schilling*,23,87,353,284,53,74,10,6,3,33,10,2,58,61,.261,.391,.370,.761,105,3,5,3,3,1,,0
Wyatt Toregas,23,44,171,146,25,49,14,0,4,23,0,0,20,28,.336,.418,.514,.931,75,4,2,1,2,0,,1
Matt Whitney,22,96,391,345,40,71,20,2,10,39,0,2,41,131,.206,.294,.362,.656,125,9,3,0,2,1,,0
21 Players,23.1,139,5406,4639,744,1263,248,41,102,676,154,34,597,914,.272,.360,.409,.770,1899,108,74,41,55,21,,0
