Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Mike Collins,21,125,543,477,61,139,29,1,7,82,9,9,29,74,.291,.371,.400,.771,191,9,33,1,3,1,,0
Devin Day,25,10,38,33,4,9,4,0,0,7,0,1,5,9,.273,.368,.394,.762,13,0,0,0,0,0,,0
Tim Duff,25,36,133,116,12,31,5,0,1,10,0,2,11,31,.267,.348,.336,.685,39,2,4,1,1,0,,0
Darin Erstad*,32,7,18,14,4,3,0,0,0,0,0,0,4,2,.214,.389,.214,.603,3,0,0,0,0,0,,1
Cody Fuller,23,109,415,352,65,100,23,5,5,36,9,10,31,91,.284,.378,.420,.799,148,7,23,8,1,0,,0
Ben Johnson#,24,99,397,353,57,89,20,2,19,60,5,0,34,83,.252,.330,.482,.812,170,10,8,0,2,1,,0
Ryan Leahy,24,78,332,281,32,73,13,0,1,41,3,6,35,46,.260,.351,.317,.667,89,9,6,7,3,0,,0
Josh Leblanc*,24,105,428,372,59,90,19,6,4,45,22,7,44,109,.242,.330,.358,.688,133,7,6,4,2,0,,0
Baltazar Lopez*,22,58,224,200,26,60,9,1,3,25,1,2,20,54,.300,.366,.400,.766,80,4,2,0,2,0,,0
Abel Nieves,20,4,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,,0
Matt Pali*,25,24,101,91,12,22,1,0,3,16,0,1,6,17,.242,.297,.352,.649,32,2,2,0,2,1,,0
Pat Reilly*,24,100,411,373,63,101,21,7,14,64,5,3,23,101,.271,.328,.477,.805,178,6,10,2,3,0,,0
Cliff Remole*,23,105,428,397,50,106,13,2,4,41,0,5,21,44,.267,.310,.340,.650,135,10,4,5,1,0,,0
Sean Rodriguez,21,116,523,455,78,137,29,5,24,77,15,3,47,124,.301,.377,.545,.922,248,9,12,3,6,0,,1
Freddy Sandoval#,23,113,509,434,60,112,28,2,5,54,30,8,59,98,.258,.343,.366,.709,159,14,1,7,8,0,,1
Hainley Statia#,20,18,70,60,8,18,2,1,0,8,1,1,8,7,.300,.386,.367,.752,22,2,1,0,1,0,,0
Nate Sutton*,23,118,498,442,75,123,16,8,12,46,27,7,46,77,.278,.351,.432,.783,191,8,4,5,1,1,,0
Drew Toussaint,23,108,419,372,47,90,25,1,12,42,2,2,35,119,.242,.325,.411,.737,153,9,11,1,0,0,,0
18 Players,23.0,140,5493,4828,713,1303,257,41,114,654,129,67,458,1089,.270,.346,.411,.757,1984,108,127,44,36,4,,0
