Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dakota Bacus,26,1,2,.333,2.41,11,0,6,0,0,2,18.2,18,5,5,2,4,0,17,0,0,0,77,1.179,8.7,1.0,1.9,8.2,4.25,,1
Mark Blackmar,25,3,3,.500,6.89,8,6,1,0,0,0,31.1,42,24,24,4,11,0,14,4,0,1,144,1.691,12.1,1.1,3.2,4.0,1.27,,0
Joe Blanton,36,0,0,,0.00,1,1,0,0,0,0,1.0,0,0,0,0,0,0,2,0,0,0,3,0.000,0.0,0.0,0.0,18.0,,,1
Ryan Brinley,24,4,4,.500,4.60,37,0,19,0,0,7,45.0,48,26,23,2,13,0,40,1,0,1,199,1.356,9.6,0.4,2.6,8.0,3.08,,0
Tim Collins*,27,1,1,.500,14.54,10,0,2,0,0,0,8.2,12,14,14,2,10,0,8,2,0,1,49,2.538,12.5,2.1,10.4,8.3,0.80,,1
Jimmy Cordero,25,2,6,.250,6.84,41,0,13,0,0,0,51.1,52,47,39,7,38,2,40,2,2,8,243,1.753,9.1,1.2,6.7,7.0,1.05,,1
Matt Crownover*,24,1,7,.125,4.50,17,14,2,0,0,1,84.0,90,43,42,11,34,2,45,2,0,1,365,1.476,9.6,1.2,3.6,4.8,1.32,,0
Brady Dragmire,24,5,1,.833,3.13,18,5,6,0,0,2,46.0,53,21,16,2,21,3,21,1,0,0,205,1.609,10.4,0.4,4.1,4.1,1.00,,0
Derek Eitel,29,3,2,.600,3.63,12,7,2,1,0,0,44.2,36,19,18,3,28,0,41,1,0,3,193,1.433,7.3,0.6,5.6,8.3,1.46,,0
Wirkin Estevez,25,4,1,.800,3.63,11,11,0,0,0,0,62.0,65,30,25,3,27,0,36,4,2,1,266,1.484,9.4,0.4,3.9,5.2,1.33,,0
Erick Fedde,24,3,3,.500,3.04,17,7,2,0,0,0,56.1,45,21,19,4,18,1,54,1,0,4,228,1.118,7.2,0.6,2.9,8.6,3.00,,1
Koda Glover,24,0,0,,0.00,1,0,0,0,0,0,1.0,1,0,0,0,0,0,1,0,0,0,4,1.000,9.0,0.0,0.0,9.0,,,1
Taylor Hill,28,4,6,.400,5.28,18,17,0,1,0,0,104.0,120,72,61,16,27,0,49,7,0,4,455,1.413,10.4,1.4,2.3,4.2,1.81,,1
Jake Johansen,26,0,0,,6.17,10,0,3,0,0,0,11.2,11,8,8,1,8,0,13,0,0,1,52,1.629,8.5,0.8,6.2,10.0,1.63,,0
Braulio Lara*,28,3,2,.600,4.08,34,0,8,0,0,1,39.2,45,24,18,6,32,1,47,1,0,6,192,1.941,10.2,1.4,7.3,10.7,1.47,,0
Jaron Long,25,5,6,.455,2.73,13,13,0,1,0,0,79.0,78,28,24,8,15,1,51,4,0,10,326,1.177,8.9,0.9,1.7,5.8,3.40,,0
Kyle McGowin,25,1,5,.167,6.54,8,8,0,0,0,0,42.2,58,35,31,12,16,0,39,2,0,3,202,1.734,12.2,2.5,3.4,8.2,2.44,,1
R.C. Orlan*,26,1,3,.250,5.09,25,0,6,0,0,0,23.0,26,14,13,5,10,1,24,1,0,0,108,1.565,10.2,2.0,3.9,9.4,2.40,,0
Andrew Robinson,29,1,2,.333,3.69,38,0,26,0,0,13,39.0,29,19,16,5,13,0,47,1,0,5,163,1.077,6.7,1.2,3.0,10.8,3.62,,0
Francisco Rodriguez,35,0,0,,3.00,3,0,3,0,0,0,3.0,2,2,1,0,1,0,2,0,0,0,13,1.000,6.0,0.0,3.0,6.0,2.00,,1
Greg Ross,27,5,4,.556,5.97,10,10,0,1,0,0,57.1,71,41,38,8,17,1,39,4,0,1,254,1.535,11.1,1.3,2.7,6.1,2.29,,0
Kyle Schepel,26,0,0,,7.62,10,0,2,0,0,0,13.0,16,11,11,2,10,0,11,0,0,1,66,2.000,11.1,1.4,6.9,7.6,1.10,,0
Derek Self,27,4,3,.571,3.86,36,2,14,0,0,1,58.1,58,27,25,7,18,3,36,0,0,0,245,1.303,8.9,1.1,2.8,5.6,2.00,,0
John Simms,25,5,6,.455,3.54,19,19,0,0,0,0,112.0,96,46,44,9,28,0,87,9,0,5,457,1.107,7.7,0.7,2.3,7.0,3.11,,0
Wander Suero,25,0,1,.000,1.96,18,0,14,0,0,10,23.0,18,8,5,2,5,0,23,1,0,2,94,1.000,7.0,0.8,2.0,9.0,4.60,,1
Phillips Valdez,25,0,2,.000,2.72,25,0,7,0,0,1,43.0,37,14,13,1,13,1,34,1,0,0,176,1.163,7.7,0.2,2.7,7.1,2.62,,1
Austin Voth,25,3,4,.429,5.13,10,10,0,0,0,0,54.1,63,34,31,8,13,0,44,2,0,2,239,1.399,10.4,1.3,2.2,7.3,3.38,,1
Austen Williams,24,1,6,.143,6.85,10,10,0,0,0,0,46.0,67,38,35,6,11,0,34,3,0,3,212,1.696,13.1,1.2,2.2,6.7,3.09,,1
28 Players,25.9,60,80,.429,4.50,140,140,136,4,5,38,1199.0,1257,671,599,136,441,16,899,54,4,63,5230,1.416,9.4,1.0,3.3,6.7,2.04,,0
