Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dario Agrazal,22,0,1,.000,4.50,1,1,0,0,0,0,4.0,3,2,2,0,2,0,2,0,0,0,16,1.250,6.8,0.0,4.5,4.5,1.00,,1
Tanner Anderson,24,10,8,.556,3.38,30,19,3,0,0,0,133.1,134,54,50,6,33,2,97,1,0,8,547,1.253,9.0,0.4,2.2,6.5,2.94,,1
Buddy Borden,25,5,1,.833,2.37,23,0,9,0,0,1,38.0,25,13,10,1,25,1,36,1,0,2,160,1.316,5.9,0.2,5.9,8.5,1.44,,0
Jake Brentz*,22,0,1,.000,5.79,14,0,2,0,0,0,14.0,7,9,9,3,15,0,16,2,0,2,66,1.571,4.5,1.9,9.6,10.3,1.07,,1
JT Brubaker,23,7,6,.538,4.44,26,24,0,0,0,0,129.2,150,73,64,9,45,0,109,8,0,9,576,1.504,10.4,0.6,3.1,7.6,2.42,,1
Austin Coley,24,6,4,.600,3.01,29,23,0,0,0,0,143.2,144,49,48,10,31,0,114,7,1,3,597,1.218,9.0,0.6,1.9,7.1,3.68,,0
Brandon Cumpton,28,3,3,.500,4.50,13,0,3,0,0,1,20.0,24,12,10,2,9,1,18,0,1,2,92,1.650,10.8,0.9,4.1,8.1,2.00,,1
Chris Diaz,26,0,0,,27.00,1,0,1,0,0,0,1.0,3,3,3,1,0,0,0,0,0,0,6,3.000,27.0,9.0,0.0,0.0,,,0
Cody Dickson*,25,2,4,.333,5.85,12,6,3,0,0,0,32.1,39,22,21,8,20,0,31,4,1,2,160,1.825,10.9,2.2,5.6,8.6,1.55,,0
Montana DuRapau,25,2,2,.500,1.49,27,0,26,0,0,14,36.1,28,7,6,0,14,2,39,1,0,3,150,1.156,6.9,0.0,3.5,9.7,2.79,,1
Yeudy Garcia,24,4,7,.364,5.25,29,11,11,0,0,5,72.0,76,48,42,8,46,0,67,9,0,7,340,1.694,9.5,1.0,5.8,8.4,1.46,,0
Johnny Hellweg,28,0,1,.000,4.50,4,0,1,0,0,0,6.0,5,3,3,2,1,0,6,1,0,1,24,1.000,7.5,3.0,1.5,9.0,6.00,,1
Luis Heredia,22,3,3,.500,3.10,36,0,16,0,0,2,52.1,41,18,18,3,31,2,43,2,0,2,232,1.376,7.1,0.5,5.3,7.4,1.39,,0
Mitch Keller,21,2,2,.500,3.12,6,6,0,0,0,0,34.2,25,14,12,2,11,0,45,2,0,0,142,1.038,6.5,0.5,2.9,11.7,4.09,,1
Sean Keselica*,24,4,2,.667,3.54,42,3,9,0,0,3,73.2,67,34,29,2,39,1,72,6,0,8,324,1.439,8.2,0.2,4.8,8.8,1.85,,0
John Kuchno,26,0,1,.000,8.38,6,0,5,0,0,1,9.2,18,10,9,0,3,1,9,2,1,3,50,2.172,16.8,0.0,2.8,8.4,3.00,,0
Jared Lakind*,25,1,1,.500,6.81,22,0,5,0,0,2,35.2,49,29,27,3,17,0,38,1,0,6,171,1.850,12.4,0.8,4.3,9.6,2.24,,0
Alex McRae,24,10,5,.667,3.61,27,25,1,1,0,0,149.2,170,71,60,9,36,0,89,6,0,11,635,1.376,10.2,0.5,2.2,5.4,2.47,,1
Tomas Morales,25,1,1,.500,3.86,2,0,2,0,0,0,2.1,2,1,1,0,2,0,0,1,0,0,11,1.714,7.7,0.0,7.7,0.0,0.00,,0
Miguel Rosario,24,3,1,.750,1.80,27,0,12,0,0,3,45.0,36,12,9,1,35,1,43,7,0,2,209,1.578,7.2,0.2,7.0,8.6,1.23,,0
Casey Sadler,26,2,3,.400,3.91,10,6,1,1,0,0,48.1,49,21,21,5,3,0,40,1,1,0,195,1.076,9.1,0.9,0.6,7.4,13.33,,1
Tate Scioneaux,24,6,5,.545,2.39,47,0,25,0,0,14,83.0,67,27,22,4,15,0,67,2,0,2,333,0.988,7.3,0.4,1.6,7.3,4.47,,0
Chase Simpson,25,0,1,.000,16.20,2,0,2,0,0,0,1.2,4,3,3,0,1,0,1,0,0,0,10,3.000,21.6,0.0,5.4,5.4,1.00,,0
Jameson Taillon,25,0,0,,0.00,1,1,0,0,0,0,3.0,1,0,0,0,1,0,6,0,0,1,11,0.667,3.0,0.0,3.0,18.0,6.00,,1
Brandon Waddell*,23,3,3,.500,3.55,15,15,0,0,0,0,66.0,60,28,26,3,27,0,56,4,0,3,283,1.318,8.2,0.4,3.7,7.6,2.07,,1
Daniel Zamora*,24,0,0,,0.00,2,0,1,0,0,0,3.0,2,0,0,0,2,0,2,0,0,0,12,1.333,6.0,0.0,6.0,6.0,1.00,,1
26 Players,24.0,74,66,.529,3.67,140,140,138,2,9,46,1238.1,1229,563,505,82,464,11,1046,68,5,77,5352,1.367,8.9,0.6,3.4,7.6,2.25,,0
