Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Nick Anderson,26,2,1,.667,1.07,29,0,20,0,0,9,33.2,19,4,4,0,7,0,37,1,0,1,125,0.772,5.1,0.0,1.9,9.9,5.29,,1
Luke Bard,26,4,3,.571,2.58,33,0,20,0,0,5,52.1,50,16,15,4,20,3,78,5,0,3,228,1.338,8.6,0.7,3.4,13.4,3.90,,1
DJ Baxendale,26,0,0,,1.27,6,3,1,0,0,0,21.1,20,4,3,0,4,0,17,0,0,0,85,1.125,8.4,0.0,1.7,7.2,4.25,,0
Nick Burdi,24,2,0,1.000,0.53,14,0,9,0,0,1,17.0,9,1,1,1,4,1,20,0,0,0,61,0.765,4.8,0.5,2.1,10.6,5.00,,1
Sam Clay*,24,1,0,1.000,15.43,3,0,1,0,0,0,2.1,2,4,4,0,13,0,4,0,0,2,21,6.429,7.7,0.0,50.1,15.4,0.31,,1
Paul Clemens,29,3,0,1.000,2.87,17,8,6,0,0,2,53.1,47,21,17,5,23,0,42,5,0,5,229,1.313,7.9,0.8,3.9,7.1,1.83,,1
John Curtiss,24,2,0,1.000,0.72,21,0,19,0,0,13,25.0,12,3,2,0,12,0,35,0,0,3,99,0.960,4.3,0.0,4.3,12.6,2.92,,1
Ryan Eades,25,4,3,.571,3.63,28,8,3,0,0,0,79.1,59,33,32,3,31,0,58,2,0,2,323,1.134,6.7,0.3,3.5,6.6,1.87,,1
Raul Fernandez,27,3,2,.600,4.23,21,0,6,0,0,1,38.1,39,19,18,6,23,1,43,2,0,4,171,1.617,9.2,1.4,5.4,10.1,1.87,,0
Stephen Gonsalves*,22,8,3,.727,2.68,15,15,0,0,0,0,87.1,67,28,26,7,23,0,96,4,0,5,352,1.031,6.9,0.7,2.4,9.9,4.17,,1
Tyler Jay*,23,0,0,,4.50,2,0,1,0,0,0,2.0,1,1,1,1,3,0,2,0,0,1,10,2.000,4.5,4.5,13.5,9.0,0.67,,0
Felix Jorge,23,10,3,.769,3.54,22,22,0,0,0,0,134.2,142,57,53,11,37,0,99,2,1,4,563,1.329,9.5,0.7,2.5,6.6,2.68,,1
Randy LeBlanc,25,5,4,.556,3.99,19,11,1,0,0,0,79.0,89,38,35,1,24,0,49,4,0,4,340,1.430,10.1,0.1,2.7,5.6,2.04,,0
Zack Littell,21,5,0,1.000,2.81,7,7,0,0,0,0,41.2,33,16,13,1,18,0,33,5,1,3,174,1.224,7.1,0.2,3.9,7.1,1.83,,1
