Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Brett Ash,26,5,10,.333,7.48,20,14,4,0,0,0,77.0,114,65,64,12,28,1,42,3,2,4,364,1.844,13.3,1.4,3.3,4.9,1.50,,0
Scott Boches,22,1,0,1.000,9.00,5,0,2,0,0,0,10.0,16,10,10,1,8,0,2,0,0,1,50,2.400,14.4,0.9,7.2,1.8,0.25,,0
Ralston Cash,25,1,0,1.000,1.93,5,0,2,0,0,0,4.2,5,1,1,0,3,0,4,0,0,1,21,1.714,9.6,0.0,5.8,7.7,1.33,,0
Lindsey Caughel,26,10,10,.500,3.71,27,26,0,2,1,0,157.2,148,66,65,18,38,0,116,1,0,10,643,1.180,8.4,1.0,2.2,6.6,3.05,,0
Steve Cishek,31,0,0,,5.40,4,1,0,0,0,0,3.1,4,2,2,0,1,0,4,0,0,0,15,1.500,10.8,0.0,2.7,10.8,4.00,,1
Zac Curtis*,24,1,2,.333,3.51,41,0,37,0,0,13,51.1,43,21,20,3,19,0,60,6,0,6,220,1.208,7.5,0.5,3.3,10.5,3.16,,1
Justin De Fratus,29,5,7,.417,4.85,17,16,0,0,0,0,98.1,118,61,53,15,14,0,53,11,0,5,431,1.342,10.8,1.4,1.3,4.9,3.79,,1
Chase De Jong,23,1,3,.250,5.97,5,5,0,0,0,0,28.2,32,20,19,3,10,0,18,3,0,2,127,1.465,10.0,0.9,3.1,5.7,1.80,,1
Bryan Evans,30,4,2,.667,3.47,6,6,0,0,0,0,36.1,39,15,14,5,6,0,39,1,0,4,150,1.239,9.7,1.2,1.5,9.7,6.50,,0
Dave Gerber,22,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,,0
Darin Gillies,24,3,3,.500,3.32,39,0,16,0,0,3,59.2,52,23,22,4,25,0,47,1,0,2,254,1.291,7.8,0.6,3.8,7.1,1.88,,0
Ryne Harper,28,1,0,1.000,0.00,4,0,1,0,0,0,7.1,2,0,0,0,0,0,10,0,0,0,24,0.273,2.5,0.0,0.0,12.3,,,1
Tyler Herb,25,6,4,.600,3.31,16,16,0,0,0,0,98.0,97,40,36,5,30,1,88,5,0,7,407,1.296,8.9,0.5,2.8,8.1,2.93,,0
Ryan Horstman*,24,2,0,1.000,5.71,13,0,3,0,0,0,17.1,15,11,11,2,12,0,23,0,0,1,75,1.558,7.8,1.0,6.2,11.9,1.92,,0
Kyle Hunter*,28,1,0,1.000,4.73,23,3,4,0,0,0,51.1,66,28,27,8,14,0,40,3,0,1,234,1.558,11.6,1.4,2.5,7.0,2.86,,0
Austin Hutchison,22,0,0,,1.69,3,0,0,0,0,0,10.2,9,3,2,0,5,0,9,0,0,0,45,1.313,7.6,0.0,4.2,7.6,1.80,,0
Ryan Kelly,29,1,0,1.000,0.00,14,0,11,0,0,6,14.2,5,0,0,0,4,0,13,0,1,1,53,0.614,3.1,0.0,2.5,8.0,3.25,,1
Tyler Knigge,28,1,1,.500,5.68,17,0,3,0,0,0,19.0,23,13,12,1,12,0,23,2,1,3,92,1.842,10.9,0.5,5.7,10.9,1.92,,0
Collin Kober,22,0,0,,6.23,4,0,3,0,0,0,4.1,5,3,3,1,3,0,3,1,0,0,20,1.846,10.4,2.1,6.2,6.2,1.00,,0
Austin Kubitza,25,0,0,,9.42,10,1,1,0,0,0,14.1,18,16,15,0,13,1,7,3,0,6,75,2.163,11.3,0.0,8.2,4.4,0.54,,0
Evan Marshall,27,0,0,,13.50,3,0,0,0,0,0,2.2,7,4,4,0,1,0,1,1,0,0,16,3.000,23.6,0.0,3.4,3.4,1.00,,1
Anthony Misiewicz*,22,3,3,.500,4.35,7,7,0,0,0,0,41.1,40,20,20,4,11,0,32,1,0,3,166,1.234,8.7,0.9,2.4,7.0,2.91,,1
Andrew Moore,23,1,2,.333,2.08,6,5,0,0,0,0,34.2,28,8,8,4,9,0,33,0,0,2,138,1.067,7.3,1.0,2.3,8.6,3.67,,1
Nick Neidert,20,1,3,.250,6.56,6,6,0,0,0,0,23.1,33,21,17,4,5,0,13,1,1,2,108,1.629,12.7,1.5,1.9,5.0,2.60,,1
Paul Paez*,25,0,0,,4.70,5,1,1,0,0,0,7.2,6,4,4,2,4,0,7,0,0,0,32,1.304,7.0,2.3,4.7,8.2,1.75,,0
James Paxton*,28,0,0,,4.50,1,1,0,0,0,0,4.0,5,2,2,1,0,0,5,0,0,1,16,1.250,11.3,2.3,0.0,11.3,,,1
Blake Perry,25,1,4,.200,5.66,40,0,12,0,0,3,62.0,66,43,39,5,33,2,67,3,1,6,284,1.597,9.6,0.7,4.8,9.7,2.03,,0
Kyle Petty,26,0,0,,27.00,1,0,1,0,0,0,1.1,5,4,4,1,1,0,0,0,0,0,9,4.500,33.8,6.8,6.8,0.0,0.00,,0
Max Povse,23,3,2,.600,3.46,9,8,0,0,0,0,39.0,34,17,15,1,14,0,32,2,0,0,163,1.231,7.8,0.2,3.2,7.4,2.29,,1
Steven Ridings,23,0,1,.000,10.80,1,0,0,0,0,0,3.1,4,4,4,0,3,0,4,0,0,1,16,2.100,10.8,0.0,8.1,10.8,1.33,,0
Shae Simmons,26,0,0,,10.13,3,0,0,0,0,0,2.2,6,3,3,0,1,0,4,0,0,1,14,2.625,20.3,0.0,3.4,13.5,4.00,,1
Pete Tago,24,0,3,.000,2.54,28,0,12,0,0,4,39.0,23,13,11,1,24,1,48,2,0,11,165,1.205,5.3,0.2,5.5,11.1,2.00,,0
Ashur Tolliver*,29,1,0,1.000,3.38,5,0,1,0,0,0,8.0,7,3,3,0,2,0,7,1,0,1,33,1.125,7.9,0.0,2.3,7.9,3.50,,1
Dylan Unsworth,24,9,8,.529,3.31,20,20,0,1,0,0,119.2,112,49,44,9,20,0,86,8,2,1,497,1.103,8.4,0.7,1.5,6.5,4.30,,0
Thyago Vieira,23,2,3,.400,3.72,29,0,22,0,0,2,36.1,30,18,15,1,15,0,35,2,1,4,152,1.239,7.4,0.2,3.7,8.7,2.33,,1
Aaron West,27,1,4,.200,2.59,9,4,1,0,0,0,24.1,30,10,7,1,5,0,13,1,0,1,103,1.438,11.1,0.4,1.8,4.8,2.60,,0
36 Players,25.2,65,75,.464,4.24,140,140,137,3,10,31,1214.1,1247,621,572,112,393,6,988,62,9,88,5215,1.351,9.2,0.8,2.9,7.3,2.51,,0
