Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Collin McHugh,29,13,10,.565,4.34,33,33,0,1,0,0,184.2,206,92,89,25,54,1,177,5,0,9,796,90,3.95,1.408,10.0,1.2,2.6,8.6,3.28,1
SP,Doug Fister,32,12,13,.480,4.64,32,32,0,0,0,0,180.1,195,98,93,24,62,1,115,7,0,10,779,84,4.75,1.425,9.7,1.2,3.1,5.7,1.85,1
SP,Mike Fiers,31,11,8,.579,4.48,31,30,0,0,0,0,168.2,187,89,84,26,42,0,134,7,0,17,724,88,4.43,1.358,10.0,1.4,2.2,7.2,3.19,1
SP,Dallas Keuchel*,28,9,12,.429,4.55,26,26,0,1,1,0,168.0,168,88,85,20,48,1,144,2,0,9,701,86,3.87,1.286,9.0,1.1,2.6,7.7,3.00,1
SP,Lance McCullers Jr.,22,6,5,.545,3.22,14,14,0,0,0,0,81.0,80,29,29,5,45,1,106,0,2,9,352,122,3.00,1.543,8.9,0.6,5.0,11.8,2.36,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Ken Giles,25,2,5,.286,4.11,69,0,24,0,0,15,65.2,60,32,30,8,25,1,102,2,0,14,286,96,2.86,1.294,8.2,1.1,3.4,14.0,4.08,1
RP,Will Harris,31,1,2,.333,2.25,66,0,19,0,0,12,64.0,52,17,16,3,15,1,69,1,0,4,255,175,2.35,1.047,7.3,0.4,2.1,9.7,4.60,1
RP,Luke Gregerson,32,4,3,.571,3.28,59,0,25,0,0,15,57.2,38,23,21,5,18,2,67,2,0,6,230,120,2.99,0.971,5.9,0.8,2.8,10.5,3.72,1
RP,Pat Neshek,35,2,2,.500,3.06,60,0,9,0,0,0,47.0,33,17,16,6,11,7,43,0,0,1,185,129,3.68,0.936,6.3,1.1,2.1,8.2,3.91,1
RP,Tony Sipp*,32,1,2,.333,4.95,60,0,13,0,0,1,43.2,52,26,24,12,18,0,40,1,0,0,195,80,6.19,1.603,10.7,2.5,3.7,8.2,2.22,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Chris Devenski,25,4,4,.500,2.16,48,5,16,0,0,1,108.1,79,26,26,4,20,0,104,3,0,2,408,182,2.34,0.914,6.6,0.3,1.7,8.6,5.20,1
,Michael Feliz,23,8,1,.889,4.43,47,0,17,0,0,0,65.0,55,33,32,10,22,0,95,0,0,6,270,89,3.24,1.185,7.6,1.4,3.0,13.2,4.32,1
,Scott Feldman,33,5,3,.625,2.90,26,5,9,0,0,0,62.0,64,27,20,8,13,3,42,3,0,0,265,136,4.24,1.242,9.3,1.2,1.9,6.1,3.23,1
,Joe Musgrove,23,4,4,.500,4.06,11,10,1,0,0,0,62.0,59,28,28,9,16,0,55,3,0,0,256,97,4.18,1.210,8.6,1.3,2.3,8.0,3.44,1
,Brad Peacock,28,0,1,.000,3.69,10,5,3,0,0,0,31.2,21,15,13,6,14,0,28,0,0,2,127,107,5.17,1.105,6.0,1.7,4.0,8.0,2.00,1
,James Hoyt,29,1,1,.500,4.50,22,0,7,0,0,0,22.0,16,12,11,5,9,1,28,1,0,3,91,89,4.92,1.136,6.5,2.0,3.7,11.5,3.11,1
,Josh Fields,30,0,0,,6.89,15,0,7,0,0,0,15.2,23,14,12,2,3,0,20,0,0,0,71,58,2.83,1.660,13.2,1.1,1.7,11.5,6.67,1
,Jandel Gustave,23,1,0,1.000,3.52,14,0,4,0,0,0,15.1,13,6,6,2,4,0,16,0,0,2,60,114,3.54,1.109,7.6,1.2,2.3,9.4,4.00,1
,Brady Rodgers,25,0,1,.000,15.12,5,1,2,0,0,0,8.1,15,14,14,0,7,0,3,1,0,0,48,27,5.31,2.640,16.2,0.0,7.6,3.2,0.43,1
,Kevin Chapman*,28,0,0,,9.00,9,0,1,0,0,0,8.0,15,8,8,0,4,0,6,0,0,0,42,46,3.15,2.375,16.9,0.0,4.5,6.8,1.50,1
,David Paulino,22,0,1,.000,5.14,3,1,1,0,0,0,7.0,6,4,4,0,3,0,2,1,0,2,29,80,4.29,1.286,7.7,0.0,3.9,2.6,0.67,1
,Erik Kratz,36,0,0,,9.00,1,0,1,0,0,0,1.0,3,2,1,0,0,0,0,0,0,2,6,61,3.15,3.000,27.0,0.0,0.0,0.0,,1
,Tyler White,25,0,0,,9.00,1,0,1,0,0,0,1.0,1,1,1,1,0,0,0,0,0,0,4,61,16.15,1.000,9.0,9.0,0.0,0.0,,1
,Team Totals,28.6,84,78,.519,4.06,162,162,160,2,1,44,1468.0,1441,701,663,181,453,19,1396,39,2,98,6180,97,3.85,1.290,8.8,1.1,2.8,8.6,3.08,1
,Rank in 15 AL teams,,8,7,,5,,,,8,7,6,1 ,11,4,7,2,2,,2,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
