Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jered Weaver,33,12,12,.500,5.06,31,31,0,1,1,0,178.0,209,106,100,37,51,2,103,4,2,1,767,79,5.62,1.461,10.6,1.9,2.6,5.2,2.02,1
SP,Matt Shoemaker,29,9,13,.409,3.88,27,27,0,1,1,0,160.0,166,71,69,18,30,1,143,7,0,2,668,103,3.51,1.225,9.3,1.0,1.7,8.0,4.77,1
SP,Hector Santiago*,28,10,4,.714,4.25,22,22,0,0,0,0,120.2,104,61,57,20,57,0,107,4,1,2,515,94,5.04,1.334,7.8,1.5,4.3,8.0,1.88,1
SP,Jhoulys Chacin,28,5,6,.455,4.68,29,17,5,1,0,0,117.1,124,64,61,10,47,4,92,5,1,8,515,86,4.02,1.457,9.5,0.8,3.6,7.1,1.96,1
SP,Ricky Nolasco,33,4,6,.400,3.21,11,11,0,1,1,0,73.0,63,27,26,8,15,0,51,2,0,3,290,125,3.87,1.068,7.8,1.0,1.8,6.3,3.40,1
SP,Nick Tropeano,25,3,2,.600,3.56,13,13,0,0,0,0,68.1,70,27,27,14,31,1,68,2,0,4,296,113,5.27,1.478,9.2,1.8,4.1,9.0,2.19,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Huston Street,32,3,2,.600,6.45,26,0,21,0,0,9,22.1,31,16,16,5,12,2,14,0,0,0,105,63,6.41,1.925,12.5,2.0,4.8,5.6,1.17,1
RP,Jose Alvarez*,27,1,3,.250,3.45,64,0,12,0,0,0,57.1,71,29,22,4,15,4,51,1,0,2,256,117,3.11,1.500,11.1,0.6,2.4,8.0,3.40,1
RP,Fernando Salas,31,3,6,.333,4.47,58,0,22,0,0,6,56.1,52,28,28,9,19,1,45,0,0,0,231,90,4.64,1.260,8.3,1.4,3.0,7.2,2.37,1
RP,Mike Morin,25,2,2,.500,4.37,60,0,8,0,0,0,55.2,52,31,27,6,15,1,49,1,1,1,227,92,3.65,1.204,8.4,1.0,2.4,7.9,3.27,1
RP,Cam Bedrosian,24,2,0,1.000,1.12,45,0,9,0,0,1,40.1,30,7,5,1,14,1,51,2,0,3,162,362,2.13,1.091,6.7,0.2,3.1,11.4,3.64,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Deolis Guerra,27,3,0,1.000,3.21,44,0,11,0,0,0,53.1,52,23,19,6,7,0,36,2,1,2,220,126,3.76,1.106,8.8,1.0,1.2,6.1,5.14,1
,Tyler Skaggs*,24,3,4,.429,4.17,10,10,0,0,0,0,49.2,51,23,23,5,23,0,50,2,0,0,219,97,3.95,1.490,9.2,0.9,4.2,9.1,2.17,1
,JC Ramirez,27,2,1,.667,2.91,43,0,9,0,0,1,46.1,42,17,15,5,13,0,31,4,0,4,196,138,4.31,1.187,8.2,1.0,2.5,6.0,2.38,1
,Tim Lincecum,32,2,6,.250,9.16,9,9,0,0,0,0,38.1,68,41,39,11,23,0,32,2,0,3,200,44,7.16,2.374,16.0,2.6,5.4,7.5,1.39,1
,A.J. Achter,27,1,0,1.000,3.11,27,0,17,0,0,0,37.2,43,13,13,7,12,1,14,1,0,0,160,130,5.85,1.460,10.3,1.7,2.9,3.3,1.17,1
,Joe Smith,32,1,4,.200,3.82,38,0,16,0,0,6,37.2,36,16,16,4,13,3,25,5,1,0,160,106,4.63,1.301,8.6,1.0,3.1,6.0,1.92,1
