Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Luis Perdomo,23,9,10,.474,5.71,35,20,8,1,0,0,146.2,187,99,93,23,46,7,105,7,0,10,662,70,4.84,1.589,11.5,1.4,2.8,6.4,2.28,1
SP,Christian Friedrich*,28,5,12,.294,4.80,24,23,0,0,0,0,129.1,131,74,69,13,52,2,100,2,0,7,567,83,4.16,1.415,9.1,0.9,3.6,7.0,1.92,1
SP,Drew Pomeranz*,27,8,7,.533,2.47,17,17,0,0,0,0,102.0,67,30,28,8,41,2,115,1,0,7,411,161,3.15,1.059,5.9,0.7,3.6,10.1,2.80,1
SP,Colin Rea,25,5,5,.500,4.98,19,18,0,0,0,0,99.1,101,63,55,12,44,4,76,8,1,0,443,80,4.76,1.460,9.2,1.1,4.0,6.9,1.73,1
SP,Andrew Cashner,29,4,7,.364,4.76,16,16,0,0,0,0,79.1,80,47,42,13,30,0,67,6,0,1,347,84,4.95,1.387,9.1,1.5,3.4,7.6,2.23,1
SP,Edwin Jackson,32,5,6,.455,5.89,13,13,0,0,0,0,73.1,79,49,48,12,35,2,54,1,0,5,326,68,5.27,1.555,9.7,1.5,4.3,6.6,1.54,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Fernando Rodney,39,0,1,.000,0.31,28,0,24,0,0,17,28.2,13,2,1,0,12,0,33,2,1,1,109,1279,2.31,0.872,4.1,0.0,3.8,10.4,2.75,1
RP,Brad Hand*,26,4,4,.500,2.92,82,0,16,0,0,1,89.1,63,32,29,8,36,4,111,1,0,7,364,136,3.07,1.108,6.3,0.8,3.6,11.2,3.08,1
RP,Brandon Maurer,25,0,5,.000,4.52,71,0,36,0,0,13,69.2,65,37,35,7,23,5,72,2,0,3,300,88,3.46,1.263,8.4,0.9,3.0,9.3,3.13,1
RP,Ryan Buchter*,29,3,0,1.000,2.86,67,0,10,0,0,1,63.0,34,20,20,4,31,3,78,2,0,3,247,140,3.07,1.032,4.9,0.6,4.4,11.1,2.52,1
RP,Kevin Quackenbush,27,7,7,.500,3.92,60,0,17,0,0,2,59.2,55,27,26,8,22,2,42,0,0,2,253,102,4.59,1.291,8.3,1.2,3.3,6.3,1.91,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Carlos Villanueva,32,2,2,.500,5.96,51,0,11,0,0,1,74.0,89,50,49,17,14,4,61,3,0,2,321,67,5.17,1.392,10.8,2.1,1.7,7.4,4.36,1
,James Shields,34,2,7,.222,4.28,11,11,0,0,0,0,67.1,69,33,32,9,27,2,57,1,0,3,284,93,4.44,1.426,9.2,1.2,3.6,7.6,2.11,1
,Paul Clemens,28,3,5,.375,3.67,16,12,2,0,0,0,61.1,61,32,25,9,23,0,47,3,1,4,267,109,4.79,1.370,9.0,1.3,3.4,6.9,2.04,1
,Clayton Richard*,32,3,3,.500,2.52,11,9,0,0,0,0,53.2,58,21,15,4,24,0,34,0,0,2,234,159,4.19,1.528,9.7,0.7,4.0,5.7,1.42,1
