Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,Notes,MLB
Erisbel Arruebarrena,24,12,54,49,8,12,4,1,2,11,1,0,2,24,.245,.259,.490,.749,24,0,0,0,3,0,,1
James Baldwin*,22,112,419,374,62,81,20,6,14,43,28,4,36,169,.217,.292,.414,.706,155,2,4,4,1,0,,0
Jose Capellan,23,25,90,81,7,17,3,0,0,4,1,0,7,20,.210,.270,.247,.517,20,5,0,1,1,0,,0
Brandon Dixon,22,94,416,390,59,102,23,4,9,46,8,7,12,103,.262,.284,.410,.695,160,6,2,8,4,0,,1
Kyle Farmer,23,36,146,130,8,31,5,1,0,15,2,0,10,28,.238,.306,.292,.598,38,6,3,2,1,0,,1
Jon Garcia,22,46,201,192,27,41,9,0,11,29,0,0,7,56,.214,.239,.432,.671,83,5,0,0,2,1,,0
Robbie Garvey*,25,114,478,424,69,97,15,10,7,45,22,5,32,105,.229,.290,.361,.651,153,1,6,13,3,0,,0
Casio Grider,26,29,124,115,16,25,5,1,2,8,10,1,7,32,.217,.268,.330,.599,38,1,1,1,0,0,,0
Alex Guerrero,27,5,21,19,3,7,4,1,0,2,0,0,2,2,.368,.429,.684,1.113,13,0,0,0,0,0,,1
Chris Jacobs,25,126,548,451,68,120,28,1,25,94,1,2,75,117,.266,.387,.499,.886,225,12,17,0,5,3,,0
Adam Law,24,106,468,403,65,110,20,2,0,37,19,10,41,69,.273,.349,.333,.682,134,5,9,10,5,0,,0
Pratt Maynard*,24,49,197,174,15,49,19,1,2,27,0,0,19,38,.282,.347,.437,.784,76,8,0,1,3,1,,0
James McDonald#,22,6,19,19,3,4,2,0,0,2,0,0,0,5,.211,.211,.316,.526,6,1,0,0,0,0,,0
Aaron Miller*,26,102,434,374,53,96,28,6,14,60,2,0,51,123,.257,.350,.476,.826,178,4,5,0,4,3,,0
Delvis Morales#,23,1,4,3,0,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,1,0,0,0,0,0,,0
Dillon Moyer,22,37,133,117,9,24,6,0,1,7,0,1,9,38,.205,.285,.282,.567,33,6,4,3,0,0,,0
Tyler Ogle,23,81,317,267,40,73,15,2,7,26,0,1,44,59,.273,.383,.423,.806,113,7,4,1,1,1,,0
Steve Proscia,24,115,477,430,50,100,19,2,14,60,9,3,30,104,.233,.291,.384,.675,165,8,8,3,6,1,,0
Jeremy Rathjen,24,92,398,342,54,92,20,2,16,44,9,2,39,93,.269,.350,.480,.829,164,10,5,9,3,1,,0
Leo Rodriguez,22,35,135,128,16,40,2,1,0,6,1,1,5,13,.313,.336,.344,.680,44,4,0,1,1,0,,0
Corey Seager*,20,80,365,327,61,115,34,2,18,70,5,1,30,76,.352,.411,.633,1.044,207,6,5,0,3,2,,1
Justin Turner,29,2,7,5,1,1,0,0,0,0,0,0,2,0,.200,.429,.200,.629,1,1,0,0,0,0,,1
Juan Uribe,35,5,19,19,4,6,2,0,0,3,0,0,0,2,.316,.316,.421,.737,8,2,0,0,0,0,,1
Scott Wingo*,25,5,14,11,1,1,0,0,0,0,0,0,3,6,.091,.286,.091,.377,1,0,0,0,0,0,,0
24 Players,23.6,140,5484,4844,699,1245,283,43,142,639,118,38,464,1283,.257,.328,.421,.749,2040,100,73,57,46,13,,0
