Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Jake Peavy,31,11,12,.478,3.37,32,32,0,4,1,0,219.0,191,88,82,27,49,1,194,10,2,3,882,126,3.73,1.096,7.8,1.1,2.0,8.0,3.96,1
SP,Chris Sale*,23,17,8,.680,3.05,30,29,0,1,0,0,192.0,167,66,65,19,51,5,192,6,0,6,772,140,3.27,1.135,7.8,0.9,2.4,9.0,3.76,1
SP,Gavin Floyd,29,12,11,.522,4.29,29,29,0,0,0,0,168.0,166,84,80,22,63,2,144,14,0,8,724,99,4.46,1.363,8.9,1.2,3.4,7.7,2.29,1
SP,Jose Quintana*,23,6,6,.500,3.76,25,22,2,0,0,0,136.1,142,62,57,14,42,4,81,3,2,10,568,113,4.23,1.350,9.4,0.9,2.8,5.3,1.93,1
SP,Philip Humber,29,5,5,.500,6.44,26,16,6,1,1,0,102.0,113,74,73,23,44,1,85,4,0,9,462,66,5.77,1.539,10.0,2.0,3.9,7.5,1.93,1
SP,Francisco Liriano*,28,3,2,.600,5.40,12,11,0,0,0,0,56.2,54,34,34,7,32,1,58,3,0,5,253,79,4.51,1.518,8.6,1.1,5.1,9.2,1.81,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Addison Reed,23,3,2,.600,4.75,62,0,44,0,0,29,55.0,57,30,29,6,18,3,54,2,1,0,238,90,3.64,1.364,9.3,1.0,2.9,8.8,3.00,1
RP,Nate Jones,26,8,0,1.000,2.39,65,0,11,0,0,0,71.2,67,19,19,4,32,3,65,1,0,5,301,179,3.39,1.381,8.4,0.5,4.0,8.2,2.03,1
RP,Hector Santiago*,24,4,1,.800,3.33,42,4,19,0,0,4,70.1,54,26,26,10,40,1,79,7,2,5,306,128,4.70,1.336,6.9,1.3,5.1,10.1,1.98,1
RP,Matt Thornton*,35,4,10,.286,3.46,74,0,18,0,0,3,65.0,63,27,25,4,17,4,53,3,0,2,266,123,3.19,1.231,8.7,0.6,2.4,7.3,3.12,1
RP,Jesse Crain,30,2,3,.400,2.44,51,0,6,0,0,0,48.0,29,14,13,5,23,1,60,1,0,4,194,176,3.45,1.083,5.4,0.9,4.3,11.3,2.61,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,John Danks*,27,3,4,.429,5.70,9,9,0,0,0,0,53.2,57,35,34,7,23,0,30,1,0,5,238,75,5.01,1.491,9.6,1.2,3.9,5.0,1.30,1
,Dylan Axelrod,26,2,2,.500,5.47,14,7,4,0,0,0,51.0,56,32,31,8,21,0,40,4,0,1,231,78,5.04,1.510,9.9,1.4,3.7,7.1,1.90,1
,Brett Myers,31,3,4,.429,3.12,35,0,12,0,0,0,34.2,30,13,12,4,9,1,21,1,0,1,138,138,4.25,1.125,7.8,1.0,2.3,5.5,2.33,1
,Zach Stewart,25,1,2,.333,6.00,18,1,8,0,0,0,30.0,41,26,20,10,4,0,16,0,1,0,134,72,6.76,1.500,12.3,3.0,1.2,4.8,4.00,1
,Will Ohman*,34,0,2,.000,6.41,32,0,9,0,0,0,26.2,23,19,19,6,5,0,13,6,1,0,112,67,6.28,1.050,7.8,2.0,1.7,4.4,2.60,1
,Brian Omogrosso,28,0,0,,2.57,17,0,1,0,0,0,21.0,20,6,6,3,9,0,18,0,0,0,90,168,4.52,1.381,8.6,1.3,3.9,7.7,2.00,1
,Leyson Septimo*,26,0,2,.000,5.02,21,0,5,0,0,0,14.1,8,8,8,3,6,1,14,1,0,2,58,87,5.33,0.977,5.0,1.9,3.8,8.8,2.33,1
,Donnie Veal*,27,0,0,,1.38,24,0,5,0,0,1,13.0,5,2,2,0,4,0,19,0,0,0,49,316,1.10,0.692,3.5,0.0,2.8,13.2,4.75,1
,Eric Stults*,32,0,0,,2.70,2,1,1,0,0,0,6.2,6,2,2,0,4,0,4,1,0,0,30,166,4.15,1.500,8.1,0.0,5.4,5.4,1.00,1
,Pedro Hernandez*,23,0,1,.000,18.00,1,1,0,0,0,0,4.0,12,8,8,3,1,0,2,0,0,0,25,26,12.60,3.250,27.0,6.8,2.3,4.5,2.00,1
,Jhan Marinez,23,0,0,,0.00,2,0,1,0,0,0,2.2,2,0,0,0,2,1,1,0,0,0,11,,4.60,1.500,6.8,0.0,6.8,3.4,0.50,1
,Deunte Heath,26,0,0,,4.50,3,0,2,0,0,0,2.0,1,1,1,1,1,0,1,0,0,0,7,112,10.10,1.000,4.5,4.5,4.5,4.5,1.00,1
,Dewayne Wise*,34,0,0,,0.00,1,0,1,0,0,0,1.0,1,0,0,0,1,0,0,0,0,0,4,,6.10,2.000,9.0,0.0,9.0,0.0,0.00,1
,Brian Bruney,30,1,0,1.000,0.00,1,0,1,0,0,0,1.0,0,0,0,0,2,0,2,0,0,0,5,,5.10,2.000,0.0,0.0,18.0,18.0,1.00,1
,Team Totals,27.4,85,77,.525,4.02,162,162,156,6,2,37,1445.2,1365,676,646,186,503,29,1246,68,9,66,6098,106,4.23,1.292,8.5,1.2,3.1,7.8,2.48,1
,Rank in 14 AL teams,,8,7,,8,,,,5,5,11,6 ,5,6,9,9,10,,5,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
