Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Clayton Kershaw*,24,14,9,.609,2.53,33,33,0,2,2,0,227.2,170,70,64,16,63,5,229,5,2,6,901,150,2.89,1.023,6.7,0.6,2.5,9.1,3.63,1
SP,Chris Capuano*,33,12,12,.500,3.72,33,33,0,0,0,0,198.1,188,91,82,25,54,4,162,2,0,6,817,102,3.95,1.220,8.5,1.1,2.5,7.4,3.00,1
SP,Aaron Harang,34,10,10,.500,3.61,31,31,0,0,0,0,179.2,167,85,72,14,85,10,131,4,0,4,786,105,4.14,1.403,8.4,0.7,4.3,6.6,1.54,1
SP,Chad Billingsley,27,10,9,.526,3.55,25,25,0,0,0,0,149.2,148,66,59,11,45,2,128,5,0,5,634,107,3.34,1.290,8.9,0.7,2.7,7.7,2.84,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Kenley Jansen,24,5,3,.625,2.35,65,0,40,0,0,25,65.0,33,18,17,6,22,1,99,3,0,3,252,162,2.40,0.846,4.6,0.8,3.0,13.7,4.50,1
RP,Ronald Belisario,29,8,1,.889,2.54,68,0,13,0,0,1,71.0,47,22,20,3,29,4,69,4,0,1,286,150,3.10,1.070,6.0,0.4,3.7,8.7,2.38,1
RP,Jamey Wright,37,5,3,.625,3.72,66,0,22,0,0,0,67.2,72,35,28,2,30,7,54,4,0,2,306,102,3.39,1.507,9.6,0.3,4.0,7.2,1.80,1
RP,Josh Lindblom,25,2,2,.500,3.02,48,0,12,0,0,0,47.2,42,16,16,9,18,0,43,3,0,1,197,127,5.07,1.259,7.9,1.7,3.4,8.1,2.39,1
RP,Javy Guerra,26,2,3,.400,2.60,45,0,17,0,0,8,45.0,44,13,13,1,23,5,37,1,0,1,196,147,3.34,1.489,8.8,0.2,4.6,7.4,1.61,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Joe Blanton,31,2,4,.333,4.99,10,10,0,0,0,0,57.2,66,32,32,7,16,3,51,0,0,1,246,76,3.74,1.422,10.3,1.1,2.5,8.0,3.19,1
,Nathan Eovaldi,22,1,6,.143,4.15,10,10,0,0,0,0,56.1,63,27,26,5,20,2,34,0,0,1,241,92,4.11,1.473,10.1,0.8,3.2,5.4,1.70,1
,Ted Lilly*,36,5,1,.833,3.14,8,8,0,0,0,0,48.2,36,23,17,3,19,1,31,2,0,3,202,122,3.92,1.130,6.7,0.6,3.5,5.7,1.63,1
,Josh Beckett,32,2,3,.400,2.93,7,7,0,0,0,0,43.0,43,16,14,5,14,4,38,0,0,1,183,131,3.82,1.326,9.0,1.0,2.9,8.0,2.71,1
,Shawn Tolleson,24,3,1,.750,4.30,40,0,12,0,0,0,37.2,30,19,18,4,20,1,39,1,0,0,160,89,4.08,1.327,7.2,1.0,4.8,9.3,1.95,1
,Scott Elbert*,26,1,1,.500,2.20,43,0,12,0,0,0,32.2,27,8,8,3,13,1,29,1,0,3,133,174,3.80,1.224,7.4,0.8,3.6,8.0,2.23,1
,Brandon League,29,2,1,.667,2.30,28,0,15,0,0,6,27.1,17,7,7,0,14,4,27,1,0,1,108,167,2.77,1.134,5.6,0.0,4.6,8.9,1.93,1
,Stephen Fife,25,0,2,.000,2.70,5,5,0,0,0,0,26.2,25,8,8,2,12,0,20,2,0,4,115,143,4.15,1.388,8.4,0.7,4.1,6.8,1.67,1
,Todd Coffey,31,1,0,1.000,4.66,23,0,5,0,0,0,19.1,17,11,10,1,9,1,18,2,0,1,83,83,3.61,1.345,7.9,0.5,4.2,8.4,2.00,1
,Matt Guerrier,33,0,2,.000,3.86,16,0,2,0,0,0,14.0,8,6,6,3,7,1,9,1,0,0,56,101,6.31,1.071,5.1,1.9,4.5,5.8,1.29,1
,Randy Choate*,36,0,0,,4.05,36,0,0,0,0,0,13.1,13,7,6,1,9,3,11,2,0,0,64,96,4.90,1.650,8.8,0.7,6.1,7.4,1.22,1
,Paco Rodriguez*,21,0,1,.000,1.35,11,0,2,0,0,0,6.2,3,1,1,0,4,1,6,0,0,0,26,298,3.10,1.050,4.1,0.0,5.4,8.1,1.50,1
,Mike MacDougal,35,0,0,,7.94,7,0,1,0,0,0,5.2,9,5,5,0,6,0,4,0,0,0,32,51,4.86,2.647,14.3,0.0,9.5,6.4,0.67,1
,Josh Wall,25,1,0,1.000,4.76,7,0,6,0,0,0,5.2,3,3,3,1,1,0,4,1,0,2,21,85,5.04,0.706,4.8,1.6,1.6,6.4,4.00,1
,John Ely,26,0,2,.000,20.25,2,0,1,0,0,0,2.2,6,6,6,0,4,2,3,1,0,0,19,22,6.47,3.750,20.3,0.0,13.5,10.1,0.75,1
,Rubby De La Rosa,23,0,0,,27.00,1,0,0,0,0,0,0.2,0,2,2,0,2,0,0,0,0,0,4,23,12.10,3.000,0.0,0.0,27.0,0.0,0.00,1
,Team Totals,29.1,86,76,.531,3.34,162,162,160,2,2,40,1449.2,1277,597,538,122,539,62,1276,45,2,46,6068,114,3.64,1.253,7.9,0.8,3.3,7.9,2.37,1
,Rank in 16 NL teams,,6,11,,2,,,,12,8,10,7 ,1,3,1,1,12,,4,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
