Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,James Shields,30,15,10,.600,3.52,33,33,0,3,2,0,227.2,208,103,89,25,58,2,223,11,1,7,944,109,3.47,1.168,8.2,1.0,2.3,8.8,3.84,1
SP,David Price*,26,20,5,.800,2.56,31,31,0,2,1,0,211.0,173,63,60,16,59,2,205,5,1,8,836,150,3.05,1.100,7.4,0.7,2.5,8.7,3.47,1
SP,Matt Moore*,23,11,11,.500,3.81,31,31,0,0,0,0,177.1,158,85,75,18,81,5,175,7,1,8,759,101,3.93,1.348,8.0,0.9,4.1,8.9,2.16,1
SP,Jeremy Hellickson,25,10,11,.476,3.10,31,31,0,0,0,0,177.0,163,68,61,25,59,3,124,4,0,5,741,124,4.60,1.254,8.3,1.3,3.0,6.3,2.10,1
SP,Alex Cobb,24,11,9,.550,4.03,23,23,0,2,1,0,136.1,130,67,61,11,40,2,106,9,1,8,569,96,3.67,1.247,8.6,0.7,2.6,7.0,2.65,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Fernando Rodney,35,2,2,.500,0.60,76,0,65,0,0,48,74.2,43,9,5,2,15,1,76,3,0,4,282,641,2.13,0.777,5.2,0.2,1.8,9.2,5.07,1
RP,Joel Peralta,36,2,6,.250,3.63,76,0,9,0,0,2,67.0,49,28,27,9,17,2,84,1,0,5,264,107,3.14,0.985,6.6,1.2,2.3,11.3,4.94,1
RP,Burke Badenhop,29,3,2,.600,3.03,66,0,14,0,0,0,62.1,63,24,21,6,12,5,42,1,0,1,262,128,3.62,1.203,9.1,0.9,1.7,6.1,3.50,1
RP,Jake McGee*,25,5,2,.714,1.95,69,0,13,0,0,0,55.1,33,13,12,3,11,4,73,1,0,3,212,198,1.81,0.795,5.4,0.5,1.8,11.9,6.64,1
RP,J.P. Howell*,29,1,0,1.000,3.04,55,0,10,0,0,0,50.1,39,17,17,7,22,2,42,4,0,1,203,127,4.78,1.212,7.0,1.3,3.9,7.5,1.91,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wade Davis,26,3,0,1.000,2.43,54,0,15,0,0,0,70.1,48,20,19,5,29,2,87,0,0,2,284,159,2.78,1.095,6.1,0.6,3.7,11.1,3.00,1
,Jeff Niemann,29,2,3,.400,3.08,8,8,0,0,0,0,38.0,30,17,13,2,12,0,34,2,0,2,156,126,3.10,1.105,7.1,0.5,2.8,8.1,2.83,1
,Cesar Ramos*,28,1,0,1.000,2.10,17,1,9,0,0,0,30.0,19,7,7,2,10,0,29,2,0,0,120,185,3.23,0.967,5.7,0.6,3.0,8.7,2.90,1
,Chris Archer,23,1,3,.250,4.60,6,4,1,0,0,0,29.1,23,17,15,3,13,0,36,1,0,2,122,85,3.40,1.227,7.1,0.9,4.0,11.0,2.77,1
,Kyle Farnsworth,36,1,6,.143,4.00,34,0,8,0,0,0,27.0,22,13,12,1,14,2,25,1,0,2,120,97,3.39,1.333,7.3,0.3,4.7,8.3,1.79,1
,Brandon Gomes,27,2,2,.500,5.09,15,0,4,0,0,0,17.2,16,12,10,2,12,3,15,2,0,1,83,77,5.25,1.585,8.2,1.0,6.1,7.6,1.25,1
,Dane De La Rosa,29,0,0,,12.60,5,0,5,0,0,0,5.0,7,7,7,2,2,0,5,0,0,0,22,33,7.50,1.800,12.6,3.6,3.6,9.0,2.50,1
,Josh Lueke,27,0,0,,18.90,3,0,2,0,0,0,3.1,9,7,7,0,3,0,2,0,0,0,21,23,4.60,3.600,24.3,0.0,8.1,5.4,0.67,1
,Team Totals,27.3,90,72,.556,3.19,162,162,155,7,4,50,1459.2,1233,577,518,139,469,35,1383,54,4,59,6000,121,3.51,1.166,7.6,0.9,2.9,8.5,2.95,1
,Rank in 14 AL teams,,5,10,,1,,,,3,2,3,3 ,1,1,1,1,7,,1,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
