Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Cole Hamels*,28,17,6,.739,3.05,31,31,0,2,2,0,215.1,190,80,73,24,52,3,216,3,2,3,867,132,3.30,1.124,7.9,1.0,2.2,9.0,4.15,1
SP,Cliff Lee*,33,6,9,.400,3.16,30,30,0,0,0,0,211.0,207,79,74,26,28,0,207,0,0,4,847,128,3.13,1.114,8.8,1.1,1.2,8.8,7.39,1
SP,Kyle Kendrick,27,11,12,.478,3.90,37,25,2,1,1,0,159.1,154,76,69,20,49,4,116,7,0,1,674,104,4.33,1.274,8.7,1.1,2.8,6.6,2.37,1
SP,Roy Halladay,35,11,8,.579,4.49,25,25,0,0,0,0,156.1,155,78,78,18,36,0,132,5,0,2,646,90,3.69,1.222,8.9,1.0,2.1,7.6,3.67,1
SP,Joe Blanton,31,8,9,.471,4.59,21,20,1,2,1,0,133.1,141,74,68,22,18,2,115,3,0,4,560,88,3.99,1.193,9.5,1.5,1.2,7.8,6.39,1
SP,Vance Worley,24,6,9,.400,4.20,23,23,0,0,0,0,133.0,154,69,62,12,47,4,107,6,0,1,590,96,3.85,1.511,10.4,0.8,3.2,7.2,2.28,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Jonathan Papelbon,31,5,6,.455,2.44,70,0,64,0,0,38,70.0,56,22,19,8,18,1,92,4,0,0,284,166,2.90,1.057,7.2,1.0,2.3,11.8,5.11,1
RP,Antonio Bastardo*,26,2,5,.286,4.33,65,0,10,0,0,1,52.0,40,26,25,7,26,3,81,2,0,5,224,94,3.35,1.269,6.9,1.2,4.5,14.0,3.12,1
RP,Michael Schwimer,26,2,1,.667,4.46,35,0,16,0,0,0,34.1,30,18,17,3,16,2,36,2,0,1,147,91,3.71,1.340,7.9,0.8,4.2,9.4,2.25,1
RP,Chad Qualls,33,1,1,.500,4.60,35,0,6,0,0,0,31.1,39,18,16,7,9,3,19,0,0,2,140,89,5.65,1.532,11.2,2.0,2.6,5.5,2.11,1
RP,Jeremy Horst*,26,2,0,1.000,1.15,32,0,9,0,0,0,31.1,21,8,4,1,14,1,40,1,0,1,125,355,2.39,1.117,6.0,0.3,4.0,11.5,2.86,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Tyler Cloyd,25,2,2,.500,4.91,6,6,0,0,0,0,33.0,33,18,18,8,7,0,30,2,0,0,138,83,5.25,1.212,9.0,2.2,1.9,8.2,4.29,1
,Raúl Valdés*,34,3,2,.600,2.90,27,1,7,0,0,0,31.0,18,10,10,3,5,1,35,0,0,0,113,141,2.58,0.742,5.2,0.9,1.5,10.2,7.00,1
,Jake Diekman*,25,1,1,.500,3.95,32,0,7,0,0,0,27.1,25,17,12,1,20,3,35,3,0,1,131,103,3.53,1.646,8.2,0.3,6.6,11.5,1.75,1
,Joe Savery*,26,1,2,.333,5.40,19,0,8,0,0,0,25.0,26,17,15,4,8,1,16,1,1,0,108,76,4.98,1.360,9.4,1.4,2.9,5.8,2.00,1
,B.J. Rosenberg,26,1,2,.333,6.12,22,1,3,0,0,0,25.0,18,17,17,4,14,0,24,2,0,0,106,67,5.18,1.280,6.5,1.4,5.0,8.6,1.71,1
,Josh Lindblom,25,1,3,.250,4.63,26,0,6,0,0,1,23.1,19,15,12,4,17,2,27,1,0,1,107,88,5.32,1.543,7.3,1.5,6.6,10.4,1.59,1
,Phillippe Aumont,23,0,1,.000,3.68,18,0,3,0,0,2,14.2,10,6,6,0,9,1,14,1,0,2,65,112,3.23,1.295,6.1,0.0,5.5,8.6,1.56,1
,José Contreras,40,1,0,1.000,5.27,17,0,3,0,0,0,13.2,13,10,8,1,3,0,15,1,0,0,56,79,2.73,1.171,8.6,0.7,2.0,9.9,5.00,1
,Justin De Fratus,24,0,0,,3.38,13,0,2,0,0,0,10.2,7,5,4,0,5,1,8,0,0,1,44,124,3.00,1.125,5.9,0.0,4.2,6.8,1.60,1
,David Herndon,26,0,1,.000,4.70,5,0,2,0,0,0,7.2,10,4,4,1,1,0,8,0,0,0,33,90,3.10,1.435,11.7,1.2,1.2,9.4,8.00,1
,Brian Sanches,33,0,1,.000,9.95,6,0,3,0,0,0,6.1,12,7,7,4,3,1,5,0,0,0,34,43,11.15,2.368,17.1,5.7,4.3,7.1,1.67,1
,Michael Stutes,25,0,0,,6.35,6,0,4,0,0,0,5.2,7,6,4,0,4,0,5,0,0,1,29,68,3.45,1.941,11.1,0.0,6.4,7.9,1.25,1
,Tyson Brummett,27,0,0,,0.00,1,0,1,0,0,0,0.2,2,0,0,0,0,0,2,0,0,0,4,,-2.91,3.000,27.0,0.0,0.0,27.0,,1
,Team Totals,29.3,81,81,.500,3.83,162,162,157,5,4,42,1451.1,1387,680,618,178,409,33,1385,44,3,30,6072,105,3.72,1.237,8.6,1.1,2.5,8.6,3.39,1
,Rank in 16 NL teams,,8,8,,7,,,,3,5,8,5 ,9,8,8,15,1,,2,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
