Pos,Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,ERA+,FIP,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
SP,Mark Buehrle*,33,13,13,.500,3.74,31,31,0,1,0,0,202.1,197,88,84,26,40,3,125,4,0,2,828,109,4.18,1.171,8.8,1.2,1.8,5.6,3.13,1
SP,Josh Johnson,28,8,14,.364,3.81,31,31,0,0,0,0,191.1,180,84,81,14,65,7,165,4,0,5,798,107,3.40,1.280,8.5,0.7,3.1,7.8,2.54,1
SP,Ricky Nolasco,29,12,13,.480,4.48,31,31,0,3,2,0,191.0,214,100,95,18,47,9,125,8,1,8,832,91,3.88,1.366,10.1,0.8,2.2,5.9,2.66,1
SP,Carlos Zambrano,31,7,10,.412,4.49,35,20,5,1,1,0,132.1,123,75,66,9,75,1,95,10,0,1,591,91,4.47,1.496,8.4,0.6,5.1,6.5,1.27,1
SP,Anibal Sanchez,28,5,7,.417,3.94,19,19,0,0,0,0,121.0,119,59,53,12,33,2,110,2,1,4,504,104,3.43,1.256,8.9,0.9,2.5,8.2,3.33,1
SP,Nathan Eovaldi,22,3,7,.300,4.43,12,12,0,0,0,0,63.0,70,32,31,5,27,1,44,3,0,0,285,92,4.16,1.540,10.0,0.7,3.9,6.3,1.63,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CL,Heath Bell,34,4,5,.444,5.09,73,0,41,0,0,19,63.2,70,38,36,5,29,3,59,2,0,2,286,80,3.72,1.555,9.9,0.7,4.1,8.3,2.03,1
RP,Chad Gaudin,29,4,2,.667,4.54,46,0,11,0,0,0,69.1,72,39,35,6,26,5,57,3,1,3,302,90,3.83,1.413,9.3,0.8,3.4,7.4,2.19,1
RP,Steve Cishek,26,5,2,.714,2.69,68,0,36,0,0,15,63.2,54,26,19,3,29,6,68,6,1,1,275,152,3.22,1.304,7.6,0.4,4.1,9.6,2.34,1
RP,Ryan Webb,26,4,3,.571,4.03,65,0,21,0,0,0,60.1,72,30,27,2,20,8,44,4,0,0,270,102,3.26,1.525,10.7,0.3,3.0,6.6,2.20,1
RP,Mike Dunn*,27,0,3,.000,4.91,60,0,8,0,0,1,44.0,49,31,24,3,29,8,47,0,0,2,208,84,3.82,1.773,10.0,0.6,5.9,9.6,1.62,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Wade LeBlanc*,27,2,5,.286,3.67,25,9,1,0,0,0,68.2,71,30,28,7,19,1,43,1,0,1,284,111,4.04,1.311,9.3,0.9,2.5,5.6,2.26,1
,Jacob Turner,21,1,4,.200,3.38,7,7,0,0,0,0,42.2,33,21,16,5,9,2,29,0,0,4,170,122,3.89,0.984,7.0,1.1,1.9,6.1,3.22,1
,Edward Mujica,28,0,3,.000,4.38,41,0,14,0,0,2,39.0,36,21,19,6,9,2,26,1,0,0,161,94,4.53,1.154,8.3,1.4,2.1,6.0,2.89,1
,Randy Choate*,36,0,0,,2.49,44,0,4,0,0,1,25.1,16,11,7,0,9,0,27,3,0,2,104,166,2.38,0.987,5.7,0.0,3.2,9.6,3.00,1
,Dan Jennings*,25,1,0,1.000,1.89,22,0,4,0,0,0,19.0,18,5,4,2,11,1,8,2,0,0,86,219,5.67,1.526,8.5,0.9,5.2,3.8,0.73,1
,Chris Hatcher,27,0,0,,4.30,11,0,7,0,0,0,14.2,17,9,7,3,6,0,10,1,0,1,66,97,5.82,1.568,10.4,1.8,3.7,6.1,1.67,1
,Tom Koehler,26,0,1,.000,5.40,8,1,0,0,0,0,13.1,15,8,8,4,2,1,13,0,0,0,56,77,5.50,1.275,10.1,2.7,1.4,8.8,6.50,1
,AJ Ramos,25,0,0,,3.86,11,0,4,0,0,0,9.1,8,4,4,2,4,0,13,1,0,0,40,110,4.70,1.286,7.7,1.9,3.9,12.5,3.25,1
,Brad Hand*,22,0,1,.000,17.18,1,1,0,0,0,0,3.2,6,7,7,1,6,1,3,0,0,0,23,26,9.91,3.273,14.7,2.5,14.7,7.4,0.50,1
,Sandy Rosario,26,0,0,,18.00,4,0,1,0,0,0,3.0,8,6,6,0,0,0,2,0,0,0,17,25,1.76,2.667,24.0,0.0,0.0,6.0,,1
,Team Totals,28.7,69,93,.426,4.09,162,162,157,5,3,38,1440.2,1448,724,655,133,495,61,1113,55,4,36,6186,100,3.90,1.349,9.0,0.8,3.1,7.0,2.25,1
,Rank in 16 NL teams,,13,4,,11,,,,3,15,12,9 ,13,12,12,3,9,,16,,,,,,,,,,,,,1
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
