Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Juan Aguilera,22,0,0,,3.00,2,0,1,0,0,0,3.0,2,1,1,0,2,0,3,0,0,0,13,1.333,6.0,0.0,6.0,9.0,1.50,,0
Austin Anderson,23,2,1,.667,3.64,21,0,9,0,0,3,29.2,27,17,12,3,12,1,36,2,0,0,131,1.315,8.2,0.9,3.6,10.9,3.00,,0
Jake Baker*,21,2,1,.667,3.68,7,0,2,0,0,0,14.2,12,7,6,0,14,0,24,1,0,3,68,1.773,7.4,0.0,8.6,14.7,1.71,,0
Kory Behenna*,22,4,1,.800,6.56,20,0,6,0,0,4,23.1,32,23,17,1,7,0,28,3,0,3,116,1.671,12.3,0.4,2.7,10.8,4.00,,0
Austin Bergner,22,0,2,.000,6.33,11,2,2,0,0,1,21.1,25,15,15,2,10,0,11,1,0,4,95,1.641,10.5,0.8,4.2,4.6,1.10,,0
Drew Beyer,23,0,0,,0.00,1,0,0,0,0,0,1.0,0,0,0,0,1,0,1,0,0,0,3,1.000,0.0,0.0,9.0,9.0,1.00,,0
Michael Bienlien,21,0,1,.000,4.50,3,0,1,0,0,0,6.0,6,3,3,0,2,0,6,1,0,0,27,1.333,9.0,0.0,3.0,9.0,3.00,,0
Yaya Chentouf,22,0,0,,0.00,5,0,5,0,0,4,4.2,3,0,0,0,0,0,6,0,0,0,16,0.643,5.8,0.0,0.0,11.6,,,0
Maddux Conger,23,0,1,.000,2.57,5,1,0,0,0,0,14.0,12,5,4,1,9,0,12,1,0,1,61,1.500,7.7,0.6,5.8,7.7,1.33,,0
Bairon De La Rosa,22,0,2,.000,10.66,10,0,5,0,0,0,12.2,14,16,15,1,19,0,16,2,0,8,71,2.605,9.9,0.7,13.5,11.4,0.84,,0
Raul De Los Reyes,21,3,3,.500,2.86,21,0,6,0,0,0,28.1,35,12,9,1,5,0,28,0,0,3,126,1.412,11.1,0.3,1.6,8.9,5.60,,0
Jack Dellinger,21,0,1,.000,6.75,2,2,0,0,0,0,9.1,13,7,7,0,1,0,6,3,0,2,44,1.500,12.5,0.0,1.0,5.8,6.00,,0
Doug Domnarski*,24,0,0,,0.00,1,0,0,0,0,0,2.2,2,0,0,0,0,0,2,0,0,1,10,0.750,6.8,0.0,0.0,6.8,,,0
Rodolfo Fajardo*,19,0,0,,9.00,3,1,1,0,0,0,5.0,7,5,5,0,2,0,5,0,0,0,23,1.800,12.6,0.0,3.6,9.0,2.50,,0
Chavez Fernander,21,2,2,.500,2.31,11,8,0,0,0,0,35.0,28,9,9,3,13,0,33,1,0,1,139,1.171,7.2,0.8,3.3,8.5,2.54,,0
Zack Hess,22,0,0,,0.00,5,0,3,0,0,3,5.2,1,0,0,0,3,0,10,0,0,0,21,0.706,1.6,0.0,4.8,15.9,3.33,,0
Xavier Javier,21,3,3,.500,3.90,14,14,0,0,0,0,55.1,50,28,24,2,33,0,39,3,1,8,247,1.500,8.1,0.3,5.4,6.3,1.18,,0
Marco Jimenez,19,3,2,.600,4.13,14,10,1,0,0,0,52.1,50,26,24,8,21,0,36,2,0,2,224,1.357,8.6,1.4,3.6,6.2,1.71,,0
Carson Lance,24,4,3,.571,2.92,12,12,0,0,0,0,52.1,39,20,17,2,32,0,56,1,0,8,227,1.357,6.7,0.3,5.5,9.6,1.75,,0
Andrew Magno*,21,1,0,1.000,2.05,19,0,11,0,0,3,22.0,16,6,5,2,17,1,19,3,0,7,103,1.500,6.5,0.8,7.0,7.8,1.12,,0
Keider Montero,18,2,2,.500,2.55,5,5,0,1,1,0,24.2,22,7,7,2,5,0,26,0,0,0,91,1.095,8.0,0.7,1.8,9.5,5.20,,0
Wes Noble,23,1,1,.500,5.82,7,2,0,0,0,0,17.0,21,11,11,2,7,0,14,1,0,3,81,1.647,11.1,1.1,3.7,7.4,2.00,,0
Jack O'Loughlin*,19,2,4,.333,3.13,13,12,0,0,0,0,60.1,57,24,21,1,24,0,49,4,0,2,256,1.343,8.5,0.1,3.6,7.3,2.04,,0
Cleiverth Perez*,19,0,0,,0.00,1,1,0,0,0,0,5.0,2,0,0,0,2,0,3,0,0,0,19,0.800,3.6,0.0,3.6,5.4,1.50,,0
Zac Shepherd,23,1,3,.250,2.70,13,0,6,0,0,1,20.0,20,7,6,1,6,0,23,2,1,3,86,1.300,9.0,0.5,2.7,10.4,3.83,,0
Alfredo Silva*,20,0,1,.000,0.00,8,3,2,0,0,0,19.0,6,2,0,0,16,2,23,0,1,0,78,1.158,2.8,0.0,7.6,10.9,1.44,,0
Ted Stuka,22,0,2,.000,4.58,10,0,2,0,0,2,17.2,15,11,9,0,9,0,15,2,0,5,73,1.358,7.6,0.0,4.6,7.6,1.67,,0
Bryce Tassin,22,3,0,1.000,2.45,11,0,5,0,0,0,18.1,15,7,5,1,5,1,24,1,0,1,74,1.091,7.4,0.5,2.5,11.8,4.80,,0
