Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Dylan Beasley,21,1,0,1.000,0.00,4,0,1,0,0,0,6.0,5,0,0,0,1,0,5,0,0,0,23,1.000,7.5,0.0,1.5,7.5,5.00,,0
Jordan Bocko,22,1,1,.500,1.96,12,0,7,0,0,0,23.0,16,6,5,1,6,0,11,2,0,4,91,0.957,6.3,0.4,2.3,4.3,1.83,,0
Gilberto Chu*,21,3,2,.600,2.68,15,2,5,0,0,1,43.2,34,13,13,1,14,0,42,0,2,0,174,1.099,7.0,0.2,2.9,8.7,3.00,,0
Brady Dragmire,26,0,0,,0.00,2,0,2,0,0,0,3.0,1,0,0,0,0,0,4,1,1,0,11,0.333,3.0,0.0,0.0,12.0,,,0
Tyler Dyson,21,2,1,.667,1.14,8,8,0,0,0,0,31.2,20,8,4,1,8,0,14,3,0,1,118,0.884,5.7,0.3,2.3,4.0,1.75,,0
Nelson Galindez*,20,0,0,,9.92,7,2,1,0,0,0,16.1,25,18,18,1,15,0,6,1,0,1,86,2.449,13.8,0.6,8.3,3.3,0.40,,0
Niomar Gomez,20,1,5,.167,4.26,12,12,0,0,0,0,57.0,63,37,27,4,27,0,67,5,1,3,264,1.579,9.9,0.6,4.3,10.6,2.48,,0
Rafael Gomez,21,2,6,.250,6.36,13,10,2,0,0,0,58.0,80,43,41,5,23,0,36,6,0,2,271,1.776,12.4,0.8,3.6,5.6,1.57,,0
Pedro Gonzalez,18,1,4,.200,9.69,5,5,0,0,0,0,13.0,19,20,14,0,7,0,9,3,0,2,73,2.000,13.2,0.0,4.8,6.2,1.29,,0
Alfonso Hernandez*,19,3,1,.750,2.51,10,1,2,0,0,0,32.1,30,12,9,0,5,1,33,0,0,3,127,1.082,8.4,0.0,1.4,9.2,6.60,,0
Lucas Knowles*,21,1,1,.500,4.00,6,2,1,0,0,0,18.0,15,11,8,2,2,0,13,2,0,0,73,0.944,7.5,1.0,1.0,6.5,6.50,,0
Evan Lee*,22,3,2,.600,2.65,12,3,2,0,0,0,34.0,30,13,10,2,17,0,44,3,1,2,148,1.382,7.9,0.5,4.5,11.6,2.59,,0
Adrian Martinez,20,1,0,1.000,1.50,4,0,2,0,0,1,6.0,3,2,1,0,5,0,6,1,0,4,29,1.333,4.5,0.0,7.5,9.0,1.20,,0
Pearson McMahan,22,1,2,.333,3.52,11,0,8,0,0,3,15.1,9,9,6,1,8,2,12,4,0,3,69,1.109,5.3,0.6,4.7,7.0,1.50,,0
Hunter McMahon,21,0,1,.000,1.13,7,0,4,0,0,2,8.0,5,1,1,0,2,1,14,0,0,0,29,0.875,5.6,0.0,2.3,15.8,7.00,,0
