Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Pedro Alvarez*,24,35,148,125,16,32,5,1,5,19,0,1,22,42,.256,.365,.432,.797,54,3,0,0,1,3,1,2011,AAA,PIT
Jose Ascanio,26,31,3,2,0,0,0,0,0,1,0,0,0,2,.000,.000,.000,.000,0,0,0,0,1,0,1,2011,AAA,PIT
Brian Bocock,26,14,33,29,3,7,1,0,0,1,1,0,2,7,.241,.281,.276,.557,8,2,0,1,1,0,1,2011,AAA,PIT
John Bowker*,27,106,451,421,56,129,27,1,15,76,2,3,27,73,.306,.348,.482,.830,203,10,1,0,2,1,1,2011,AAA,PIT
Dusty Brown,29,54,199,172,18,49,17,0,7,28,0,2,22,35,.285,.367,.506,.873,87,4,2,0,3,2,1,2011,AAA,PIT
Brian Burres*,30,25,13,13,0,1,0,0,0,0,0,0,0,5,.077,.077,.077,.154,1,0,0,0,0,0,1,2011,AAA,PIT
Ronny Cedeno,28,4,16,15,2,4,1,1,0,1,0,0,1,5,.267,.313,.467,.779,7,0,0,0,0,0,1,2011,AAA,PIT
Pedro Ciriaco,25,71,289,277,31,64,7,3,2,24,13,7,5,49,.231,.243,.300,.543,83,7,0,5,2,0,1,2011,AAA,PIT
Jeff Clement*,27,22,67,59,5,16,5,0,1,5,0,0,7,15,.271,.358,.407,.765,24,1,1,0,0,0,1,2011,AAA,PIT
Michael Crotta,26,11,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1,2011,AAA,PIT
Chase d'Arnaud,24,74,321,288,43,76,12,6,4,37,20,4,23,53,.264,.328,.389,.717,112,2,5,4,1,0,1,2011,AAA,PIT
Ryan Doumit#,30,8,31,26,4,6,1,1,0,3,0,0,4,4,.231,.355,.346,.701,9,1,1,0,0,1,1,2011,AAA,PIT
Miles Durham,28,74,238,219,24,51,10,4,2,24,5,3,11,66,.233,.268,.342,.611,75,5,1,3,4,0,0,2011,AAA,PIT
Nelson Figueroa#,37,3,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2011,AAA,PIT
Shelby Ford#,26,8,25,23,5,7,2,0,2,4,0,1,2,5,.304,.360,.652,1.012,15,0,0,0,0,0,0,2011,AAA,PIT
Brian Friday,25,67,263,223,31,53,14,1,3,22,6,3,30,53,.238,.330,.350,.679,78,4,3,2,5,0,0,2011,AAA,PIT
Eric Fryer,25,38,143,118,16,24,5,1,2,11,3,0,21,30,.203,.333,.314,.647,37,2,2,2,0,0,1,2011,AAA,PIT
Sean Gallagher,25,29,18,13,0,1,0,0,0,1,0,0,1,6,.077,.143,.077,.220,1,0,0,4,0,0,1,2011,AAA,PIT
