Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Mike Bacsik*,27,30,16,15,1,3,0,0,0,0,0,0,1,4,.200,.250,.200,.450,3,0,0,0,0,0,1
Eude Brito*,26,28,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Mark Budzinski*,31,124,519,467,72,126,26,8,5,42,9,4,42,108,.270,.333,.392,.725,183,4,3,6,1,2,1
Marlon Byrd,27,5,19,19,4,7,1,0,3,5,0,0,0,3,.368,.368,.895,1.263,17,0,0,0,0,0,1
John Castellano,27,90,335,299,44,81,16,0,6,45,3,2,27,41,.271,.331,.385,.716,115,14,3,0,6,1,0
Carlos Chantres,29,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0
Clay Condrey,29,25,10,9,0,3,1,0,0,1,0,1,0,2,.333,.333,.444,.778,4,0,0,1,0,0,1
Chris Coste,32,133,562,506,73,148,26,1,20,89,3,4,40,85,.292,.351,.466,.817,236,25,9,0,7,0,1
Robert Ellis,34,4,3,3,0,1,0,0,0,0,0,1,0,0,.333,.333,.333,.667,1,0,0,0,0,0,1
Jared Fernandez,33,7,6,5,1,1,1,0,0,0,0,0,0,2,.200,.200,.400,.600,2,0,0,1,0,0,1
Ryan Fleming*,29,3,10,10,0,2,0,0,0,0,0,1,0,1,.200,.200,.200,.400,2,0,0,0,0,0,0
Gavin Floyd,22,24,14,14,0,1,0,0,0,0,0,0,0,6,.071,.071,.071,.143,1,1,0,0,0,0,1
Martire Franco,27,44,6,5,2,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,1,0,0,0
Tim Gradoville,25,9,21,19,0,5,0,0,0,4,0,1,1,6,.263,.300,.263,.563,5,0,0,1,0,0,0
Nate Grindell,28,60,226,210,17,50,11,0,1,23,1,3,10,29,.238,.276,.305,.580,64,5,2,1,3,0,0
Buzz Hannahan,29,95,344,295,38,71,12,4,1,22,4,4,28,81,.241,.322,.319,.641,94,2,9,9,3,1,0
Yoel Hernandez,25,40,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
AJ Hinch,31,85,306,269,30,75,15,2,3,44,0,0,22,45,.279,.349,.383,.732,103,8,9,2,4,2,1
Ryan Howard*,25,61,257,210,38,78,19,0,16,54,0,0,39,66,.371,.467,.690,1.157,145,3,3,0,5,6,1
Matt Kata#,27,24,102,96,10,30,5,1,0,4,2,1,4,14,.313,.340,.385,.725,37,0,0,2,0,0,1
Carlos Leon#,25,6,23,19,2,4,2,0,0,3,0,1,3,2,.211,.348,.316,.664,6,1,1,0,0,0,0
Pedro Liriano,24,22,7,6,0,0,0,0,0,0,0,0,1,3,.000,.143,.000,.143,0,0,0,0,0,0,1
Tony Medrano,30,111,422,367,45,81,15,0,3,45,6,1,27,46,.221,.281,.286,.567,105,12,6,16,6,0,0
Jorge Padilla,25,59,227,204,25,55,6,1,1,17,4,5,15,41,.270,.324,.324,.648,66,9,2,5,1,1,1
Vicente Padilla,27,1,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1
Carlos Ruiz,26,100,388,347,50,104,25,9,4,40,4,5,30,48,.300,.354,.458,.812,159,14,3,1,7,2,1
Jim Rushford*,31,117,467,414,61,129,29,1,10,63,5,1,34,40,.312,.374,.459,.833,190,11,11,2,6,1,1
Brian Sanches,26,51,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1
Danny Sandoval#,26,104,438,390,53,129,20,0,7,48,11,11,31,49,.331,.379,.436,.815,170,16,2,11,4,6,1
Juan Sosa,29,56,184,172,18,42,10,2,1,15,1,0,4,23,.244,.258,.343,.601,59,6,0,6,2,1,1
Rob Tejeda,23,5,1,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,1,0,0,1
Shane Victorino,24,126,559,494,93,153,25,16,18,70,17,9,51,74,.310,.377,.534,.912,264,4,5,5,4,2,1
