Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Travis Dawkins,26,103,399,355,56,86,21,5,10,38,10,7,31,75,.242,.313,.414,.727,147,6,7,3,3,1,1
David Espinosa#,23,17,50,41,8,10,0,1,0,2,5,2,8,10,.244,.367,.293,.660,12,0,0,1,0,0,0
Byron Gettis,25,35,117,106,13,20,2,0,3,12,1,1,10,33,.189,.265,.292,.557,31,3,1,0,0,0,1
Alexis Gomez*,26,114,460,424,51,130,28,6,7,55,21,7,27,91,.307,.348,.450,.798,191,7,2,3,4,3,1
Curtis Granderson*,24,111,503,445,79,129,29,13,15,65,22,6,48,129,.290,.359,.515,.874,229,7,3,2,5,4,1
Jack Hannahan*,25,68,269,238,31,64,15,0,4,28,6,3,25,58,.269,.342,.382,.724,91,5,3,0,3,2,1
Brandon Harper,29,81,290,252,33,62,14,1,6,34,4,0,28,36,.246,.334,.381,.715,96,8,7,0,3,1,1
Mike Hessman,27,133,547,473,69,101,19,1,28,74,5,4,58,154,.214,.313,.436,.748,206,11,11,3,2,3,1
Kevin Hooper,28,85,350,313,41,75,13,2,1,27,16,4,22,37,.240,.291,.304,.595,95,4,2,10,3,1,1
Don Kelly*,25,43,176,160,22,40,8,0,1,13,8,2,13,15,.250,.306,.319,.625,51,2,0,3,0,0,1
Ramon Martinez,32,3,16,15,4,11,0,0,0,1,0,0,1,1,.733,.750,.733,1.483,11,0,0,0,0,0,1
Sandy Martinez*,34,81,298,272,29,72,17,0,5,35,2,2,20,58,.265,.315,.382,.698,104,3,2,0,4,0,1
Magglio Ordonez,31,4,16,14,3,3,1,0,1,2,0,0,2,3,.214,.313,.500,.813,7,0,0,0,0,0,1
Carlos Pena*,27,71,309,257,43,80,17,1,12,45,3,4,45,65,.311,.424,.525,.949,135,4,6,0,1,5,1
Ryan Raburn,24,130,524,471,62,119,22,4,19,64,8,3,45,109,.253,.323,.437,.761,206,12,5,1,2,2,1
Chris Shelton,25,48,211,181,34,60,19,0,8,39,0,2,25,33,.331,.417,.569,.986,103,3,3,0,2,0,1
Jason Smith*,27,55,207,187,24,43,11,2,6,25,8,4,11,53,.230,.269,.406,.675,76,1,0,6,3,0,1
Marcus Thames,28,73,314,265,53,90,18,3,22,56,4,1,41,59,.340,.427,.679,1.106,180,5,3,0,5,3,1
Dewayne Wise*,27,108,417,384,42,90,12,5,8,45,22,7,23,76,.234,.285,.354,.639,136,8,5,3,2,1,1
