Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Andy Abad*,32,121,474,423,68,124,29,1,20,85,3,4,44,60,.293,.361,.508,.869,215,16,3,0,4,5,1,2005,AAA,CLE
Javier Cardona,29,16,57,50,5,17,4,0,1,7,0,0,3,10,.340,.377,.480,.857,24,2,0,4,0,0,1,2005,AAA,CLE
Jason Cooper*,24,73,285,253,43,65,12,3,14,58,1,4,23,76,.257,.317,.494,.811,125,5,2,1,6,2,0,2005,AAA,CLE
Jason Dubois,26,13,57,53,7,15,3,0,4,10,1,1,3,14,.283,.333,.566,.899,30,2,1,0,0,0,1,2005,AAA,CLE
Brian Finegan,23,4,13,12,1,4,0,0,0,0,0,0,0,2,.333,.333,.333,.667,4,0,0,1,0,0,0,2005,AAA,CLE
Ben Francisco,23,4,18,16,4,8,1,0,0,3,1,0,1,3,.500,.500,.563,1.063,9,1,0,0,1,0,1,2005,AAA,CLE
Daniel Garcia,25,2,6,6,0,1,0,0,0,0,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,1,2005,AAA,CLE
Ryan Garko,24,127,520,452,75,137,25,3,19,77,1,3,44,92,.303,.384,.498,.882,225,11,18,2,4,2,1,2005,AAA,CLE
Jake Gautreau*,25,113,477,427,75,108,30,1,18,57,2,2,38,87,.253,.322,.454,.776,194,7,7,2,3,1,0,2005,AAA,CLE
Jody Gerut*,27,12,56,48,12,21,5,0,3,8,0,0,6,7,.438,.518,.729,1.247,35,2,2,0,0,0,1,2005,AAA,CLE
Juan Gonzalez,35,5,21,21,1,6,0,0,0,1,0,0,0,3,.286,.286,.286,.571,6,1,0,0,0,0,1,2005,AAA,CLE
Franklin Gutierrez,22,19,75,67,10,17,6,2,0,7,2,2,6,13,.254,.320,.403,.723,27,1,1,0,1,1,1,2005,AAA,CLE
Joe Inglett*,27,95,366,327,57,108,20,9,2,40,13,6,17,41,.330,.376,.465,.841,152,7,9,10,3,1,1,2005,AAA,CLE
Mike Kinkade,32,128,548,473,84,134,35,3,16,74,8,5,38,82,.283,.369,.471,.840,223,16,30,0,7,2,1,2005,AAA,CLE
Jeff Liefer*,30,89,361,321,59,103,27,2,19,68,2,1,35,62,.321,.388,.595,.983,191,8,2,0,3,3,1,2005,AAA,CLE
Ryan Ludwick,26,54,213,188,27,36,10,2,4,16,0,1,17,48,.191,.272,.330,.602,62,9,5,0,3,0,1,2005,AAA,CLE
Clayton McCullough*,25,1,3,3,0,1,1,0,0,1,0,0,0,0,.333,.333,.667,1.000,2,0,0,0,0,0,0,2005,AAA,CLE
Darnell McDonald,26,26,83,74,11,20,7,0,1,4,0,1,7,19,.270,.349,.405,.755,30,0,2,0,0,0,1,2005,AAA,CLE
Jose Morban#,25,43,144,134,20,36,6,0,4,19,6,0,10,39,.269,.319,.403,.722,54,3,0,0,0,0,1,2005,AAA,CLE
Jose Ortega,24,2,3,1,0,0,0,0,0,0,0,1,2,0,.000,.667,.000,.667,0,0,0,0,0,0,0,2005,AAA,CLE
Brandon Phillips,24,112,518,465,79,119,24,1,15,46,7,5,39,90,.256,.326,.409,.734,190,11,10,2,2,0,1,2005,AAA,CLE
Brandon Pinckney,23,3,9,9,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2005,AAA,CLE
John Rodriguez*,27,46,196,170,25,42,13,3,5,23,5,0,15,40,.247,.323,.447,.770,76,1,6,1,4,1,1,2005,AAA,CLE
Jake Thrower#,29,35,126,119,12,31,9,0,0,9,2,2,3,16,.261,.280,.336,.616,40,2,1,1,2,0,0,2005,AAA,CLE
Ramon Vazquez*,28,21,92,84,13,18,3,1,0,4,1,1,7,16,.214,.275,.274,.549,23,2,0,1,0,0,1,2005,AAA,CLE
Dusty Wathan,31,83,300,256,41,67,9,0,14,51,2,2,24,51,.262,.355,.461,.816,118,9,14,4,2,0,1,2005,AAA,CLE
Ernie Young,35,114,472,393,76,109,14,0,20,78,6,3,64,115,.277,.392,.466,.858,183,7,12,0,3,2,1,2005,AAA,CLE
