Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Ray Aguilar*,24,2,4,.333,6.21,9,9,0,0,0,0,42.0,59,36,29,4,17,0,31,3,0,5,199,1.810,12.6,0.9,3.6,6.6,1.82,0
Armando Almanza*,31,1,1,.500,3.55,20,0,4,0,0,1,25.1,26,13,10,1,15,0,20,0,0,2,116,1.618,9.2,0.4,5.3,7.1,1.33,1
Kevin Barry,25,3,3,.500,2.52,30,0,13,0,0,2,35.2,25,15,10,1,25,2,40,0,0,0,157,1.402,6.3,0.3,6.3,10.1,1.60,1
Paul Byrd,33,0,1,.000,7.71,1,1,0,0,0,0,4.2,3,4,4,0,2,0,5,0,0,0,20,1.071,5.8,0.0,3.9,9.6,2.50,1
Jose Capellan,23,4,2,.667,2.51,7,7,0,0,0,0,43.0,33,13,12,0,15,1,37,0,0,3,172,1.116,6.9,0.0,3.1,7.7,2.47,1
Roman Colon,24,4,1,.800,3.65,51,0,11,0,0,0,74.0,72,33,30,4,22,1,64,3,0,1,318,1.270,8.8,0.5,2.7,7.8,2.91,1
Will Cunnane,30,1,7,.125,5.23,35,2,14,0,0,2,43.0,52,27,25,4,22,1,42,0,0,1,200,1.721,10.9,0.8,4.6,8.8,1.91,1
Dan Curtis,24,0,1,.000,5.40,2,2,0,0,0,0,8.1,8,5,5,1,5,0,8,0,1,0,36,1.560,8.6,1.1,5.4,8.6,1.60,0
Kyle Davies,20,0,1,.000,9.00,1,1,0,0,0,0,5.0,5,5,5,0,3,0,5,0,0,0,20,1.600,9.0,0.0,5.4,9.0,1.67,1
Tim Drew,25,4,5,.444,3.31,19,13,2,0,0,1,81.2,92,35,30,5,24,1,44,6,0,3,346,1.420,10.1,0.6,2.6,4.8,1.83,1
Brett Evert,23,2,1,.667,7.03,7,5,0,0,0,0,24.1,26,19,19,5,15,0,20,4,1,0,113,1.685,9.6,1.8,5.5,7.4,1.33,0
Sean Fesh*,31,1,5,.167,3.74,40,1,11,0,0,0,53.0,50,27,22,4,28,4,41,5,0,4,238,1.472,8.5,0.7,4.8,7.0,1.46,0
Ryan Glynn,29,1,1,.500,5.60,11,0,3,0,0,0,17.2,26,11,11,0,14,0,19,3,0,2,96,2.264,13.2,0.0,7.1,9.7,1.36,1
Buddy Hernandez,25,7,2,.778,2.42,47,0,11,0,0,0,67.0,45,21,18,5,26,1,60,3,0,2,273,1.060,6.0,0.7,3.5,8.1,2.31,0
Trey Hodges,26,5,2,.714,4.82,10,10,0,0,0,0,52.1,51,29,28,9,18,0,41,6,1,1,219,1.318,8.8,1.5,3.1,7.1,2.28,1
Sam McConnell*,28,7,7,.500,3.91,22,18,3,1,0,0,103.2,102,51,45,8,28,0,56,5,0,1,430,1.254,8.9,0.7,2.4,4.9,2.00,1
Dan Meyer*,22,3,3,.500,2.79,12,11,1,0,0,0,61.1,62,23,19,6,25,1,60,1,1,2,263,1.418,9.1,0.9,3.7,8.8,2.40,1
Horacio Ramirez*,24,0,0,,8.00,2,2,0,0,0,0,9.0,15,8,8,1,1,0,3,0,0,0,42,1.778,15.0,1.0,1.0,3.0,3.00,1
Mike Romano,32,13,5,.722,3.42,40,16,9,0,0,0,123.2,130,51,47,13,51,6,99,7,3,6,537,1.464,9.5,0.9,3.7,7.2,1.94,1
Chuck Smith,34,9,4,.692,3.72,29,24,3,1,1,0,142.2,125,62,59,8,47,1,129,8,4,5,597,1.206,7.9,0.5,3.0,8.1,2.74,1
Travis Smith,31,10,2,.833,2.59,20,19,1,1,0,0,107.2,98,31,31,6,26,0,93,6,1,2,432,1.152,8.2,0.5,2.2,7.8,3.58,1
Juan Velazquez,25,0,0,,9.00,1,0,1,0,0,1,1.0,3,1,1,0,0,0,0,0,0,0,6,3.000,27.0,0.0,0.0,0.0,,0
Matt Whiteside,36,2,4,.333,3.23,57,0,51,0,0,38,64.0,56,23,23,9,16,3,59,2,0,2,265,1.125,7.9,1.3,2.3,8.3,3.69,1
