Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB
Shaun Babula*,27,2,1,.667,6.35,26,0,5,0,0,1,28.1,39,23,20,1,11,0,19,4,0,2,137,1.765,12.4,0.3,3.5,6.0,1.73,0
Brandon Backe,26,6,5,.545,2.80,19,9,3,0,0,0,64.1,57,26,20,7,26,1,74,1,0,2,267,1.290,8.0,1.0,3.6,10.4,2.85,1
Philip Barzilla*,25,1,1,.500,4.32,27,0,11,0,0,0,33.1,42,21,16,4,21,1,21,1,0,2,164,1.890,11.3,1.1,5.7,5.7,1.00,1
Heath Bost,29,4,1,.800,4.41,44,0,13,0,0,3,49.0,41,25,24,6,21,0,40,1,0,1,210,1.265,7.5,1.1,3.9,7.3,1.90,0
Taylor Buchholz,22,6,7,.462,5.23,20,17,0,1,0,0,98.0,107,60,57,16,29,0,74,2,0,8,425,1.388,9.8,1.5,2.7,6.8,2.55,1
Kirk Bullinger,34,3,1,.750,3.00,28,0,25,0,0,14,30.0,24,10,10,3,9,2,14,2,0,1,129,1.100,7.2,0.9,2.7,4.2,1.56,1
Bobby Chouinard,32,3,4,.429,5.73,26,0,10,0,0,1,33.0,36,21,21,5,13,1,28,0,0,0,147,1.485,9.8,1.4,3.5,7.6,2.15,1
Brandon Duckworth,28,5,5,.500,5.53,14,13,0,0,0,0,70.0,81,44,43,10,28,1,63,4,0,3,314,1.557,10.4,1.3,3.6,8.1,2.25,1
Alex Eckelman,29,0,0,,24.00,2,0,1,0,0,0,3.0,11,8,8,2,0,0,1,0,0,0,20,3.667,33.0,6.0,0.0,3.0,,0
Chris Enochs,28,6,8,.429,4.14,38,14,5,1,0,0,113.0,114,61,52,11,35,2,93,8,1,5,488,1.319,9.1,0.9,2.8,7.4,2.66,0
Danny Fatheree,25,0,0,,18.00,1,0,1,0,0,0,1.0,2,2,2,2,0,0,0,0,0,0,5,2.000,18.0,18.0,0.0,0.0,,0
Jared Fernandez,32,7,11,.389,4.77,35,28,3,3,0,0,196.1,209,120,104,27,46,2,98,5,0,7,822,1.299,9.6,1.2,2.1,4.5,2.13,1
Tony Fiore,32,2,2,.500,4.63,23,1,3,0,0,2,35.0,42,20,18,3,11,1,24,1,0,3,156,1.514,10.8,0.8,2.8,6.2,2.18,1
Mike Gallo*,27,0,0,,0.00,3,0,1,0,0,1,4.0,0,0,0,0,2,0,4,0,0,0,13,0.500,0.0,0.0,4.5,9.0,2.00,1
Jeremy Griffiths,26,3,6,.333,5.85,15,14,0,0,0,0,80.0,95,55,52,9,26,1,58,3,0,5,349,1.513,10.7,1.0,2.9,6.5,2.23,1
Reggie Harris,35,2,0,1.000,7.04,7,0,2,0,0,0,7.2,3,6,6,1,6,0,11,1,0,2,33,1.174,3.5,1.2,7.0,12.9,1.83,1
Carlos Hernandez*,24,9,4,.692,3.60,23,23,0,0,0,0,127.2,115,54,51,9,46,1,81,5,0,3,528,1.261,8.1,0.6,3.2,5.7,1.76,1
Scott Powell,25,0,0,,7.59,5,0,0,0,0,0,10.2,13,9,9,1,6,0,5,0,0,2,50,1.781,11.0,0.8,5.1,4.2,0.83,0
Chad Qualls,25,3,6,.333,5.57,32,14,8,1,0,1,106.2,134,69,66,8,30,3,72,7,0,2,483,1.538,11.3,0.7,2.5,6.1,2.40,1
Tim Redding,26,1,3,.250,6.04,5,5,0,0,0,0,28.1,30,21,19,2,12,0,26,2,1,3,127,1.482,9.5,0.6,3.8,8.3,2.17,1
Kirk Saarloos,25,0,2,.000,15.43,2,2,0,0,0,0,7.0,17,15,12,4,1,0,6,0,0,0,40,2.571,21.9,5.1,1.3,7.7,6.00,1
Miguel Saladin,29,1,6,.143,4.04,49,0,27,0,0,6,64.2,51,30,29,3,30,1,42,1,3,3,274,1.253,7.1,0.4,4.2,5.8,1.40,0
Doug Sessions,27,0,3,.000,9.18,5,4,0,0,0,0,16.2,23,18,17,2,3,0,14,2,0,0,76,1.560,12.4,1.1,1.6,7.6,4.67,0
Russ Springer,35,1,2,.333,3.48,26,0,19,0,0,6,31.0,31,13,12,3,14,2,33,2,0,2,140,1.452,9.0,0.9,4.1,9.6,2.36,1
Ricky Stone,29,1,0,1.000,4.50,2,0,0,0,0,0,2.0,2,1,1,0,0,0,0,0,0,0,7,1.000,9.0,0.0,0.0,0.0,,1
Chris Tremie,34,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1
