Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Oscar Alvarez*,23,0,0,,0.00,1,0,0,0,0,0,3.1,4,0,0,0,2,0,0,0,0,0,14,1.800,10.8,0.0,5.4,0.0,0.00,0,2004,AAA,CLE
Jason Anderson,25,2,1,.667,2.76,9,0,4,0,0,1,16.1,15,5,5,1,2,1,11,2,0,0,65,1.041,8.3,0.6,1.1,6.1,5.50,1,2004,AAA,CLE
Cliff Bartosh*,24,0,3,.000,2.80,28,0,16,0,0,3,35.1,26,11,11,3,8,2,46,4,0,2,144,0.962,6.6,0.8,2.0,11.7,5.75,1,2004,AAA,CLE
Andrew Brown,23,1,0,1.000,0.00,1,1,0,0,0,0,5.0,4,0,0,0,3,0,4,0,0,1,21,1.400,7.2,0.0,5.4,7.2,1.33,1,2004,AAA,CLE
Fernando Cabrera,22,4,3,.571,3.84,44,0,17,0,0,5,75.0,57,37,32,9,43,3,92,3,1,5,328,1.333,6.8,1.1,5.2,11.0,2.14,1,2004,AAA,CLE
Jack Cressend,29,10,1,.909,5.13,24,4,3,0,0,1,52.2,73,30,30,7,10,0,41,0,1,1,238,1.576,12.5,1.2,1.7,7.0,4.10,1,2004,AAA,CLE
Francisco Cruceta,22,6,5,.545,3.25,14,14,0,1,0,0,83.0,78,35,30,6,36,0,62,0,1,9,341,1.373,8.5,0.7,3.9,6.7,1.72,1,2004,AAA,CLE
Jeff D'Amico,28,0,0,,10.45,3,3,0,0,0,0,10.1,18,12,12,3,3,0,6,0,0,2,53,2.032,15.7,2.6,2.6,5.2,2.00,1,2004,AAA,CLE
Jason Davis,24,3,2,.600,3.00,9,9,0,0,0,0,54.0,53,26,18,4,18,1,39,2,1,7,226,1.315,8.8,0.7,3.0,6.5,2.17,1,2004,AAA,CLE
Kane Davis,29,3,2,.600,6.15,32,0,11,0,0,0,45.1,59,35,31,2,25,1,45,4,0,2,224,1.853,11.7,0.4,5.0,8.9,1.80,1,2004,AAA,CLE
Joey Dawley,32,0,0,,0.00,1,1,0,0,0,0,5.2,4,3,0,0,1,0,7,0,0,0,23,0.882,6.4,0.0,1.6,11.1,7.00,1,2004,AAA,CLE
Kyle Denney,26,10,5,.667,4.41,24,24,0,1,1,0,134.2,134,74,66,17,39,1,113,8,1,1,576,1.285,9.0,1.1,2.6,7.6,2.90,1,2004,AAA,CLE
Shea Douglas*,23,0,0,,0.00,1,0,1,0,0,1,2.0,0,0,0,0,1,0,3,1,0,1,8,0.500,0.0,0.0,4.5,13.5,3.00,0,2004,AAA,CLE
Chad Durbin,26,3,3,.500,3.46,9,9,0,0,0,0,52.0,55,22,20,7,16,0,40,0,0,1,216,1.365,9.5,1.2,2.8,6.9,2.50,1,2004,AAA,CLE
Scott Elarton,28,1,1,.500,3.15,3,3,0,1,1,0,20.0,19,7,7,1,5,0,10,1,0,0,82,1.200,8.6,0.5,2.3,4.5,2.00,1,2004,AAA,CLE
Robert Ellis,33,3,4,.429,6.83,10,10,0,0,0,0,55.1,65,42,42,7,16,0,35,1,0,3,240,1.464,10.6,1.1,2.6,5.7,2.19,1,2004,AAA,CLE
Kyle Evans,25,0,1,.000,7.36,1,1,0,0,0,0,3.2,4,5,3,1,5,0,1,0,0,0,20,2.455,9.8,2.5,12.3,2.5,0.20,0,2004,AAA,CLE
Lee Gronkiewicz,25,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,3,0.000,0.0,0.0,0.0,0.0,,1,2004,AAA,CLE
Jeremy Guthrie,25,1,2,.333,7.91,4,4,0,0,0,0,19.1,23,19,17,0,18,0,10,4,1,2,99,2.121,10.7,0.0,8.4,4.7,0.56,1,2004,AAA,CLE
Luther Hackman,29,0,2,.000,10.89,11,0,2,0,0,0,19.0,31,24,23,4,16,1,13,1,1,2,106,2.474,14.7,1.9,7.6,6.2,0.81,1,2004,AAA,CLE
Adam Hanson,22,1,0,1.000,5.79,1,0,0,0,0,0,4.2,6,3,3,0,0,0,0,2,0,0,23,1.286,11.6,0.0,0.0,0.0,,0,2004,AAA,CLE
Roberto Hernandez,23,1,0,1.000,6.00,1,1,0,0,0,0,6.0,6,4,4,0,3,0,2,0,0,0,26,1.500,9.0,0.0,4.5,3.0,0.67,1,2004,AAA,CLE
Bob Howry,30,1,1,.500,5.19,18,0,5,0,0,0,26.0,22,15,15,3,6,0,24,2,0,0,108,1.077,7.6,1.0,2.1,8.3,4.00,1,2004,AAA,CLE
Jose Jimenez,30,0,0,,0.00,2,0,0,0,0,0,3.0,3,0,0,0,1,0,3,0,0,0,13,1.333,9.0,0.0,3.0,9.0,3.00,1,2004,AAA,CLE
David Lee,31,2,4,.333,4.88,51,0,37,0,0,9,66.1,63,37,36,6,35,3,55,5,0,2,302,1.477,8.5,0.8,4.7,7.5,1.57,1,2004,AAA,CLE
J.D. Martin,21,0,0,,10.80,1,1,0,0,0,0,5.0,9,6,6,1,2,0,2,0,1,0,26,2.200,16.2,1.8,3.6,3.6,1.00,1,2004,AAA,CLE
Matt Miller,32,1,2,.333,1.93,13,0,9,0,0,2,14.0,10,4,3,0,6,1,17,1,0,0,59,1.143,6.4,0.0,3.9,10.9,2.83,1,2004,AAA,CLE
Mike Porzio*,31,0,0,,6.00,1,1,0,0,0,0,3.0,7,6,2,1,2,0,0,0,0,2,18,3.000,21.0,3.0,6.0,0.0,0.00,1,2004,AAA,CLE
Keith Ramsey*,24,1,1,.500,3.60,2,2,0,0,0,0,10.0,11,4,4,1,2,0,5,0,0,0,43,1.300,9.9,0.9,1.8,4.5,2.50,0,2004,AAA,CLE
Kenny Rayborn,29,8,2,.800,3.64,23,22,0,0,0,0,123.2,122,57,50,13,40,0,65,12,0,4,524,1.310,8.9,0.9,2.9,4.7,1.63,0,2004,AAA,CLE
Jake Robbins,28,6,1,.857,3.15,32,2,11,0,0,4,65.2,51,24,23,4,29,1,41,6,0,6,278,1.218,7.0,0.5,4.0,5.6,1.41,1,2004,AAA,CLE
Jeriome Robertson*,27,4,5,.444,7.27,14,12,0,0,0,0,64.1,91,58,52,10,22,1,28,3,1,4,300,1.756,12.7,1.4,3.1,3.9,1.27,1,2004,AAA,CLE
Carl Sadler*,27,0,1,.000,12.46,3,0,1,0,0,0,4.1,5,6,6,0,6,1,4,0,0,2,24,2.538,10.4,0.0,12.5,8.3,0.67,1,2004,AAA,CLE
Jason Stanford*,27,0,0,,0.00,1,1,0,0,0,0,3.1,2,0,0,0,3,0,4,0,0,0,16,1.500,5.4,0.0,8.1,10.8,1.33,1,2004,AAA,CLE
Scott Stewart*,28,3,1,.750,4.22,27,0,14,0,0,6,32.0,37,15,15,4,9,1,21,1,0,2,143,1.438,10.4,1.1,2.5,5.9,2.33,1,2004,AAA,CLE
Kazuhito Tadano,24,2,4,.333,5.44,12,8,2,0,0,0,44.2,49,28,27,9,14,0,39,2,1,3,195,1.410,9.9,1.8,2.8,7.9,2.79,1,2004,AAA,CLE
Brian Tallet*,26,0,0,,4.15,5,0,1,0,0,0,8.2,7,4,4,0,3,1,7,0,0,1,36,1.154,7.3,0.0,3.1,7.3,2.33,1,2004,AAA,CLE
Evan Thomas,30,3,1,.750,5.04,8,4,1,0,0,0,30.1,37,19,17,4,12,0,29,1,1,1,139,1.615,11.0,1.2,3.6,8.6,2.42,0,2004,AAA,CLE
Dusty Wathan,30,0,0,,0.00,2,0,2,0,0,0,2.0,0,0,0,0,2,0,0,0,0,0,8,1.000,0.0,0.0,9.0,0.0,0.00,1,2004,AAA,CLE
Matt White*,26,2,2,.500,5.97,13,4,2,0,0,0,31.2,45,25,21,1,19,3,24,0,0,0,155,2.021,12.8,0.3,5.4,6.8,1.26,1,2004,AAA,CLE
Bob Wickman,35,1,0,1.000,10.13,6,1,0,0,0,0,5.1,4,6,6,0,4,0,4,0,0,0,24,1.500,6.8,0.0,6.8,6.8,1.00,1,2004,AAA,CLE
Tim Young*,30,0,1,.000,17.28,5,2,1,0,0,0,8.1,17,16,16,1,7,0,9,2,0,0,51,2.880,18.4,1.1,7.6,9.7,1.29,1,2004,AAA,CLE
