Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,MLB,Year,Level,Org
Jimmy Anderson*,28,6,5,.545,4.28,16,15,0,0,0,0,94.2,108,54,45,7,35,1,42,2,0,2,411,1.511,10.3,0.7,3.3,4.0,1.20,1,2004,AAA,CHC
Francis Beltran,24,0,0,,2.84,6,0,6,0,0,4,6.1,5,2,2,1,1,0,6,0,0,0,25,0.947,7.1,1.4,1.4,8.5,6.00,1,2004,AAA,CHC
Nate Bland*,29,8,4,.667,4.68,53,0,13,0,0,1,73.0,82,51,38,9,33,8,45,4,1,5,338,1.575,10.1,1.1,4.1,5.5,1.36,1,2004,AAA,CHC
Jared Blasdell,25,0,1,.000,10.80,1,0,0,0,0,0,1.2,1,2,2,0,5,0,2,0,0,0,11,3.600,5.4,0.0,27.0,10.8,0.40,0,2004,AAA,CHC
Joe Borowski,33,0,3,.000,8.22,7,3,0,0,0,0,7.2,9,8,7,1,4,0,2,0,0,0,36,1.696,10.6,1.2,4.7,2.3,0.50,1,2004,AAA,CHC
Giovanni Carrara,36,1,2,.333,3.81,20,0,4,0,0,1,28.1,29,12,12,3,8,1,23,3,0,0,120,1.306,9.2,1.0,2.5,7.3,2.88,1,2004,AAA,CHC
David Cash,24,1,0,1.000,1.59,3,3,0,0,0,0,17.0,12,4,3,0,4,0,14,1,0,1,67,0.941,6.4,0.0,2.1,7.4,3.50,0,2004,AAA,CHC
Scott Chiasson,26,1,0,1.000,3.15,15,0,2,0,0,0,20.0,16,7,7,2,7,0,20,1,1,1,84,1.150,7.2,0.9,3.2,9.0,2.86,1,2004,AAA,CHC
Bryan Corey,30,2,0,1.000,3.38,10,0,6,0,0,5,13.1,10,5,5,1,5,0,13,2,0,0,56,1.125,6.8,0.7,3.4,8.8,2.60,1,2004,AAA,CHC
Ryan Dempster,27,1,1,.500,3.86,6,4,0,0,0,0,21.0,19,9,9,1,10,0,20,2,0,2,85,1.381,8.1,0.4,4.3,8.6,2.00,1,2004,AAA,CHC
Eric Eckenstahler*,27,2,0,1.000,3.60,8,0,5,0,0,0,10.0,11,4,4,0,2,0,10,1,0,0,44,1.300,9.9,0.0,1.8,9.0,5.00,1,2004,AAA,CHC
Jordan Gerk*,24,0,1,.000,4.50,1,1,0,0,0,0,4.0,7,2,2,1,1,0,2,0,0,0,19,2.000,15.8,2.3,2.3,4.5,2.00,0,2004,AAA,CHC
Benji Gil,31,0,0,,0.00,1,0,1,0,0,0,1.0,0,0,0,0,0,0,1,0,0,0,3,0.000,0.0,0.0,0.0,9.0,,1,2004,AAA,CHC
Gary Glover,27,3,2,.600,7.92,20,1,5,0,0,0,30.2,43,29,27,8,14,0,18,3,1,1,151,1.859,12.6,2.3,4.1,5.3,1.29,1,2004,AAA,CHC
Hansel Izquierdo,27,0,0,,6.53,21,1,6,0,0,1,30.1,33,23,22,5,18,1,24,2,0,5,141,1.681,9.8,1.5,5.3,7.1,1.33,1,2004,AAA,CHC
Russ Johnson,31,0,0,,6.75,2,0,2,0,0,0,4.0,5,3,3,1,2,0,1,0,0,0,19,1.750,11.3,2.3,4.5,2.3,0.50,1,2004,AAA,CHC
John Koronka*,23,12,9,.571,4.34,29,23,1,2,2,0,153.1,164,86,74,19,65,3,116,5,5,6,666,1.493,9.6,1.1,3.8,6.8,1.78,1,2004,AAA,CHC
Jon Leicester,25,6,2,.750,3.70,12,12,0,0,0,0,65.2,61,31,27,3,36,0,60,2,0,3,290,1.477,8.4,0.4,4.9,8.2,1.67,1,2004,AAA,CHC
David Manning,31,0,1,.000,4.34,7,3,0,0,0,0,18.2,14,11,9,4,9,0,11,1,0,2,76,1.232,6.8,1.9,4.3,5.3,1.22,1,2004,AAA,CHC
Kevin McGlinchy,27,0,4,.000,5.45,7,6,0,0,0,0,36.1,55,22,22,7,8,0,29,2,0,0,162,1.734,13.6,1.7,2.0,7.2,3.63,1,2004,AAA,CHC
Jake Meyer,29,1,1,.500,3.86,4,3,0,0,0,0,18.2,13,9,8,5,4,0,11,0,0,0,71,0.911,6.3,2.4,1.9,5.3,2.75,0,2004,AAA,CHC
Nathan Mitchell,24,0,0,,9.00,1,0,0,0,0,0,1.0,2,1,1,0,2,1,1,0,0,0,7,4.000,18.0,0.0,18.0,9.0,0.50,0,2004,AAA,CHC
Sergio Mitre,23,6,4,.600,2.98,18,15,1,1,1,1,102.2,97,38,34,9,39,1,95,6,1,7,424,1.325,8.5,0.8,3.4,8.3,2.44,1,2004,AAA,CHC
Ricky Nolasco,21,2,3,.400,9.30,9,9,0,0,0,0,40.2,68,42,42,7,16,1,28,5,0,2,201,2.066,15.0,1.5,3.5,6.2,1.75,1,2004,AAA,CHC
Ryan O'Malley*,24,0,2,.000,8.62,8,3,4,0,0,0,15.2,23,15,15,5,6,0,8,0,0,0,69,1.851,13.2,2.9,3.4,4.6,1.33,1,2004,AAA,CHC
Will Ohman*,26,3,3,.500,4.30,45,1,6,0,0,0,52.1,53,28,25,6,29,1,75,2,0,4,245,1.567,9.1,1.0,5.0,12.9,2.59,1,2004,AAA,CHC
Renyel Pinto*,21,1,1,.500,7.71,2,2,0,0,0,0,9.1,9,9,8,2,8,0,9,0,0,1,43,1.821,8.7,1.9,7.7,8.7,1.13,1,2004,AAA,CHC
Andy Pratt*,24,0,4,.000,19.00,4,4,0,0,0,0,9.0,14,19,19,2,15,0,8,1,0,3,56,3.222,14.0,2.0,15.0,8.0,0.53,1,2004,AAA,CHC
Mark Prior,23,1,0,1.000,3.38,1,1,0,0,0,0,5.1,3,2,2,2,1,0,10,0,0,0,19,0.750,5.1,3.4,1.7,16.9,10.00,1,2004,AAA,CHC
Mike Remlinger*,38,0,0,,16.20,2,0,0,0,0,0,1.2,3,3,3,1,0,0,1,1,0,0,9,1.800,16.2,5.4,0.0,5.4,,1,2004,AAA,CHC
Glendon Rusch*,29,2,0,1.000,1.89,4,4,0,0,0,0,19.0,18,6,4,0,1,0,16,0,0,0,73,1.000,8.5,0.0,0.5,7.6,16.00,1,2004,AAA,CHC
Jae Kuk Ryu,21,0,0,,40.50,1,0,0,0,0,0,0.2,2,4,3,1,1,0,0,0,0,0,5,4.500,27.0,13.5,13.5,0.0,0.00,1,2004,AAA,CHC
Shawn Sedlacek,27,10,7,.588,4.32,22,22,0,1,1,0,131.1,151,70,63,21,42,2,95,8,1,3,577,1.470,10.3,1.4,2.9,6.5,2.26,1,2004,AAA,CHC
Andy Shibilo,27,0,0,,6.23,9,0,3,0,0,0,13.0,17,11,9,1,9,2,9,1,0,3,65,2.000,11.8,0.7,6.2,6.2,1.00,0,2004,AAA,CHC
Jason Szuminski,25,3,2,.600,4.94,41,2,24,0,0,8,51.0,57,40,28,6,35,5,31,3,0,1,248,1.804,10.1,1.1,6.2,5.5,0.89,1,2004,AAA,CHC
Kevin Tolar*,33,4,0,1.000,3.45,51,0,11,0,0,0,57.1,55,30,22,2,40,4,77,3,0,3,263,1.657,8.6,0.3,6.3,12.1,1.93,1,2004,AAA,CHC
Jermaine Van Buren,23,0,0,,2.08,3,0,2,0,0,1,4.1,3,1,1,1,0,0,5,0,0,0,16,0.692,6.2,2.1,0.0,10.4,,1,2004,AAA,CHC
Todd Wellemeyer,25,1,1,.500,3.91,14,4,2,0,0,0,23.0,24,11,10,2,12,0,23,4,0,0,108,1.565,9.4,0.8,4.7,9.0,1.92,1,2004,AAA,CHC
Kerry Wood,27,1,0,1.000,0.00,1,1,0,0,0,0,5.0,2,0,0,0,1,0,4,0,0,0,19,0.600,3.6,0.0,1.8,7.2,4.00,1,2004,AAA,CHC
Michael Wuertz,25,1,1,.500,2.42,37,0,35,0,0,19,44.2,30,13,12,4,15,2,59,0,0,0,179,1.007,6.0,0.8,3.0,11.9,3.93,1,2004,AAA,CHC
