Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Jimmy Barrett,18,0,1,.000,4.42,6,3,1,0,0,0,18.1,15,9,9,0,10,0,12,4,1,2,82,1.364,7.4,0.0,4.9,5.9,1.20,,0
Tony Ferguson,22,0,2,.000,2.20,15,0,13,0,0,3,32.2,27,12,8,1,6,0,32,2,1,4,131,1.010,7.4,0.3,1.7,8.8,5.33,,0
Ryan Fitzgerald,23,1,1,.500,5.11,12,0,2,0,0,0,24.2,24,20,14,4,6,0,22,0,0,1,111,1.216,8.8,1.5,2.2,8.0,3.67,,0
Carlos Hernandez*,19,5,1,.833,1.79,13,9,0,0,0,0,55.1,36,21,11,2,23,0,82,6,0,6,227,1.066,5.9,0.3,3.7,13.3,3.57,,1
Derrick Johnson*,20,2,2,.500,4.18,21,0,11,0,0,0,47.1,32,23,22,6,32,0,46,6,2,2,198,1.352,6.1,1.1,6.1,8.7,1.44,,0
Kris Kann,21,0,2,.000,7.82,9,6,1,0,0,0,25.1,36,26,22,2,16,0,16,4,0,5,129,2.053,12.8,0.7,5.7,5.7,1.00,,0
Jason Latham,22,3,3,.500,5.20,15,6,3,0,0,0,45.0,51,35,26,7,19,0,45,3,1,3,208,1.556,10.2,1.4,3.8,9.0,2.37,,0
Daniel Parker,19,6,4,.600,3.91,14,13,0,1,0,0,73.2,73,47,32,5,30,0,71,6,0,19,324,1.398,8.9,0.6,3.7,8.7,2.37,,0
Santiago Ramirez,20,2,1,.667,1.45,25,0,25,0,0,17,31.0,26,9,5,1,14,1,35,0,1,7,127,1.290,7.5,0.3,4.1,10.2,2.50,,1
Nick Roberts,22,4,2,.667,1.90,10,7,1,1,0,1,47.1,43,11,10,0,6,0,56,1,3,2,188,1.035,8.2,0.0,1.1,10.6,9.33,,0
Rodrigo Rosario,21,5,5,.500,4.69,14,14,0,0,0,0,78.2,78,46,41,9,32,0,86,11,0,7,345,1.398,8.9,1.0,3.7,9.8,2.69,,1
Miguel Saladin,24,1,0,1.000,5.06,11,0,4,0,0,1,16.0,24,12,9,1,4,0,19,4,1,0,79,1.750,13.5,0.6,2.3,10.7,4.75,,0
Brandon Smith,23,2,0,1.000,1.35,8,0,5,0,0,0,13.1,6,3,2,1,10,0,10,0,0,2,52,1.200,4.1,0.7,6.8,6.8,1.00,,0
Derek Stanford,20,4,4,.500,2.87,11,9,1,0,0,0,59.2,39,28,19,2,25,0,75,11,0,8,250,1.073,5.9,0.3,3.8,11.3,3.00,,0
Luis Vasquez*,19,6,1,.857,2.79,13,3,1,0,0,1,42.0,46,21,13,3,12,0,39,4,2,2,181,1.381,9.9,0.6,2.6,8.4,3.25,,0
15 Players,20.6,41,29,.586,3.58,70,70,68,2,3,23,610.1,556,323,243,44,245,1,646,62,12,70,2632,1.312,8.2,0.6,3.6,9.5,2.64,,0
