Name,Age,W,L,W-L%,ERA,G,GS,GF,CG,SHO,SV,IP,H,R,ER,HR,BB,IBB,SO,HBP,BK,WP,BF,WHIP,H9,HR9,BB9,SO9,SO/W,Notes,MLB
Edwar Cabrera*,24,8,4,.667,2.94,15,15,0,0,0,0,98.0,65,35,32,15,23,1,82,3,2,3,378,0.898,6.0,1.4,2.1,7.5,3.57,,1
Jhoulys Chacin,24,0,1,.000,6.00,2,2,0,0,0,0,9.0,9,6,6,1,2,0,7,0,0,0,37,1.222,9.0,1.0,2.0,7.0,3.50,,1
Tyler Chatwood,22,1,1,.500,3.00,4,4,0,0,0,0,24.0,17,9,8,2,7,0,22,0,0,7,93,1.000,6.4,0.8,2.6,8.3,3.14,,1
Jorge De La Rosa*,31,0,0,,9.00,2,2,0,0,0,0,5.0,8,5,5,0,3,0,5,0,0,1,25,2.200,14.4,0.0,5.4,9.0,1.67,,1
Parker Frazier,23,5,14,.263,3.88,27,27,0,0,0,0,167.0,182,79,72,19,40,2,93,8,0,6,700,1.329,9.8,1.0,2.2,5.0,2.33,,0
Joe Gardner,24,8,8,.500,3.97,28,23,3,0,0,1,138.1,129,68,61,13,39,3,99,12,1,9,592,1.214,8.4,0.8,2.5,6.4,2.54,,0
Will Harris,27,2,1,.667,2.62,31,0,6,0,0,1,34.1,26,12,10,2,12,0,46,1,0,1,140,1.107,6.8,0.5,3.1,12.1,3.83,,1
Dan Houston,25,10,10,.500,3.74,27,27,0,0,0,0,161.1,174,75,67,16,38,0,96,13,0,9,684,1.314,9.7,0.9,2.1,5.4,2.53,,0
Brandon Hynick,27,7,3,.700,2.11,12,12,0,0,0,0,81.0,70,21,19,6,18,0,51,1,1,2,325,1.086,7.8,0.7,2.0,5.7,2.83,,0
Brett Jacobson,25,0,0,,9.64,5,0,0,0,0,0,4.2,7,5,5,1,7,0,10,1,0,3,29,3.000,13.5,1.9,13.5,19.3,1.43,,0
Tyler Johnson*,31,0,0,,8.44,5,0,2,0,0,0,5.1,9,6,5,0,3,1,8,1,0,0,29,2.250,15.2,0.0,5.1,13.5,2.67,,1
Mike Marbry,27,4,2,.667,4.02,49,0,14,0,0,0,65.0,62,31,29,10,20,1,35,4,0,7,274,1.262,8.6,1.4,2.8,4.8,1.75,,0
Josh Outman*,27,2,5,.286,3.63,14,11,0,0,0,0,69.1,64,32,28,4,30,0,71,3,0,9,291,1.356,8.3,0.5,3.9,9.2,2.37,,1
Drew Pomeranz*,23,0,0,,0.00,1,1,0,0,0,0,4.0,4,0,0,0,1,0,4,1,0,1,19,1.250,9.0,0.0,2.3,9.0,4.00,,1
Royce Ring*,31,1,0,1.000,1.08,9,0,1,0,0,0,8.1,6,1,1,1,2,0,6,0,0,0,32,0.960,6.5,1.1,2.2,6.5,3.00,,1
Cory Riordan,26,3,2,.600,3.66,20,1,2,0,0,0,39.1,40,17,16,6,8,0,29,0,0,1,158,1.220,9.2,1.4,1.8,6.6,3.63,,0
Nick Schmidt*,26,5,3,.625,3.29,14,14,0,0,0,0,82.0,74,31,30,9,15,0,73,5,0,1,331,1.085,8.1,1.0,1.6,8.0,4.87,,0
Tim Sexton,25,3,1,.750,5.26,19,0,3,0,0,0,25.2,25,16,15,3,5,0,28,0,0,1,102,1.169,8.8,1.1,1.8,9.8,5.60,,0
Zach Simons,27,5,2,.714,1.93,33,0,10,0,0,0,46.2,32,11,10,4,24,1,33,0,0,3,185,1.200,6.2,0.8,4.6,6.4,1.38,,0
Mike Solbach,26,0,0,,0.00,10,0,8,0,0,2,8.1,2,0,0,0,3,0,9,0,0,0,30,0.600,2.2,0.0,3.2,9.7,3.00,,0
Josh Sullivan,27,1,2,.333,2.76,60,0,46,0,0,17,62.0,56,27,19,3,24,0,63,5,1,11,268,1.290,8.1,0.4,3.5,9.1,2.63,,0
Joe Torres*,29,4,0,1.000,2.35,17,0,3,0,0,1,15.1,12,5,4,2,6,1,21,0,0,3,60,1.174,7.0,1.2,3.5,12.3,3.50,,0
Tim Torres,28,0,0,,36.00,1,0,1,0,0,0,1.0,4,4,4,2,1,0,0,1,0,1,9,5.000,36.0,18.0,9.0,0.0,0.00,,0
Joey Williamson,26,3,2,.600,1.87,36,0,10,0,0,1,43.1,36,13,9,1,24,1,53,7,0,7,189,1.385,7.5,0.2,5.0,11.0,2.21,,0
Coty Woods,24,3,2,.600,0.76,38,0,29,0,0,16,35.2,26,4,3,1,8,1,34,0,0,0,137,0.953,6.6,0.3,2.0,8.6,4.25,,0
Kurt Yacko,24,0,1,.000,15.43,2,0,1,0,0,0,2.1,3,4,4,1,2,0,4,0,0,1,12,2.143,11.6,3.9,7.7,15.4,2.00,,0
26 Players,25.7,75,64,.540,3.36,139,139,139,0,7,39,1236.1,1142,517,462,122,365,12,982,66,5,87,5129,1.219,8.3,0.9,2.7,7.1,2.69,,0
