Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Adan Amezcua,28,25,98,91,6,25,2,0,3,12,0,0,3,19,.275,.316,.396,.712,36,3,3,0,1,0,0,2002,AA,SDP
Brad Baker,21,12,15,13,1,1,0,0,0,0,1,0,2,7,.077,.200,.077,.277,1,0,0,0,0,0,0,2002,AA,SDP
Cliff Bartosh*,22,62,6,6,0,0,0,0,0,0,0,0,0,5,.000,.000,.000,.000,0,0,0,0,0,0,1,2002,AA,SDP
Andy Bausher,25,34,16,13,0,2,0,0,0,0,0,0,2,7,.154,.267,.154,.421,2,0,0,1,0,0,0,2002,AA,SDP
Jason Bay,23,23,95,81,16,25,5,2,4,12,4,2,13,22,.309,.411,.568,.978,46,0,1,0,0,1,1,2002,AA,SDP
Al Benjamin,24,16,54,52,4,15,3,0,2,5,0,1,2,13,.288,.315,.462,.776,24,2,0,0,0,2,0,2002,AA,SDP
Jarrod Bitter,23,8,27,25,1,5,2,0,0,0,0,0,2,7,.200,.259,.280,.539,7,2,0,0,0,0,0,2002,AA,SDP
Darren Blakely#,25,123,511,424,63,92,22,4,8,57,10,4,70,132,.217,.339,.344,.683,146,5,11,0,6,8,0,2002,AA,SDP
Tagg Bozied,22,60,254,234,35,50,14,0,9,32,1,0,16,43,.214,.268,.389,.657,91,8,2,0,2,1,0,2002,AA,SDP
Mike Bynum*,24,6,5,5,2,3,0,0,1,1,0,0,0,1,.600,.600,1.200,1.800,6,0,0,0,0,0,1,2002,AA,SDP
Bernie Castro#,22,109,477,419,61,109,13,3,0,32,53,20,52,67,.260,.345,.305,.651,128,1,3,2,1,1,1,2002,AA,SDP
Eric Cyr,23,14,22,19,0,1,0,0,0,0,0,0,1,4,.053,.100,.053,.153,1,0,0,2,0,0,1,2002,AA,SDP
Blair De Hart,24,7,5,5,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,SDP
Todd Donovan,23,33,134,114,17,25,5,2,2,9,6,3,15,31,.219,.316,.351,.667,40,2,2,1,2,0,0,2002,AA,SDP
Justin Duarte,25,7,28,22,2,3,0,0,0,0,0,0,6,3,.136,.321,.136,.458,3,1,0,0,0,0,0,2002,AA,SDP
Vince Faison*,21,100,410,359,40,91,23,5,7,44,5,7,39,103,.253,.339,.404,.743,145,4,9,0,3,2,0,2002,AA,SDP
Alex Fernandez*,21,16,72,66,8,18,4,0,1,8,6,1,3,8,.273,.296,.379,.675,25,0,0,1,2,0,0,2002,AA,SDP
Bryan Gaal,25,32,4,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,1,0,0,0,2002,AA,SDP
Ariel Garcia,26,7,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,SDP
Dan Giese,25,32,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,1,2002,AA,SDP
Yamid Haad,24,18,60,53,6,15,1,0,1,13,1,0,5,8,.283,.333,.358,.692,19,1,0,0,2,0,1,2002,AA,SDP
Matt Hampton,25,57,5,3,1,1,0,0,0,0,0,0,1,1,.333,.500,.333,.833,1,0,0,1,0,0,0,2002,AA,SDP
Ian Harvey,25,12,8,7,1,1,0,0,0,0,0,0,0,1,.143,.143,.143,.286,1,0,0,1,0,0,0,2002,AA,SDP
Shane Hopper,26,19,64,58,5,14,5,2,0,9,1,0,5,19,.241,.313,.397,.709,23,3,1,0,0,0,0,2002,AA,SDP
Ben Howard,23,6,12,10,0,1,0,0,0,0,0,0,0,5,.100,.100,.100,.200,1,1,0,2,0,0,1,2002,AA,SDP
Johnny Hunter,27,22,24,21,3,2,1,0,0,0,0,0,1,7,.095,.136,.143,.279,3,2,0,2,0,0,0,2002,AA,SDP
Ben Johnson,21,131,528,456,58,110,23,4,10,55,11,9,65,127,.241,.337,.375,.712,171,9,3,0,4,1,1,2002,AA,SDP
Ryan Jones,27,89,307,266,39,56,10,2,13,53,2,1,30,56,.211,.294,.410,.704,109,9,4,1,6,2,0,2002,AA,SDP
Luis Lorenzana,23,95,340,288,32,70,8,2,2,20,0,1,41,42,.243,.346,.306,.652,88,8,6,2,3,1,0,2002,AA,SDP
Brian Loyd,28,53,185,174,19,48,8,0,3,22,0,1,9,26,.276,.319,.374,.692,65,5,2,0,0,1,0,2002,AA,SDP
Donaldo Mendez,24,56,250,224,36,49,16,0,4,18,15,5,19,53,.219,.297,.344,.641,77,2,6,1,0,1,1,2002,AA,SDP
Chris Oxspring*,25,6,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2002,AA,SDP
Jake Peavy,21,14,23,21,3,5,2,0,0,1,0,0,1,4,.238,.273,.333,.606,7,0,0,1,0,0,1,2002,AA,SDP
Oliver Perez*,20,4,6,5,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,1,0,0,1,2002,AA,SDP
Humberto Quintero,22,37,134,125,11,30,8,0,1,14,0,3,5,12,.240,.286,.328,.614,41,3,3,1,0,0,1,2002,AA,SDP
Kevin Reinking,23,1,4,2,0,0,0,0,0,0,0,0,2,1,.000,.500,.000,.500,0,0,0,0,0,0,0,2002,AA,SDP
Ben Risinger,27,128,526,466,43,134,26,0,3,44,1,2,40,62,.288,.357,.363,.720,169,17,12,5,3,2,0,2002,AA,SDP
Chris Rojas,25,25,33,29,5,7,0,0,1,3,0,0,0,11,.241,.267,.345,.611,10,0,1,3,0,0,0,2002,AA,SDP
Bobby Scales#,24,97,282,250,40,69,13,3,4,27,6,3,27,56,.276,.356,.400,.756,100,3,4,1,0,1,1,2002,AA,SDP
John Scheschuk*,25,51,191,153,17,41,10,1,1,27,1,2,33,19,.268,.398,.366,.764,56,2,2,0,3,1,0,2002,AA,SDP
Andy Shibilo,25,29,5,5,1,1,0,0,0,0,0,0,0,1,.200,.200,.200,.400,1,0,0,0,0,0,0,2002,AA,SDP
Todd Shiyuk*,25,10,2,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,SDP
Dennis Tankersley,23,10,14,9,3,4,2,0,1,3,0,0,1,1,.444,.500,1.000,1.500,9,0,0,4,0,0,1,2002,AA,SDP
Mike Thompson,21,1,2,2,0,1,0,0,0,0,0,0,0,1,.500,.500,.500,1.000,1,0,0,0,0,0,1,2002,AA,SDP
J.J. Trujillo,26,31,6,6,1,1,0,0,0,1,0,0,0,2,.167,.167,.167,.333,1,0,0,0,0,0,1,2002,AA,SDP
Steve Watkins,23,37,24,22,0,4,0,0,0,1,0,0,0,8,.182,.182,.182,.364,4,0,0,2,0,0,1,2002,AA,SDP
