Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB,Year,Level,Org
Scott Ackerman,23,5,18,17,1,4,0,0,0,2,0,0,0,2,.235,.222,.235,.458,4,0,0,0,1,0,0,2002,AA,WSN
Brandon Agamennone,26,8,1,1,0,1,0,0,0,0,0,0,0,0,1.000,1.000,1.000,2.000,1,0,0,0,0,0,0,2002,AA,WSN
Jeff Bailey,23,99,386,309,45,87,17,1,13,52,3,3,63,78,.282,.416,.469,.885,145,3,10,1,3,4,1,2002,AA,WSN
Brent Billingsley*,27,6,4,4,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,1,2002,AA,WSN
Donnie Bridges,23,14,12,11,4,2,0,0,0,1,0,0,0,2,.182,.167,.182,.348,2,0,0,0,1,0,0,2002,AA,WSN
Jason Brown,28,20,66,59,6,14,2,0,2,8,0,0,4,21,.237,.303,.373,.676,22,1,2,0,1,0,0,2002,AA,WSN
Jose Carreno,24,14,45,42,5,8,0,0,1,4,0,0,2,7,.190,.222,.262,.484,11,1,0,0,1,0,0,2002,AA,WSN
Jamey Carroll,28,3,12,9,1,4,0,0,0,1,0,0,3,0,.444,.583,.444,1.028,4,0,0,0,0,0,1,2002,AA,WSN
Gerardo Casadiego,21,9,3,3,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,WSN
Matthew Cepicky*,24,109,463,419,54,116,25,2,16,76,7,1,33,94,.277,.327,.461,.787,193,14,2,1,8,4,1,2002,AA,WSN
Ron Chiavacci,24,35,11,9,0,1,0,0,0,0,0,0,0,2,.111,.111,.111,.222,1,0,0,2,0,0,0,2002,AA,WSN
Pat Collins,24,29,4,4,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,WSN
Chuck Crumpton,25,21,4,3,0,1,0,0,0,0,0,0,0,2,.333,.333,.333,.667,1,0,0,1,0,0,0,2002,AA,WSN
Allen Davis*,26,9,3,3,1,1,1,0,0,0,0,0,0,1,.333,.333,.667,1.000,2,0,0,0,0,0,0,2002,AA,WSN
Glenn Davis#,26,27,105,91,13,25,2,0,6,17,1,0,13,29,.275,.362,.495,.856,45,1,0,0,1,0,0,2002,AA,WSN
Anthony Ferrari*,24,44,3,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,0,0,0,1,2002,AA,WSN
Luis Figueroa#,28,66,283,250,47,68,17,3,1,30,6,7,25,16,.272,.341,.376,.717,94,5,2,4,2,0,1,2002,AA,WSN
Quincy Foster*,27,57,209,190,35,57,7,5,2,18,16,8,14,30,.300,.353,.421,.774,80,1,2,2,1,0,0,2002,AA,WSN
Jason Fox#,25,7,18,16,2,2,0,1,0,3,1,0,0,4,.125,.125,.250,.375,4,0,0,2,0,0,0,2002,AA,WSN
Troy Gingrich*,25,1,3,3,0,1,0,0,0,0,0,0,0,0,.333,.333,.333,.667,1,0,0,0,0,0,0,2002,AA,WSN
Bryan Hebson,26,38,11,10,1,1,0,0,1,1,0,0,1,3,.100,.182,.400,.582,4,0,0,0,0,0,1,2002,AA,WSN
Scott Hodges*,23,135,596,526,79,143,35,2,9,68,2,2,63,102,.272,.351,.397,.749,209,8,3,1,3,3,0,2002,AA,WSN
Josh Karp,22,16,13,10,1,2,0,0,0,2,0,0,2,1,.200,.333,.200,.533,2,1,0,1,0,0,0,2002,AA,WSN
Cliff Lee*,23,15,12,12,1,1,0,0,0,1,0,0,0,3,.083,.083,.083,.167,1,0,0,0,0,0,1,2002,AA,WSN
Craig Lewis,25,17,2,2,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0,0,0,0,0,0,0,2002,AA,WSN
Albenis Machado#,23,75,298,240,29,58,9,3,2,28,6,4,46,38,.242,.371,.329,.700,79,7,5,4,3,1,0,2002,AA,WSN
Mark Mangum,23,18,12,10,3,2,0,0,0,1,0,0,2,2,.200,.333,.200,.533,2,0,0,0,0,0,0,2002,AA,WSN
Julio Manon*,29,6,5,2,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0,0,0,3,0,0,1,2002,AA,WSN
Darwin Marrero,21,19,21,21,1,2,0,0,0,1,0,0,0,5,.095,.095,.095,.190,2,0,0,0,0,0,0,2002,AA,WSN
Jeff McAvoy,25,16,3,2,1,1,0,0,1,1,0,0,1,0,.500,.667,2.000,2.667,4,0,0,0,0,0,0,2002,AA,WSN
Dan McKinley*,26,52,185,169,20,38,5,4,3,20,3,2,11,35,.225,.277,.355,.632,60,3,2,1,2,1,0,2002,AA,WSN
Josh McKinley#,22,103,372,325,40,76,17,0,7,33,2,4,42,81,.234,.321,.351,.672,114,8,1,1,3,1,0,2002,AA,WSN
Sean McNally,29,9,25,22,0,3,0,0,0,3,0,0,0,6,.136,.120,.136,.256,3,2,0,0,3,0,0,2002,AA,WSN
