Name,Age,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,TB,GDP,HBP,SH,SF,IBB,MLB
Juan Alcala,24,3,13,13,1,4,0,0,0,1,1,0,0,1,.308,.308,.308,.615,4,0,0,0,0,0,0
Andy Barkett*,29,115,484,421,55,105,23,2,9,60,9,9,55,75,.249,.339,.378,.717,159,9,4,0,4,10,1
Ray Brown*,29,26,96,89,4,20,4,0,1,6,0,0,7,15,.225,.281,.303,.585,27,3,0,0,0,0,0
Mark Carroll,23,8,30,25,0,3,0,0,0,0,0,0,5,6,.120,.267,.120,.387,3,0,0,0,0,0,0
John Castellano,24,55,207,194,15,51,10,0,1,20,3,3,10,30,.263,.295,.330,.625,64,11,0,0,3,0,0
Ruben Castillo,23,114,424,394,40,86,12,4,3,36,10,7,16,86,.218,.251,.292,.543,115,5,2,10,2,0,0
Ryan Christianson,21,52,210,190,20,48,11,0,5,17,0,2,16,36,.253,.317,.389,.707,74,8,2,2,0,1,0
Greg Connors,27,14,49,41,6,7,3,0,0,5,3,1,6,10,.171,.286,.244,.530,10,3,1,0,1,0,0
Greg Dobbs*,23,27,108,96,13,35,2,0,5,15,1,3,9,17,.365,.425,.542,.966,52,2,1,2,0,2,1
Luis Figueroa,25,48,206,180,25,61,13,0,1,25,2,1,24,14,.339,.417,.428,.845,77,6,1,0,1,0,0
Rob Gandolfo*,24,75,204,185,16,36,4,1,0,13,1,3,15,25,.195,.257,.227,.484,42,4,1,2,1,4,0
Jim Horner,28,63,237,209,29,62,18,1,4,30,1,1,19,48,.297,.371,.450,.821,94,4,7,0,2,1,0
Scott Krause,28,28,98,89,6,16,3,0,2,6,2,1,5,17,.180,.240,.281,.520,25,4,2,2,0,0,0
Craig Kuzmic#,25,66,291,238,34,49,14,2,4,28,5,2,43,80,.206,.332,.332,.664,79,3,4,2,4,1,0
Juan LeBron,25,56,234,204,26,46,12,0,4,21,3,3,20,55,.225,.312,.343,.655,70,3,7,0,3,1,0
Scott Maynard,24,29,101,92,7,15,5,0,0,6,0,0,5,21,.163,.204,.217,.421,20,3,0,3,1,0,0
Eddie Menchaca,21,6,22,22,0,6,0,0,0,2,0,0,0,5,.273,.273,.273,.545,6,0,0,0,0,0,0
Adrian Myers,27,120,496,449,61,123,27,9,4,49,16,9,31,75,.274,.321,.401,.722,180,8,3,7,6,1,0
Ntema Ndungidi*,23,9,35,29,3,4,0,0,0,1,1,0,6,8,.138,.286,.138,.424,4,0,0,0,0,0,0
Eddie Olszta,23,7,16,14,0,2,0,0,0,2,0,1,2,4,.143,.250,.143,.393,2,0,0,0,0,1,0
Jay Pecci#,25,70,314,271,30,75,10,2,1,25,9,9,25,33,.277,.355,.339,.695,92,10,9,7,2,1,0
Antonio Perez,22,72,274,240,30,62,8,2,2,24,15,9,11,64,.258,.312,.333,.645,80,3,10,8,5,0,1
Bo Robinson,26,116,477,420,39,103,20,0,3,41,1,3,45,51,.245,.324,.314,.638,132,12,6,2,4,2,0
Chris Snelling*,20,23,108,89,10,29,9,2,1,12,5,1,12,11,.326,.429,.506,.934,45,1,4,3,0,3,1
Jamal Strong,23,127,582,503,63,140,16,5,1,31,46,16,62,87,.278,.366,.336,.702,169,7,10,2,5,1,1
